code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
688090,瑞松科技,专用机械,广东,73.96,0.16,0.67,16.47,11.9,3.34,6.62,9.83,0.44,13.7,4.31,20200217,1.83,2.72,32.51,64.98,16.38,6.35,7887.0
600859,王府井,百货,北京,4239.02,5.69,7.76,209.61,83.32,50.47,49.59,6.39,0.006,14.31,3.59,19940506,37.78,4.87,-74.48,-99.33,29.98,0.14,42710.0
688028,沃尔德,专用机械,北京,71.5,0.36,0.8,8.79,5.89,1.82,5.44,6.8,0.335,10.5,4.57,20190722,1.92,2.4,-13.61,-14.9,47.18,25.28,7897.0
603661,恒林股份,家居用品,浙江,28.01,0.29,1.0,42.83,23.72,10.0,13.54,13.54,1.57,25.92,3.38,20171121,11.01,11.01,51.06,24.4,30.65,8.75,10767.0
002798,帝欧家居,家居用品,四川,23.32,2.2,3.89,83.56,52.29,14.39,23.37,6.01,0.67,9.98,3.03,20160525,12.58,3.23,8.27,7.96,36.02,9.32,8480.0
603195,公牛集团,电气设备,浙江,59.71,0.6,6.01,105.43,86.7,12.21,38.0,6.33,1.36,12.63,12.65,20200206,29.22,4.86,-17.35,-24.62,37.64,19.56,31531.0
002507,涪陵榨菜,食品,重庆,49.91,7.78,7.89,36.28,18.9,9.65,0.21,0.03,0.512,3.85,13.28,20101123,20.05,2.54,10.28,28.44,57.36,33.76,35157.0
000988,华工科技,电器仪表,湖北,35.82,10.05,10.06,101.39,77.31,14.02,26.03,2.59,0.34,6.39,3.81,20000608,26.81,2.67,7.43,3.14,24.64,12.45,90435.0
002803,吉宏股份,互联网,福建,35.34,2.78,3.78,27.59,18.6,5.37,2.74,0.72,0.682,4.12,11.71,20160712,8.58,2.27,37.42,74.33,54.68,13.46,23501.0
600521,华海药业,化学制药,浙江,55.15,13.76,14.55,112.98,54.67,29.27,10.29,0.71,0.39799999999999996,4.07,10.77,20030304,29.05,2.0,24.6,72.77,62.48,17.5,26906.0
300497,富祥药业,化学制药,江西,21.67,3.61,4.63,28.92,15.44,5.41,5.06,1.09,0.49,4.02,5.11,20151222,8.8,1.9,37.82,92.0,44.21,26.86,32701.0
002058,威 尔 泰,电器仪表,上海,0.0,1.43,1.43,2.01,1.65,0.13,0.0,0.0,-0.015,1.21,15.41,20060802,0.12,0.09,-21.15,54.37,33.46,-6.91,6949.0
300138,晨光生物,食品,河北,28.85,4.07,5.12,46.83,31.33,8.98,7.53,1.47,0.31,3.67,4.67,20101105,8.13,1.59,13.38,36.94,21.07,8.33,12770.0
688318,财富趋势,软件服务,深圳,132.55,0.16,0.67,28.38,27.65,0.17,17.69,26.54,1.23,41.23,6.59,20200427,8.82,13.23,29.71,32.97,80.53,75.39,12949.0
601088,中国神华,煤炭开采,北京,7.77,164.91,198.9,5758.91,1749.41,2193.44,747.26,3.76,1.0390000000000001,17.47,0.92,20071009,2282.27,11.47,-9.75,-14.79,42.32,19.67,208655.0
001872,招商港口,港口,深圳,24.56,4.65,19.22,1630.11,159.91,264.61,220.61,11.48,0.32899999999999996,18.27,0.89,19930505,112.16,5.83,1.51,-72.48,37.25,10.68,33606.0
300712,永福股份,建筑工程,福建,45.95,0.78,1.82,25.01,21.66,2.31,4.65,2.55,0.165,5.6,2.72,20171031,3.38,1.85,-20.27,-28.59,25.26,6.59,17082.0
002222,福晶科技,元器件,福建,40.34,4.23,4.28,11.28,5.97,3.78,0.66,0.16,0.18600000000000003,2.35,6.37,20080319,4.2,0.98,3.46,3.89,52.84,29.14,55400.0
300577,开润股份,纺织,安徽,50.29,1.04,2.17,21.24,14.79,1.95,0.73,0.34,0.29600000000000004,4.04,7.37,20161221,5.39,2.48,-21.81,-43.46,29.58,6.74,7152.0
601138,工业富联,通信设备,深圳,29.03,18.68,198.72,2011.66,1904.71,64.39,272.86,1.37,0.254,4.58,3.21,20180608,433.76,2.18,3.6,-7.98,7.22,2.85,241306.0
002729,好利来,元器件,福建,176.03,0.67,0.67,4.99,2.38,1.96,1.78,2.67,0.12300000000000001,6.75,6.43,20140912,1.86,2.78,-21.04,-22.22,42.51,11.42,5310.0
600682,南京新百,百货,江苏,20.92,11.65,13.46,239.41,94.19,18.43,102.36,7.6,0.317,12.07,1.1,19931018,37.82,2.81,-49.25,-56.39,56.18,16.18,40034.0
600774,汉商集团,百货,湖北,0.0,2.27,2.27,17.05,2.06,10.55,1.29,0.57,-0.2,2.54,4.95,19961108,1.37,0.6,-84.02,-411.91,69.35,-50.57,8161.0
600663,陆家嘴,园区开发,上海,14.95,29.33,40.34,937.57,405.92,15.77,0.39,0.01,0.41600000000000004,4.45,2.8,19930628,115.66,2.87,-19.07,-18.01,73.73,25.33,113797.0
300357,我武生物,生物制药,浙江,146.01,4.69,5.24,14.25,10.25,1.56,1.28,0.24,0.204,2.45,24.35,20140121,5.07,0.97,-5.43,-17.95,94.54,41.27,19282.0
300330,华虹计通,软件服务,上海,289.97,1.68,1.68,5.68,4.63,0.96,1.9,1.13,0.021,2.24,5.33,20120619,0.05,0.03,9.42,262.45,17.02,2.71,14675.0
600958,东方证券,证券,上海,27.04,56.77,69.94,2707.58,0.0,19.86,282.67,4.04,0.218,7.79,1.52,20150323,71.73,1.03,19.14,26.16,0.0,15.85,137886.0
603668,天马科技,饲料,福建,34.58,3.39,3.41,31.55,20.58,7.16,4.37,1.28,0.166,3.52,3.26,20170117,4.07,1.2,103.96,7.83,12.36,3.25,16804.0
600667,太极实业,半导体,江苏,37.07,21.06,21.06,202.79,117.74,57.95,31.18,1.48,0.152,3.25,3.46,19930728,13.68,0.65,0.22,11.47,12.45,3.81,125547.0
603106,恒银科技,IT设备,天津,107.46,1.69,4.0,24.01,20.03,2.41,8.63,2.16,0.051,4.04,2.74,20170920,3.15,0.79,44.74,3498.47,28.29,4.66,30368.0
603357,设计总院,建筑工程,安徽,12.7,4.55,4.55,36.75,31.8,1.39,7.51,1.65,0.436,5.38,2.06,20170801,11.22,2.47,6.35,-9.02,43.75,25.3,28242.0
000728,国元证券,证券,安徽,29.99,29.46,33.65,872.3,0.0,12.88,126.1,3.75,0.184,7.44,1.48,19970616,46.78,1.39,33.44,42.77,0.0,29.2,98128.0
600273,嘉化能源,化工原料,浙江,14.04,14.33,14.33,87.42,24.27,42.25,24.81,1.73,0.4,5.09,2.14,20030627,32.74,2.29,-8.4,-14.8,34.77,22.08,42412.0
600420,现代制药,化学制药,上海,16.21,10.27,10.27,178.31,97.57,54.67,25.45,2.48,0.318,7.35,1.4,20040616,37.39,3.64,-0.7,-12.29,45.27,5.26,44215.0
300800,力合科技,电器仪表,湖南,28.03,0.4,1.6,20.29,18.1,1.66,8.91,5.57,0.736,10.84,3.81,20191106,6.36,3.97,-14.28,-2.95,50.88,37.83,15758.0
000989,九 芝 堂,中成药,湖南,22.76,5.89,8.69,50.17,26.91,10.81,17.63,2.03,0.22699999999999998,4.42,2.33,20000628,11.54,1.33,8.55,11.71,62.32,10.75,35651.0
002902,铭普光磁,元器件,广东,0.0,1.08,2.1,20.05,13.9,3.9,4.61,2.2,-0.026000000000000002,5.05,4.06,20170929,3.43,1.63,1.15,-144.79,10.79,-0.79,33120.0
600218,全柴动力,农用机械,安徽,19.15,3.69,3.69,45.2,33.97,9.62,10.43,2.83,0.267,5.71,1.79,19981203,5.48,1.49,10.82,117.94,12.71,4.55,48195.0
603538,美诺华,化学制药,浙江,35.68,1.46,1.5,28.02,12.47,6.49,5.71,3.81,0.74,9.85,5.2,20170407,7.59,5.07,16.01,24.57,38.39,16.51,14801.0
002416,爱施德,电器连锁,深圳,20.75,12.23,12.39,116.4,105.02,0.11,16.22,1.31,0.23800000000000002,4.03,2.45,20100528,22.25,1.8,13.57,71.68,3.8,1.09,49886.0
300212,易华录,软件服务,北京,81.77,6.16,6.5,137.74,93.94,3.96,15.31,2.36,0.239,5.36,7.28,20110505,13.49,2.08,-12.61,-13.88,44.37,12.91,18716.0
603557,起步股份,服饰,浙江,34.74,4.7,4.72,28.98,21.32,3.81,5.53,1.17,0.14,3.27,2.97,20170818,5.02,1.06,-22.03,-38.15,37.19,11.79,21350.0
300235,方直科技,软件服务,深圳,95.9,1.13,1.68,6.7,4.69,0.87,2.82,1.68,0.10099999999999999,3.78,5.12,20110629,1.6,0.96,8.28,89.41,67.79,34.54,28999.0
000931,中 关 村,生物制药,北京,297.92,7.46,7.53,33.9,20.05,6.94,15.73,2.09,0.016,2.24,4.29,19990712,-6.99,-0.93,-25.75,-80.95,57.54,1.58,92666.0
002859,洁美科技,元器件,浙江,40.71,4.03,4.11,23.86,11.49,7.06,5.49,1.33,0.353,4.1,7.0,20170407,7.09,1.72,63.34,168.04,41.3,23.28,23398.0
688096,京源环保,环境保护,江苏,63.88,0.24,1.07,9.3,8.47,0.17,4.46,4.15,0.26,6.86,4.07,20200409,1.66,1.54,14.06,18.63,39.59,17.97,7393.0
688558,国盛智科,机床制造,江苏,45.62,0.3,1.32,13.75,11.02,1.5,6.84,5.18,0.54,8.83,4.19,20200630,3.18,2.41,0.0,0.0,29.37,16.31,22352.0
300017,网宿科技,电信运营,上海,63.48,22.02,24.53,103.13,56.32,14.71,22.72,0.93,0.07200000000000001,3.57,2.56,20091030,36.29,1.48,-2.92,-78.04,25.21,5.77,138900.0
300786,国林科技,环境保护,山东,34.51,0.52,0.85,9.64,7.71,1.72,3.75,4.39,0.58,9.21,2.96,20190723,2.99,3.5,-13.45,1.51,42.8,22.0,10097.0
600615,丰华股份,小金属,上海,0.0,1.88,1.88,6.69,6.17,0.29,4.36,2.32,-0.008,3.35,2.68,19920910,-0.53,-0.28,-10.69,58.72,6.91,-6.89,11808.0
603055,台华新材,纺织,浙江,67.14,1.41,7.67,50.05,22.37,18.32,5.02,0.66,0.066,3.36,2.64,20170921,12.31,1.61,-17.47,-65.02,24.52,4.76,13266.0
002090,金智科技,软件服务,江苏,92.44,3.99,4.04,36.79,20.16,4.93,0.81,0.2,0.048,3.23,2.72,20061208,7.3,1.81,-22.57,-79.61,27.6,2.94,23696.0
300225,金力泰,染料涂料,上海,139.7,4.67,4.89,12.88,9.18,2.38,0.25,0.05,0.03,1.96,4.48,20110531,3.43,0.7,-7.07,-5.37,29.72,4.56,18018.0
000039,中集集团,轻工机械,深圳,0.0,15.26,35.87,1769.48,905.26,376.2,48.4,1.35,-0.08,11.28,0.78,19940408,207.51,5.79,-7.69,-126.89,12.85,-0.46,81599.0
002825,纳尔股份,化工原料,上海,24.67,0.88,1.47,11.17,6.56,2.91,2.25,1.53,0.34600000000000003,5.05,3.38,20161129,3.39,2.31,26.01,73.5,25.45,9.9,13967.0
600754,锦江酒店,酒店餐饮,上海,69.75,8.02,9.58,377.89,76.25,60.7,78.65,8.21,0.298,13.46,3.09,19961011,34.12,3.56,-42.74,-49.75,14.34,6.98,43547.0
600089,特变电工,电气设备,新疆,16.47,37.14,37.14,1054.11,528.59,340.59,111.51,3.0,0.248,8.33,0.98,19970618,139.94,3.77,5.36,-12.2,20.74,5.12,270786.0
002443,金洲管道,钢加工,浙江,5.89,5.19,5.21,38.66,27.83,7.52,7.74,1.49,0.687,5.07,1.6,20100706,12.19,2.34,-12.99,274.82,16.82,17.02,37209.0
002051,中工国际,建筑工程,北京,57.13,11.12,12.37,211.79,176.46,15.61,23.54,1.9,0.069,8.74,0.9,20060619,63.33,5.12,-35.89,-83.0,18.2,2.41,44555.0
603722,阿科力,化工原料,江苏,68.4,0.41,0.88,6.94,3.3,2.08,2.67,3.03,0.28600000000000003,6.21,6.29,20171025,1.81,2.06,-13.79,39.61,27.47,11.11,9609.0
300036,超图软件,软件服务,北京,126.02,3.76,4.5,29.42,16.47,2.3,8.62,1.92,0.09300000000000001,4.26,5.48,20091225,5.58,1.24,-18.22,1.97,55.71,7.96,33051.0
300132,青松股份,化工原料,福建,26.63,4.6,5.17,45.07,20.66,6.58,11.62,2.25,0.43799999999999994,5.6,4.16,20101026,11.0,2.13,70.83,4.04,27.36,12.59,15933.0
002539,云图控股,农药化肥,四川,20.24,6.58,10.1,100.16,44.24,37.23,11.23,1.11,0.19,3.23,2.38,20110118,9.48,0.94,3.69,56.47,16.05,4.29,31410.0
300449,汉邦高科,IT设备,北京,77.83,2.41,2.98,14.64,4.95,0.64,8.4,2.82,0.09699999999999999,3.01,4.99,20150422,-1.93,-0.65,-37.47,55.88,53.74,36.88,19940.0
002640,跨境通,互联网,山西,21.39,12.34,15.58,100.11,63.2,3.55,38.19,2.45,0.174,3.11,2.4,20111208,-5.97,-0.38,1.31,-41.02,37.12,2.99,65011.0
688336,三生国健,生物制药,上海,0.0,0.56,6.16,34.45,17.33,8.55,7.0,1.14,-0.1,7.59,4.7,20200722,15.07,2.45,0.0,0.0,87.35,-16.45,39206.0
002150,通润装备,机械基件,江苏,18.33,3.55,3.57,17.07,12.64,3.4,3.41,0.96,0.19399999999999998,3.71,1.92,20070810,5.38,1.51,-11.31,2.68,27.5,11.04,16628.0
600461,洪城水业,水务,江西,10.17,7.9,9.48,130.59,38.22,33.02,20.67,2.18,0.344,5.36,1.31,20040601,18.91,1.99,6.97,34.03,25.47,11.75,21344.0
002736,国信证券,证券,深圳,22.83,82.0,96.12,2551.96,0.0,10.9,67.69,0.7,0.34,6.36,2.2,20141229,210.06,2.19,23.03,13.38,0.0,36.64,108880.0
000920,南方汇通,环境保护,贵州,53.03,4.22,4.22,21.49,9.42,5.56,0.0,0.0,0.066,2.67,2.6,19990616,6.03,1.43,-4.19,-47.53,37.66,6.09,22582.0
601028,玉龙股份,商贸代理,江苏,94.76,7.83,7.83,28.31,28.25,0.02,9.04,1.15,0.073,2.71,5.1,20111107,3.11,0.4,2295.9,790.7,1.68,1.32,28167.0
688168,安博通,软件服务,北京,1479.36,0.12,0.51,10.08,9.52,0.41,7.75,15.15,0.03,19.11,4.65,20190906,1.38,2.71,-8.13,-89.5,63.82,2.33,6436.0
002363,隆基机械,汽车配件,山东,38.39,4.16,4.16,33.55,21.21,10.31,13.78,3.31,0.08900000000000001,5.72,1.2,20100305,5.21,1.25,-11.35,-19.58,13.37,4.85,31210.0
002895,川恒股份,化工原料,贵州,33.24,4.0,4.08,28.48,7.42,5.04,7.52,1.84,0.203,4.81,2.81,20170825,7.92,1.94,1.06,46.09,26.92,10.29,18300.0
300056,中创环保,环境保护,福建,322.64,3.27,3.85,17.9,9.92,3.86,9.43,2.45,0.01,2.47,2.71,20100226,-3.68,-0.95,78.0,110.52,8.58,0.57,14394.0
605188,国光连锁,超市连锁,江西,43.08,0.5,4.96,19.62,10.05,7.42,1.87,0.38,0.17,2.17,6.15,20200728,2.46,0.5,0.0,0.0,28.15,6.46,51700.0
601336,新华保险,保险,北京,11.34,20.85,31.2,9393.51,0.0,106.79,238.63,7.65,2.634,29.22,2.05,20111216,425.5,13.64,31.51,-22.07,0.0,6.93,76138.0
002411,延安必康,化学制药,陕西,43.47,14.4,15.32,217.81,88.23,32.77,50.63,3.3,0.076,6.48,1.02,20100525,26.9,1.76,-16.44,-67.41,22.51,3.32,77373.0
688099,晶晨股份,半导体,上海,0.0,2.12,4.11,33.01,27.82,2.18,20.17,4.91,-0.152,6.62,9.67,20190808,2.73,0.66,-16.28,-158.86,28.58,-6.62,15926.0
600452,涪陵电力,水力发电,重庆,26.06,4.39,4.39,50.29,8.56,36.79,4.77,1.09,0.361,4.46,4.23,20040303,8.89,2.02,-0.06,-18.84,20.6,12.8,15263.0
601298,青岛港,港口,山东,10.06,18.7,64.91,559.51,197.63,146.09,123.39,1.9,0.31,4.79,1.3,20190121,104.07,1.6,1.21,0.24,38.33,33.15,71760.0
603189,网达软件,软件服务,上海,81.08,2.21,2.21,10.05,7.03,1.06,3.72,1.69,0.15,3.85,6.32,20160914,2.25,1.02,35.3,102.24,49.54,20.62,31539.0
002198,嘉应制药,中成药,广东,0.0,5.08,5.08,8.25,4.37,2.52,1.23,0.24,-0.006,1.3,4.65,20071218,0.02,0.0,-2.96,-120.82,70.62,-1.39,32219.0
002573,清新环境,环境保护,北京,24.07,10.79,10.81,103.61,51.04,35.8,8.5,0.79,0.125,4.5,1.34,20110422,25.93,2.4,-26.93,-37.85,22.86,11.23,68099.0
002010,传化智联,仓储物流,浙江,20.27,31.83,32.58,319.41,111.13,15.96,64.91,1.99,0.149,4.5,1.34,20040629,39.95,1.23,-7.73,-21.94,12.69,5.56,32405.0
688311,盟升电子,元器件,四川,219.15,0.26,1.15,8.7,5.51,0.56,3.2,2.79,0.287,14.02,8.97,20200731,1.39,1.21,0.0,0.0,72.47,27.74,26500.0
300148,天舟文化,出版业,湖南,58.87,7.91,8.44,39.13,9.66,1.33,27.44,3.25,0.05,3.84,1.55,20101215,-3.9,-0.46,-28.96,-42.08,44.91,11.27,33117.0
300583,赛托生物,生物制药,山东,0.0,0.83,1.08,28.66,13.11,10.37,11.42,10.6,-0.35,16.62,1.77,20170106,4.93,4.58,-14.98,-158.4,11.46,-7.52,14379.0
603080,新疆火炬,供气供热,新疆,42.68,0.87,1.42,16.05,4.97,7.19,4.86,3.43,0.20600000000000002,8.17,2.16,20180103,4.67,3.3,61.01,-37.42,27.92,9.28,17161.0
002186,全 聚 德,酒店餐饮,北京,0.0,3.08,3.08,18.68,8.32,4.15,5.5,1.78,-0.48100000000000004,4.33,2.68,20071120,3.21,1.04,-58.77,-559.83,-17.32,-47.48,26317.0
002557,洽洽食品,食品,安徽,59.36,5.07,5.07,50.4,31.97,11.34,15.54,3.06,0.5820000000000001,7.1,9.73,20110302,12.67,2.5,15.46,33.97,32.23,12.87,20631.0
688196,卓越新能,环境保护,福建,25.79,0.29,1.2,22.52,17.82,3.11,12.59,10.49,1.2229999999999999,17.74,3.56,20191121,6.98,5.82,39.43,47.92,18.99,17.39,8571.0
000688,国城矿业,铅锌,重庆,266.07,11.37,11.37,26.69,5.61,9.33,1.89,0.17,0.043,1.92,11.9,19970120,10.93,0.96,-14.58,-68.39,26.1,10.26,12391.0
002480,新筑股份,机械基件,四川,0.0,6.43,7.69,75.66,39.32,15.02,18.44,2.4,-0.02,3.45,1.64,20100921,-0.31,-0.04,112.37,75.3,17.23,-0.93,39803.0
300570,太辰光,元器件,深圳,66.12,1.92,2.3,14.88,11.91,2.09,5.12,2.23,0.171,5.38,4.19,20161206,4.03,1.75,-46.69,-61.53,31.17,17.12,23896.0
600369,西南证券,证券,重庆,43.43,56.45,66.45,723.38,0.0,2.38,77.68,1.17,0.08,3.47,1.61,20010109,27.58,0.41,-5.14,-12.65,0.0,26.42,141675.0
603682,锦和商业,房产服务,上海,33.28,0.95,4.73,19.7,9.73,0.08,5.97,1.26,0.19,3.49,3.21,20200421,4.92,1.04,0.0,0.0,34.18,21.26,33089.0
603192,汇得科技,化工原料,上海,35.62,0.27,1.07,15.4,11.22,0.74,7.16,6.71,0.391,11.35,2.45,20180828,3.38,3.17,-26.92,-36.71,22.5,8.71,10129.0
300089,文化长城,文教休闲,广东,0.0,2.82,4.81,20.27,5.77,2.11,13.49,2.8,-0.10300000000000001,0.59,9.22,20100625,-3.6,-0.75,-66.23,-44.3,31.73,-139.55,15538.0
600422,昆药集团,中成药,云南,18.4,7.57,7.58,76.63,50.43,10.9,11.93,1.57,0.29600000000000004,5.55,1.97,20001206,20.66,2.72,-8.83,-4.56,43.89,6.56,55331.0
000002,万 科Ａ,全国地产,深圳,12.64,97.14,116.18,18061.87,15095.95,119.04,192.53,1.66,1.11,16.84,1.62,19910129,960.49,8.27,5.05,5.62,31.81,8.55,461700.0
603277,银都股份,专用机械,浙江,18.67,1.61,4.1,27.72,19.45,5.39,7.53,1.84,0.29100000000000004,5.05,2.15,20170911,7.48,1.82,-18.17,-20.43,45.97,17.81,22314.0
002264,新 华 都,超市连锁,福建,13.65,6.65,6.85,27.65,21.44,2.35,11.69,1.71,0.19899999999999998,1.44,3.78,20080731,-9.18,-1.34,-23.46,212.42,25.79,5.93,36665.0
603367,辰欣药业,化学制药,山东,20.49,2.88,4.53,59.71,41.42,9.86,18.82,4.15,0.396,10.3,1.58,20170929,21.91,4.83,-15.24,-28.96,59.78,10.84,32424.0
600012,皖通高速,路桥,安徽,40.68,11.66,16.59,160.37,31.48,9.95,2.81,0.17,0.066,6.31,0.85,20030107,76.63,4.62,-44.2,-79.98,18.98,13.39,28449.0
603208,江山欧派,家居用品,浙江,51.6,1.05,1.05,30.98,18.94,8.16,4.93,4.7,1.285,13.0,10.2,20170210,6.78,6.45,45.39,65.71,31.64,12.71,7579.0
000933,神火股份,煤炭开采,河南,23.67,19.0,19.01,511.45,177.7,156.64,24.54,1.29,0.11199999999999999,4.12,1.29,19990831,25.67,1.35,-5.87,-23.67,17.37,2.41,93800.0
600918,中泰证券,证券,山东,39.95,6.97,69.69,1546.46,0.0,9.06,130.85,1.88,0.19,4.61,3.44,20200603,57.3,0.82,0.0,0.0,0.0,28.8,213075.0
002083,孚日股份,纺织,山东,16.45,8.82,9.08,110.4,68.92,28.28,13.95,1.54,0.159,4.21,1.25,20061124,14.23,1.57,-19.91,-44.03,20.12,7.14,70502.0
601077,渝农商行,银行,重庆,5.71,13.57,113.57,10726.38,0.0,47.03,204.28,1.8,0.456,7.95,0.66,20191029,337.89,2.98,4.97,-9.89,0.0,37.22,292700.0
601998,中信银行,银行,北京,4.99,319.05,489.35,70806.16,0.0,221.78,589.77,1.21,0.522,9.32,0.56,20070427,2172.57,4.44,9.51,-9.77,0.0,25.04,176426.0
600550,保变电气,电气设备,河北,376.25,15.35,18.42,66.91,48.35,12.7,39.44,2.14,0.006999999999999999,0.35,14.81,20010228,-53.23,-2.89,26.1,116.44,18.06,0.79,127865.0
300136,信维通信,通信设备,深圳,90.67,8.12,9.63,87.35,43.82,15.71,1.52,0.16,0.341,5.19,11.92,20101105,36.39,3.78,30.84,-10.85,30.17,12.85,73849.0
000059,华锦股份,石油加工,辽宁,0.0,15.99,15.99,305.84,152.29,133.45,59.59,3.73,-0.418,7.87,0.65,19970130,43.73,2.73,-29.52,-211.64,5.87,-5.04,65114.0
002893,华通热力,供气供热,北京,12.52,1.11,2.05,18.77,5.42,7.19,1.6,0.78,0.40700000000000003,3.26,3.12,20170915,2.99,1.46,3.06,18.24,22.7,14.2,18565.0
002817,黄山胶囊,化学制药,安徽,58.21,0.97,1.47,8.18,5.4,2.03,2.37,1.61,0.131,4.99,3.05,20161025,3.1,2.1,-8.51,4.85,35.93,13.48,16680.0
300287,飞利信,软件服务,北京,0.0,11.53,14.35,47.62,27.25,2.38,33.11,2.31,-0.046,2.61,1.93,20120201,-10.19,-0.71,-30.82,-239.7,24.93,-12.26,76531.0
002303,美盈森,造纸,深圳,40.6,9.2,15.31,70.55,33.56,14.89,12.43,0.81,0.062,3.1,1.62,20091103,12.61,0.82,-8.19,-42.55,27.99,7.05,59900.0
603876,鼎胜新材,铝,江苏,0.0,2.39,4.34,140.81,76.56,42.72,15.54,3.58,-0.028999999999999998,8.3,1.8,20180418,14.46,3.33,2.95,-111.18,10.02,-0.22,27111.0
600479,千金药业,中成药,湖南,25.76,4.19,4.19,38.45,29.81,4.53,5.85,1.4,0.193,4.9,2.03,20040312,8.31,1.99,-0.49,-4.84,41.83,4.79,38608.0
603685,晨丰科技,电气设备,浙江,30.38,0.57,1.69,16.72,10.15,3.44,5.23,3.09,0.245,6.14,2.42,20171127,3.05,1.8,-16.71,-28.97,21.42,9.24,9568.0
601003,柳钢股份,普钢,广西,8.11,25.63,25.63,266.13,129.68,82.68,2.08,0.08,0.301,4.28,1.14,20070227,62.54,2.44,0.55,-38.93,7.68,3.36,52507.0
600740,山西焦化,焦炭加工,山西,10.71,9.63,19.71,208.44,48.13,35.23,75.09,3.81,0.228,5.38,0.91,19960808,8.06,0.41,-8.44,-41.46,-4.11,14.41,61244.0
603927,中科软,软件服务,北京,94.19,0.42,4.24,49.15,47.17,1.16,5.64,1.33,0.31,4.55,12.85,20190909,7.45,1.76,0.69,0.99,26.86,5.54,29432.0
002960,青鸟消防,专用机械,河北,41.34,1.21,2.46,37.58,33.65,2.77,9.05,3.67,0.6,11.75,4.15,20190809,16.05,6.52,-8.96,3.5,42.91,17.19,13245.0
002068,黑猫股份,化工原料,江西,0.0,7.27,7.27,62.31,27.38,29.84,14.04,1.93,-0.095,3.87,1.26,20060915,5.12,0.7,-30.49,40.65,8.31,-3.13,38462.0
601169,北京银行,银行,北京,4.46,182.48,211.43,28836.15,0.0,183.25,438.85,2.08,0.52,9.15,0.53,20070919,759.14,3.59,1.35,-10.53,0.0,34.7,211035.0
601789,宁波建工,建筑工程,浙江,19.86,9.76,9.76,184.63,154.56,11.0,5.15,0.53,0.12,2.99,1.62,20110816,13.23,1.36,7.18,1.8,7.91,1.3,60323.0
601179,中国西电,电气设备,陕西,105.79,51.26,51.26,361.82,271.8,46.1,115.61,2.26,0.023,3.85,1.25,20100128,24.56,0.48,-8.51,-40.17,16.64,1.94,188818.0
688418,震有科技,通信设备,深圳,507.19,0.39,1.94,8.28,7.67,0.1,1.91,0.99,0.05,6.31,6.08,20200722,1.6,0.82,0.0,0.0,49.54,3.47,36952.0
002489,浙江永强,家居用品,浙江,8.57,18.81,21.76,62.66,34.98,8.14,2.68,0.12,0.27899999999999997,1.83,2.61,20101021,11.26,0.52,6.33,70.7,31.49,20.64,116000.0
002047,宝鹰股份,装修装饰,深圳,30.45,12.63,13.41,113.74,107.9,0.48,17.1,1.27,0.079,3.14,1.52,20050531,19.49,1.45,-16.69,-46.58,16.64,3.86,42701.0
300207,欣旺达,元器件,深圳,3191.78,13.86,15.69,237.11,138.42,44.63,20.03,1.28,0.004,3.7,6.47,20110421,21.23,1.35,6.02,-97.43,14.88,0.05,67141.0
600811,东方集团,农业综合,黑龙江,24.92,37.15,37.15,476.58,236.63,8.16,88.78,2.39,0.096,5.74,0.83,19940106,57.13,1.54,19.98,1.25,3.51,5.32,84223.0
603863,松炀资源,造纸,广东,47.53,1.09,2.06,13.91,4.28,2.01,5.74,2.79,0.15,5.58,2.56,20190621,3.35,1.63,-28.0,-25.39,21.24,15.06,24634.0
002136,安 纳 达,化工原料,安徽,27.62,2.14,2.15,9.44,4.11,4.79,3.5,1.63,0.172,3.39,2.8,20070530,1.35,0.63,-4.75,44.19,16.85,7.63,21652.0
002347,泰尔股份,机械基件,安徽,0.0,3.17,4.47,21.15,16.44,2.35,4.91,1.1,-0.011000000000000001,2.51,1.88,20100128,1.42,0.32,-24.72,-147.4,27.74,-1.59,30742.0
300166,东方国信,软件服务,北京,85.62,8.18,10.56,69.21,32.75,3.39,21.93,2.08,0.083,5.3,2.67,20110125,22.06,2.09,9.0,1.02,45.5,12.4,65660.0
601328,交通银行,银行,上海,4.8,392.51,742.63,106699.33,0.0,1721.78,1136.63,1.53,0.46,9.46,0.5,20070515,1756.38,2.37,7.28,-14.61,0.0,28.79,362171.0
002442,龙星化工,化工原料,河北,425.12,4.8,4.8,25.61,13.76,9.65,4.12,0.86,0.005,2.58,1.8,20100706,2.98,0.62,-31.34,-69.98,14.03,0.27,26801.0
603797,联泰环保,环境保护,广东,19.16,4.48,4.48,63.92,7.46,0.15,5.86,1.31,0.24100000000000002,3.48,2.66,20170413,5.91,1.32,26.2,38.19,70.52,37.96,18985.0
600327,大东方,汽车服务,江苏,17.05,8.85,8.85,65.88,33.11,8.1,1.37,0.16,0.134,3.98,1.15,20020625,14.73,1.66,-28.86,-41.88,15.09,3.58,42124.0
603790,雅运股份,染料涂料,上海,37.02,0.62,1.91,13.27,9.85,0.71,3.09,1.62,0.184,5.85,2.33,20180912,5.62,2.94,-31.07,-57.39,29.79,9.45,15384.0
