Indexcd	Trddt	Daywk	Opnindex	Hiindex	Loindex	Clsindex	Retindex
903	2014/2/10	1	2028.774	2066.417	2027.893	2063.107	0.021036
903	2014/2/11	2	2062.924	2096.962	2055.624	2086.315	0.011249
903	2014/2/12	3	2085.927	2096.261	2079.373	2088.073	0.000843
903	2014/2/13	4	2085.552	2112.208	2078.955	2087.755	-0.000152
903	2014/2/14	5	2084.965	2096.893	2082.038	2094.563	0.003261
903	2014/2/17	1	2107.393	2113.193	2088.12	2102.175	0.003634
903	2014/2/18	2	2099.628	2099.628	2060.402	2065.096	-0.017638
903	2014/2/19	3	2064.09	2107.97	2061.089	2099.915	0.016861
903	2014/2/20	4	2104.173	2125.22	2079.39	2080.737	-0.009133
903	2014/2/21	5	2077.714	2081.452	2048.16	2059.173	-0.010364
903	2014/2/24	1	2042.527	2042.527	1992.631	2006.012	-0.025817
903	2014/2/25	2	2007.641	2013.516	1957.491	1962.536	-0.021673
903	2014/2/26	3	1954.14	1972.121	1948.678	1968.956	0.003271
903	2014/2/27	4	1975.065	1982.132	1959.042	1969.662	0.000359
903	2014/2/28	5	1963.951	1992.234	1952.635	1990.219	0.010437
903	2014/3/3	1	1984.373	1996.462	1976.4	1990.303	0.000042
903	2014/3/4	2	1985.171	1991.691	1967.039	1986.324	-0.001999
903	2014/3/5	3	1988.266	1989.656	1962.418	1966.902	-0.009778
903	2014/3/6	4	1962.831	1985.582	1944.801	1978.13	0.005708
903	2014/3/7	5	1973.991	1993.092	1969.208	1974.776	-0.001696
903	2014/3/10	1	1958.964	1958.964	1914.291	1916.104	-0.029711
903	2014/3/11	2	1912.361	1935.996	1909.807	1925.871	0.005097
903	2014/3/12	3	1920.132	1946.324	1913.062	1932.608	0.003498
903	2014/3/13	4	1939.835	1971.115	1935.448	1957.816	0.013044
903	2014/3/14	5	1947.757	1957.159	1927.979	1940.119	-0.009039
903	2014/3/17	1	1950.136	1953.667	1935.668	1953.073	0.006677
903	2014/3/18	2	1956.669	1958.666	1940.257	1943.035	-0.00514
903	2014/3/19	3	1935.837	1935.837	1910.196	1926.342	-0.008591
903	2014/3/20	4	1921.527	1940.012	1902.832	1903.48	-0.011868
903	2014/3/21	5	1897.832	1981.985	1897.185	1976.932	0.038588
903	2014/3/24	1	1980.712	2002.8	1970.426	1992.028	0.007636
903	2014/3/25	2	1986.233	2001.632	1975.553	1982.713	-0.004676
903	2014/3/26	3	1989.205	1994.593	1973.095	1978.409	-0.002171
903	2014/3/27	4	1975.462	2000.37	1956.82	1971.721	-0.00338
903	2014/3/28	5	1971.464	1995.678	1970.946	1980.377	0.00439
903	2014/3/31	1	1985.198	1994.619	1966.887	1977.912	-0.001245
903	2014/4/1	2	1975.588	1999.601	1972.901	1991.196	0.006716
903	2014/4/2	3	1994.207	2014.053	1991.449	2012.061	0.010479
903	2014/4/3	4	2020.897	2028.309	1991.296	1993.924	-0.009014
903	2014/4/4	5	1986.814	2011.533	1983.519	2010.748	0.008438
903	2014/4/8	2	2006.538	2075.192	2005.887	2065.735	0.027347
903	2014/4/9	3	2065.971	2073.143	2054.259	2061.832	-0.001889
903	2014/4/10	4	2064.451	2125.473	2050.284	2105.036	0.020954
903	2014/4/11	5	2101.757	2114.833	2092.927	2102.399	-0.001253
903	2014/4/14	1	2098.219	2106.1	2080.926	2092.483	-0.004717
903	2014/4/15	2	2083.442	2083.469	2045.882	2049.025	-0.020769
903	2014/4/16	3	2043.578	2064.446	2041.163	2051.922	0.001414
903	2014/4/17	4	2058.612	2060.617	2039.525	2042.778	-0.004456
903	2014/4/18	5	2033.905	2045.965	2019.473	2041.294	-0.000726
903	2014/4/21	1	2026.652	2047.31	2005.602	2006.053	-0.017264
903	2014/4/22	2	2003.908	2022.502	1993.786	2021.686	0.007793
903	2014/4/23	3	2016.787	2032.087	2014.532	2022.216	0.000262
903	2014/4/24	4	2020.778	2037.362	2015.891	2021.223	-0.000491
903	2014/4/25	5	2025.499	2034.203	2002.683	2002.834	-0.009098
903	2014/4/28	1	2001.9	2007.925	1977.128	1979.991	-0.011405
903	2014/4/29	2	1980.818	2003.747	1977.348	2000.926	0.010573
903	2014/4/30	3	2002.942	2006.134	1995.805	2000.624	-0.000151
903	2014/5/5	1	1995.415	2001.283	1973.451	1993.796	-0.003413
903	2014/5/6	2	1989.179	2009.874	1988.078	1993.737	-0.00003
903	2014/5/7	3	1989.273	1991.6	1977.197	1977.936	-0.007925
903	2014/5/8	4	1973.433	2006.773	1970.47	1977.304	-0.00032
903	2014/5/9	5	1980.609	1984.726	1967.922	1978.212	0.000459
903	2014/5/12	1	1992.325	2022.892	1983.569	2017.73	0.019977
903	2014/5/13	2	2017.771	2022.4	2007.362	2013.503	-0.002095
903	2014/5/14	3	2014.512	2023.222	2007.988	2010.866	-0.00131
903	2014/5/15	4	2008.046	2011.846	1989.165	1991.396	-0.009682
903	2014/5/16	5	1991.946	1999.46	1983.355	1994.182	0.001399
903	2014/5/19	1	1986.765	1986.765	1953.823	1961.277	-0.0165
903	2014/5/20	2	1969.091	1973.586	1955.937	1960.803	-0.000242
903	2014/5/21	3	1952.222	1978.238	1943.339	1976.987	0.008254
903	2014/5/22	4	1975.087	2001.391	1972.161	1974.572	-0.001222
903	2014/5/23	5	1975.334	1990.598	1973.022	1990.165	0.007897
903	2014/5/26	1	2002.612	2005.232	1986.478	1994.017	0.001936
903	2014/5/27	2	1992.266	1999.243	1985.886	1987.559	-0.003239
903	2014/5/28	3	1987.676	2008.813	1982.428	2007.536	0.010051
903	2014/5/29	4	2010.05	2017.065	1998.149	1998.68	-0.004411
903	2014/5/30	5	1999.734	2007.348	1989.67	1997.897	-0.000392
903	2014/6/3	2	1999.003	2010.144	1992.448	1993.127	-0.002388
903	2014/6/4	3	1993.526	1993.683	1965.381	1974.447	-0.009372
903	2014/6/5	4	1972.969	1996.946	1969.928	1996.313	0.011074
903	2014/6/6	5	1994.606	1994.606	1970.025	1979.99	-0.008177
903	2014/6/9	1	1973.078	2000.312	1971.872	1982.533	0.001284
903	2014/6/10	2	1986.925	2007.928	1981.749	2007.928	0.012809
903	2014/6/11	3	2002.403	2007.796	1995.96	2003.529	-0.002191
903	2014/6/12	4	2000.24	2003.79	1993.077	1996.985	-0.003266
903	2014/6/13	5	1995.755	2029.321	1995.346	2021.218	0.012135
903	2014/6/16	1	2021.041	2040.809	2018.057	2036.854	0.007736
903	2014/6/17	2	2029.944	2029.944	2012.129	2013.882	-0.011278
903	2014/6/18	3	2012.778	2015.967	2001.31	2003.12	-0.005344
903	2014/6/19	4	2004.944	2010.029	1971.822	1977.985	-0.012548
903	2014/6/20	5	1976.284	1984.953	1971.339	1984.521	0.003304
903	2014/6/23	1	1984.168	1992.308	1975.694	1976.245	-0.00417
903	2014/6/24	2	1973.818	1985.388	1971.762	1984.468	0.004161
903	2014/6/25	3	1981.501	1981.501	1967.055	1973.274	-0.005641
903	2014/6/26	4	1974.937	1988.118	1974.74	1985.262	0.006075
903	2014/6/27	5	1981.97	1990.483	1973.414	1982.075	-0.001605
903	2014/6/30	1	1983.554	1998.317	1983.554	1993.472	0.00575
903	2014/7/1	2	1997.797	1999.126	1981.826	1987.473	-0.003009
903	2014/7/2	3	1987.441	1993.369	1980.141	1992.399	0.002479
903	2014/7/3	4	1989.368	2003.362	1985.843	1999.226	0.003427
903	2014/7/4	5	2000.002	2004.293	1997.172	2001.319	0.001047
903	2014/7/7	1	2002.018	2009.748	1996.981	2002.213	0.000447
903	2014/7/8	2	2000.997	2005.586	1990.84	2004.446	0.001115
903	2014/7/9	3	2003.028	2003.03	1975.967	1976.578	-0.013903
903	2014/7/10	4	1974.849	1978.942	1966.935	1970.092	-0.003281
903	2014/7/11	5	1961.77	1978.688	1959.655	1971.395	0.000661
903	2014/7/14	1	1972.072	1991.702	1968.771	1991.577	0.010237
903	2014/7/15	2	1990.118	1998.182	1988.115	1997.479	0.002963
903	2014/7/16	3	1994.221	2004.818	1992.362	1995.081	-0.001201
903	2014/7/17	4	1990.437	1990.575	1974.495	1982.3	-0.006406
903	2014/7/18	5	1972.5	2002.863	1970.8	1991.419	0.0046
903	2014/7/21	1	1991.245	1999.349	1989.219	1995.258	0.001928
903	2014/7/22	2	1990.695	2023.971	1990.394	2018.243	0.01152
903	2014/7/23	3	2016.615	2039.003	2016.374	2032.153	0.006892
903	2014/7/24	4	2034.975	2081.21	2034.975	2077.454	0.022292
903	2014/7/25	5	2082.897	2097.151	2076.68	2096.581	0.009207
903	2014/7/28	1	2108.853	2172.437	2108.853	2163.484	0.031911
903	2014/7/29	2	2165.482	2178.645	2153.742	2167.467	0.001841
903	2014/7/30	3	2162.212	2177.997	2151.263	2155.197	-0.005661
903	2014/7/31	4	2155.07	2183.308	2148.187	2182.764	0.012791
903	2014/8/1	5	2174.323	2204.931	2163.182	2163.66	-0.008752
903	2014/8/4	1	2171.173	2211.219	2166.545	2211.153	0.02195
903	2014/8/5	2	2211.2	2215.267	2184.747	2198.781	-0.005595
903	2014/8/6	3	2186.982	2194.396	2159.68	2184.706	-0.006401
903	2014/8/7	4	2185.249	2191.255	2149.107	2150.511	-0.015652
903	2014/8/8	5	2152.008	2160.136	2140.466	2153.024	0.001169
903	2014/8/11	1	2159.147	2186.979	2158.942	2184.379	0.014563
903	2014/8/12	2	2179.798	2179.798	2160.856	2169.529	-0.006798
903	2014/8/13	3	2170.031	2183.867	2152.532	2171.929	0.001106
903	2014/8/14	4	2171.244	2176.153	2150.58	2152.473	-0.008958
903	2014/8/15	5	2153.641	2177.29	2147.677	2171.593	0.008883
903	2014/8/18	1	2175.318	2188.046	2168.076	2176.888	0.002438
903	2014/8/19	2	2178.907	2179.892	2157.912	2172.502	-0.002015
903	2014/8/20	3	2167.855	2169.787	2158.372	2162.54	-0.004585
903	2014/8/21	4	2161.841	2162.703	2130.414	2148.119	-0.006669
903	2014/8/22	5	2145.281	2160.602	2143.486	2157.792	0.004503
903	2014/8/25	1	2158.495	2159.172	2130.966	2133.869	-0.011087
903	2014/8/26	2	2131.061	2142.375	2117.085	2123.02	-0.005084
903	2014/8/27	3	2122.946	2131.911	2120.237	2123.908	0.000418
903	2014/8/28	4	2124.03	2131.967	2107.815	2107.825	-0.007572
903	2014/8/29	5	2115.397	2134.908	2111.462	2134.178	0.012502
903	2014/9/1	1	2136.064	2145.481	2131.575	2144.292	0.004739
903	2014/9/2	2	2148.453	2174.106	2137.636	2172.72	0.013258
903	2014/9/3	3	2174.316	2199.9	2174.224	2194.717	0.010124
903	2014/9/4	4	2199.307	2213.116	2190.914	2211.253	0.007534
903	2014/9/5	5	2218.512	2237.032	2215.529	2235.585	0.011004
903	2014/9/9	2	2236.965	2239.839	2219.217	2223.585	-0.005368
903	2014/9/10	3	2213.53	2213.53	2198.595	2205.267	-0.008238
903	2014/9/11	4	2202.354	2229.452	2189.9	2194.12	-0.005055
903	2014/9/12	5	2189.645	2206.587	2183.747	2206.587	0.005682
903	2014/9/15	1	2199.531	2200.596	2184.378	2198.386	-0.003717
903	2014/9/16	2	2201.535	2207.445	2164.578	2166.766	-0.014383
903	2014/9/17	3	2174.817	2181.091	2160.866	2176.681	0.004576
903	2014/9/18	4	2171.683	2189.112	2164.631	2181.68	0.002297
903	2014/9/19	5	2181.554	2199.582	2175.323	2195.139	0.006169
903	2014/9/22	1	2187.724	2187.724	2144.502	2148.518	-0.021238
903	2014/9/23	2	2149.941	2168.577	2149.941	2165.551	0.007928
903	2014/9/24	3	2157.556	2207.545	2154.017	2204.932	0.018185
903	2014/9/25	4	2215.339	2220.951	2190.848	2197.373	-0.003428
903	2014/9/26	5	2191.204	2195.988	2179.925	2193.976	-0.001546
903	2014/9/29	1	2199.648	2208.128	2189.634	2200.077	0.002781
903	2014/9/30	2	2203.136	2205.45	2193.149	2199.076	-0.000455
903	2014/10/8	3	2207.556	2222.893	2193.86	2222.893	0.01083
903	2014/10/9	4	2224.615	2232.036	2212.344	2229.029	0.00276
903	2014/10/10	5	2219.359	2227.118	2207.476	2214.322	-0.006598
903	2014/10/13	1	2204.594	2206.146	2178.549	2198.075	-0.007337
903	2014/10/14	2	2194.034	2209.644	2181.366	2189.54	-0.003883
903	2014/10/15	3	2188.374	2207.604	2176.544	2205.354	0.007223
903	2014/10/16	4	2191.899	2226.06	2187.079	2196.799	-0.003879
903	2014/10/17	5	2196.566	2206.536	2171.183	2196.64	-0.000072
903	2014/10/20	1	2203.398	2205.685	2192.768	2202.252	0.002555
903	2014/10/21	2	2201.14	2206.406	2184.194	2185.353	-0.007674
903	2014/10/22	3	2187.217	2200.845	2178.879	2179.993	-0.002453
903	2014/10/23	4	2177.699	2188.666	2161.502	2164.369	-0.007167
903	2014/10/24	5	2165.834	2170.981	2152.554	2156.288	-0.003734
903	2014/10/27	1	2143.065	2143.065	2120.08	2125.876	-0.014104
903	2014/10/28	2	2129.693	2167.095	2129.693	2166.782	0.019242
903	2014/10/29	3	2173.795	2207.509	2166.183	2198.796	0.014775
903	2014/10/30	4	2197.356	2221.801	2190.405	2216.308	0.007964
903	2014/10/31	5	2221.74	2269.205	2219.943	2263.765	0.021413
903	2014/11/3	1	2270.453	2274.307	2251.817	2259.986	-0.001669
903	2014/11/4	2	2258.28	2264.802	2246.138	2258.739	-0.000552
903	2014/11/5	3	2261.563	2264.321	2244.513	2247.926	-0.004787
903	2014/11/6	4	2250.173	2254.778	2229.01	2245.669	-0.001004
903	2014/11/7	5	2248.01	2283.212	2236.152	2248.068	0.001068
903	2014/11/10	1	2282.035	2312.048	2265.611	2312.048	0.02846
903	2014/11/11	2	2325.875	2364.363	2302.226	2324.971	0.005589
903	2014/11/12	3	2310.467	2352.411	2303.492	2352.287	0.011749
903	2014/11/13	4	2354.708	2370.198	2331.828	2341.852	-0.004436
903	2014/11/14	5	2332.011	2348.205	2321.033	2347.16	0.002267
903	2014/11/17	1	2384.159	2384.159	2320.26	2321.411	-0.01097
903	2014/11/18	2	2320.538	2321.993	2281.137	2285.478	-0.015479
903	2014/11/19	3	2281.201	2288.482	2271.646	2275.811	-0.00423
903	2014/11/20	4	2268.409	2286.613	2261.971	2278.309	0.001098
903	2014/11/21	5	2278.598	2326.206	2270.4	2323.969	0.020041
903	2014/11/24	1	2347.885	2403.228	2339.378	2384.328	0.025972
903	2014/11/25	2	2383.828	2416.745	2377.067	2415.319	0.012998
903	2014/11/26	3	2424.816	2461.457	2424.816	2461.012	0.018918
903	2014/11/27	4	2476.841	2497.363	2461.161	2497.363	0.014771
903	2014/11/28	5	2496.256	2571.722	2484.844	2570.578	0.029317
903	2014/12/1	1	2593.782	2634.046	2576.653	2584.497	0.005415
903	2014/12/2	2	2571.394	2726.295	2568.842	2702.263	0.045566
903	2014/12/3	3	2715.966	2815.929	2683.996	2734.484	0.011924
903	2014/12/4	4	2744.012	2882.691	2731.201	2882.081	0.053976
903	2014/12/5	5	2930.099	2996.991	2814.145	2922.284	0.013949
903	2014/12/8	1	2904.365	3079.417	2871.435	3059.987	0.047122
903	2014/12/9	2	3040.817	3196.151	2875.486	2913.357	-0.047919
903	2014/12/10	3	2932.246	3027.09	2842.04	3016.203	0.035302
903	2014/12/11	4	2969.259	3043.531	2942.715	2957.763	-0.019375
903	2014/12/12	5	2951.853	3018.544	2934.509	2957.723	-0.000014
903	2014/12/15	1	2937.79	2982.872	2895.183	2972.92	0.005138
903	2014/12/16	2	2976.21	3076.748	2961.415	3076.748	0.034925
903	2014/12/17	3	3105.868	3174.972	3076.201	3167.472	0.029487
903	2014/12/18	4	3175.68	3210.797	3124.79	3157.54	-0.003136
903	2014/12/19	5	3160.808	3226.434	3103.181	3206.92	0.015639
903	2014/12/22	1	3224.876	3322.567	3202.43	3254.839	0.014942
903	2014/12/23	2	3210.641	3305.878	3161.6	3191.661	-0.01941
903	2014/12/24	3	3195.223	3202.698	3025.679	3068.601	-0.038557
903	2014/12/25	4	3096.526	3184.085	3061.587	3183.713	0.037513
903	2014/12/26	5	3192.354	3312.811	3181.067	3304.46	0.037926
903	2014/12/29	1	3374.604	3406.232	3274.7	3329.573	0.0076
903	2014/12/30	2	3324.517	3392.84	3302.197	3360.928	0.009417
903	2014/12/31	3	3367.573	3451.487	3349.759	3440.6	0.023705
903	2015/1/5	1	3480.649	3583.094	3463.378	3551.909	0.032352
903	2015/1/6	2	3511.768	3603.774	3482.879	3534.738	-0.004834
903	2015/1/7	3	3509.944	3571.588	3492.501	3538.264	0.000998
903	2015/1/8	4	3549.29	3559.375	3432.431	3439.101	-0.028026
903	2015/1/9	5	3430.576	3597.931	3414.247	3441.214	0.000614
903	2015/1/12	1	3427.343	3462.292	3348.178	3406.257	-0.010158
903	2015/1/13	2	3396.617	3437.125	3373.773	3393.349	-0.003789
903	2015/1/14	3	3406.156	3436.307	3355.25	3388.049	-0.001562
903	2015/1/15	4	3388.859	3507.663	3362.732	3507.541	0.035269
903	2015/1/16	5	3520.877	3564.226	3497.581	3528.496	0.005974
903	2015/1/19	1	3282.801	3364.508	3202.791	3221.499	-0.087005
903	2015/1/20	2	3195.211	3272.892	3170.734	3236.217	0.004569
903	2015/1/21	3	3261.562	3412.515	3243.84	3400.475	0.050756
903	2015/1/22	4	3402.15	3418.574	3359.342	3405.991	0.001622
903	2015/1/23	5	3420.809	3481.031	3399.333	3423.606	0.005172
903	2015/1/26	1	3432.077	3445.872	3398.988	3441.571	0.005247
903	2015/1/27	2	3447.106	3450.31	3332.353	3395.855	-0.013283
903	2015/1/28	3	3364.49	3404.883	3333.035	3345.453	-0.014842
903	2015/1/29	4	3292.185	3321.531	3268.025	3298.043	-0.014171
903	2015/1/30	5	3312.953	3331.247	3243.929	3251.422	-0.014136
903	2015/2/2	1	3169.749	3216.314	3152.961	3157.278	-0.028955
903	2015/2/3	2	3194.495	3252.276	3160.325	3245.495	0.027941
903	2015/2/4	3	3255.822	3290.932	3209.547	3211.562	-0.010455
903	2015/2/5	4	3310.244	3311.233	3175.319	3175.342	-0.011278
903	2015/2/6	5	3159.35	3186.01	3103.454	3131.178	-0.013908
903	2015/2/9	1	3124.287	3205.696	3113.825	3174.538	0.013848
903	2015/2/10	2	3172.34	3232.059	3163.591	3228.357	0.016953
903	2015/2/11	3	3238.261	3255.524	3224.478	3243.835	0.004794
903	2015/2/12	4	3243.986	3259.408	3208.343	3248.296	0.001375
903	2015/2/13	5	3262.422	3311.469	3248.593	3266.732	0.005676
903	2015/2/16	1	3266.386	3280.91	3250.048	3273.484	0.002067
903	2015/2/17	2	3283.148	3314.292	3283.148	3296.195	0.006938
903	2015/2/25	3	3302.472	3302.472	3234.339	3249.516	-0.014161
903	2015/2/26	4	3242.602	3342.056	3219.183	3337.783	0.027163
903	2015/2/27	5	3336.189	3359.95	3323.601	3334.105	-0.001102
903	2015/3/2	1	3360.555	3363.578	3318.195	3344.728	0.003186
903	2015/3/3	2	3319.762	3319.762	3239.273	3241.408	-0.03089
903	2015/3/4	3	3248.1	3267.305	3221.426	3247.872	0.001994
903	2015/3/5	4	3223.094	3226.94	3175.302	3205.974	-0.0129
903	2015/3/6	5	3210.936	3232.866	3197.16	3203.012	-0.000924
903	2015/3/9	1	3176.54	3284.438	3138.979	3271.344	0.021334
903	2015/3/10	2	3251.54	3266.273	3227.541	3233.462	-0.01158
903	2015/3/11	3	3239.042	3290.235	3234.874	3245.741	0.003797
903	2015/3/12	4	3286.098	3352.938	3260.37	3331.304	0.026362
903	2015/3/13	5	3343.225	3388.33	3326.243	3348.507	0.005164
903	2015/3/16	1	3369.613	3421.616	3341.414	3421.415	0.021773
903	2015/3/17	2	3452.445	3475.395	3436.338	3470.876	0.014456
903	2015/3/18	3	3483.466	3558.007	3479.139	3558.007	0.025103
903	2015/3/19	4	3561.538	3569.07	3520.839	3544.445	-0.003812
903	2015/3/20	5	3556.992	3627.967	3529.722	3596.394	0.014656
903	2015/3/23	1	3624.833	3665.055	3619.182	3659.88	0.017653
903	2015/3/24	2	3663.444	3668.821	3574.867	3635.324	-0.00671
903	2015/3/25	3	3621.805	3634.72	3564.589	3591.218	-0.012133
903	2015/3/26	4	3573.939	3660.009	3551.698	3626.382	0.009792
903	2015/3/27	5	3634.694	3666.725	3604.299	3636.209	0.00271
903	2015/3/30	1	3668.854	3778.83	3662.378	3766.868	0.035933
903	2015/3/31	2	3828.376	3857.874	3712.727	3725.183	-0.011066
903	2015/4/1	3	3730.387	3797.234	3720.35	3782.171	0.015298
903	2015/4/2	4	3807.742	3812.827	3717.696	3765.51	-0.004405
903	2015/4/3	5	3746.579	3799.163	3736.799	3799.086	0.008917
903	2015/4/7	2	3842.994	3891.806	3829.176	3891.596	0.024351
903	2015/4/8	3	3911.265	3972.41	3870.373	3964.86	0.018826
903	2015/4/9	4	3987.818	4027.243	3904.136	3934.731	-0.007599
903	2015/4/10	5	3922.88	4007.416	3903.789	4000.756	0.01678
903	2015/4/13	1	4057.985	4087.377	4031.636	4076.697	0.018982
903	2015/4/14	2	4089.519	4132.088	4049.741	4098.419	0.005328
399001	2014/1/2	4	8083.772	8124.558	8048.274	8114.388	-0.000911
399001	2014/1/3	5	8077.48	8094.957	7995.593	8028.33	-0.010606
399001	2014/1/6	1	8013.369	8013.369	7790.896	7818.458	-0.026141
399001	2014/1/7	2	7760.961	7848.363	7752.56	7806.312	-0.001554
399001	2014/1/8	3	7816.984	7901.22	7770.381	7802.143	-0.000534
399001	2014/1/9	4	7774.65	7875.585	7740.846	7746.737	-0.007101
399001	2014/1/10	5	7723.744	7732.038	7644.922	7648.043	-0.01274
399001	2014/1/13	1	7646.456	7697.518	7521.191	7572.56	-0.00987
399001	2014/1/14	2	7568.603	7666.522	7543.372	7665.771	0.012309
399001	2014/1/15	3	7660.659	7697.035	7614.519	7668.802	0.000395
399001	2014/1/16	4	7677.975	7724.402	7647.279	7667.219	-0.000206
399001	2014/1/17	5	7637.683	7659.574	7541.266	7544.565	-0.015997
399001	2014/1/20	1	7526.697	7573.797	7477.785	7524.328	-0.002682
399001	2014/1/21	2	7528.786	7641.6	7528.786	7593.425	0.009183
399001	2014/1/22	3	7612.189	7821.075	7597.441	7820.453	0.029898
399001	2014/1/23	4	7818.759	7855.229	7764.48	7788.471	-0.00409
399001	2014/1/24	5	7771.58	7908.891	7760.2	7855.143	0.00856
399001	2014/1/27	1	7810.234	7815.72	7723.601	7752.538	-0.013062
399001	2014/1/28	2	7773.552	7810.795	7679.806	7740.75	-0.001521
399001	2014/1/29	3	7754.18	7790.024	7695.271	7707.593	-0.004283
399001	2014/1/30	4	7704.492	7705.628	7560.54	7572.634	-0.01751
399001	2014/2/7	5	7515.089	7616.569	7479.564	7616.569	0.005802
399001	2014/2/10	1	7655.567	7827.391	7651.49	7812.163	0.02568
399001	2014/2/11	2	7814.202	7877.093	7781.25	7838.123	0.003323
399001	2014/2/12	3	7835.06	7904.831	7809.939	7902.081	0.00816
399001	2014/2/13	4	7895.226	7936.745	7846.992	7857.111	-0.005691
399001	2014/2/14	5	7840.964	7895.389	7821.627	7883.753	0.003391
399001	2014/2/17	1	7922.738	7947.734	7866.298	7943.962	0.007637
399001	2014/2/18	2	7947.418	7947.418	7808.152	7832.472	-0.014035
399001	2014/2/19	3	7837.409	7967.066	7816.061	7953.943	0.015509
399001	2014/2/20	4	7956.921	7997.022	7836.265	7842.12	-0.014059
399001	2014/2/21	5	7825.544	7859.199	7718.533	7750.556	-0.011676
399001	2014/2/24	1	7697.205	7697.205	7465.906	7542.533	-0.02684
399001	2014/2/25	2	7551	7559.797	7272.341	7303.945	-0.031632
399001	2014/2/26	3	7271.192	7349.173	7226.182	7319.614	0.002145
399001	2014/2/27	4	7352.587	7361.151	7179.171	7188.744	-0.017879
399001	2014/2/28	5	7181.428	7366.692	7174.333	7365.925	0.024647
399001	2014/3/3	1	7349.954	7410.661	7335.427	7391.908	0.003527
399001	2014/3/4	2	7390.671	7390.671	7272.638	7347.109	-0.006061
399001	2014/3/5	3	7352.721	7370.627	7279.301	7298.13	-0.006666
399001	2014/3/6	4	7282.739	7374.838	7186.703	7352.029	0.007385
399001	2014/3/7	5	7338.753	7382.137	7306.053	7328.483	-0.003203
399001	2014/3/10	1	7269.489	7269.489	7114.803	7118.444	-0.028661
399001	2014/3/11	2	7103.296	7258.692	7091.297	7212.574	0.013223
399001	2014/3/12	3	7187.882	7291.553	7139.347	7217.02	0.000616
399001	2014/3/13	4	7226.826	7335.104	7217.836	7319.287	0.01417
399001	2014/3/14	5	7287.341	7317.451	7205.182	7239.062	-0.010961
399001	2014/3/17	1	7266.95	7342.342	7257.02	7340.623	0.01403
399001	2014/3/18	2	7347.037	7357.055	7266.584	7273.95	-0.009083
399001	2014/3/19	3	7246.062	7246.062	7098.696	7150.116	-0.017024
399001	2014/3/20	4	7135.409	7187.312	6997.63	6998.194	-0.021247
399001	2014/3/21	5	6973.091	7261.272	6959.249	7241.568	0.034777
399001	2014/3/24	1	7237.255	7308.152	7180.118	7273.757	0.004445
399001	2014/3/25	2	7247.108	7318.75	7220.72	7252.349	-0.002943
399001	2014/3/26	3	7270.018	7292.559	7228.907	7244.194	-0.001124
399001	2014/3/27	4	7230.627	7276.872	7154.649	7173.024	-0.009824
399001	2014/3/28	5	7165.47	7234.449	7144.066	7165.57	-0.001039
399001	2014/3/31	1	7219.211	7279.566	7146.154	7189.578	0.00335
399001	2014/4/1	2	7184.069	7302.739	7177.854	7281.109	0.012731
399001	2014/4/2	3	7291.726	7358.361	7284.12	7333.587	0.007207
399001	2014/4/3	4	7355.211	7396.849	7280.441	7298.002	-0.004852
399001	2014/4/4	5	7281.335	7367.801	7260.128	7367.801	0.009564
399001	2014/4/8	2	7334.18	7526.469	7323.412	7508.657	0.019118
399001	2014/4/9	3	7510.315	7556.042	7479.621	7511.253	0.000346
399001	2014/4/10	4	7534.021	7607.482	7467.186	7563.202	0.006916
399001	2014/4/11	5	7543.712	7611.151	7528.661	7586.825	0.003123
399001	2014/4/14	1	7588.612	7618.567	7553.495	7583.282	-0.000467
399001	2014/4/15	2	7568.171	7568.171	7438.96	7449.705	-0.017615
399001	2014/4/16	3	7430.609	7511.003	7430.235	7468.464	0.002518
399001	2014/4/17	4	7484.155	7512.271	7441.081	7451.038	-0.002333
399001	2014/4/18	5	7425.835	7475.72	7380.731	7455.738	0.000631
399001	2014/4/21	1	7412.341	7493.41	7351.187	7353.602	-0.013699
399001	2014/4/22	2	7355.633	7392.883	7276.718	7391.217	0.005115
399001	2014/4/23	3	7388.256	7470.149	7379.887	7434.725	0.005886
399001	2014/4/24	4	7426.278	7472.044	7392.155	7419.444	-0.002055
399001	2014/4/25	5	7423.898	7459.012	7323.654	7323.654	-0.012911
399001	2014/4/28	1	7324.867	7353.335	7233.711	7240.462	-0.011359
399001	2014/4/29	2	7234.653	7353.016	7215.121	7339.864	0.013729
399001	2014/4/30	3	7320.793	7335.47	7279.34	7312.862	-0.003679
399001	2014/5/5	1	7289.24	7334.386	7214.06	7309.555	-0.000452
399001	2014/5/6	2	7282.919	7381.224	7282.919	7311.886	0.000319
399001	2014/5/7	3	7292.005	7292.005	7232.482	7234.694	-0.010557
399001	2014/5/8	4	7185.195	7306.788	7157.256	7169.976	-0.008946
399001	2014/5/9	5	7175.243	7182.417	7093.215	7162.437	-0.001051
399001	2014/5/12	1	7208.038	7334.47	7175.222	7318.139	0.021739
399001	2014/5/13	2	7321.655	7362.873	7290.732	7310.314	-0.001069
399001	2014/5/14	3	7320.356	7369.169	7303.629	7325.522	0.00208
399001	2014/5/15	4	7309.875	7309.875	7205.705	7213.77	-0.015255
399001	2014/5/16	5	7203.819	7261.354	7187.796	7242.167	0.003936
399001	2014/5/19	1	7210.846	7210.846	7105.024	7151.487	-0.012521
399001	2014/5/20	2	7180.32	7220.333	7130.058	7151.18	-0.000043
