Indexcd	Trddt	Daywk	Opnindex	Hiindex	Loindex	Clsindex	Retindex
000010	2013-08-15	4	5062.961	5099.715	5006.995	5011.835	-.010544
000010	2013-08-16	5	4996.637	5330.240	4948.881	4985.790	-.005197
000010	2013-08-19	1	4942.123	5059.101	4935.220	5037.698	.010411
000010	2013-08-20	2	5025.152	5090.199	4978.052	4996.789	-.008121
000010	2013-08-21	3	5013.994	5017.443	4947.418	4987.556	-.001848
000010	2013-08-22	4	4973.939	5035.175	4961.349	4974.941	-.002529
000010	2013-08-23	5	4999.744	5013.076	4860.289	4936.621	-.007703
000010	2013-08-26	1	4953.419	5048.092	4936.480	5043.838	.021719
000010	2013-08-27	2	5037.542	5068.539	5017.191	5058.404	.002888
000010	2013-08-28	3	5026.744	5072.168	4987.757	5036.739	-.004283
000010	2013-08-29	4	5063.074	5072.433	4997.130	5019.186	-.003485
000010	2013-08-30	5	5015.542	5054.106	4983.573	5013.334	-.001166
000010	2013-09-02	1	5030.653	5047.863	4977.029	5021.904	.001709
000010	2013-09-03	2	5034.082	5098.529	5021.341	5096.526	.014859
000010	2013-09-04	3	5091.851	5110.075	5076.496	5090.889	-.001106
000010	2013-09-05	4	5091.031	5094.904	5063.093	5073.418	-.003432
000010	2013-09-06	5	5062.312	5129.980	5061.147	5119.106	.009005
000010	2013-09-09	1	5158.874	5354.445	5157.033	5333.150	.041813
000010	2013-09-10	2	5347.549	5410.561	5321.033	5409.083	.014238
000010	2013-09-11	3	5431.531	5480.391	5396.589	5417.090	.001480
000010	2013-09-12	4	5414.412	5546.850	5386.918	5490.290	.013513
000010	2013-09-13	5	5475.050	5504.905	5417.032	5439.059	-.009331
000010	2013-09-16	1	5472.207	5477.874	5381.177	5411.644	-.005040
000010	2013-09-17	2	5420.681	5426.509	5292.551	5295.269	-.021505
000010	2013-09-18	3	5293.283	5326.096	5251.388	5308.705	.002537
000010	2013-09-23	1	5329.692	5378.030	5311.327	5375.184	.012523
000010	2013-09-24	2	5370.492	5370.524	5246.089	5294.997	-.014918
000010	2013-09-25	3	5291.748	5331.446	5250.299	5262.204	-.006193
000010	2013-09-26	4	5250.943	5250.943	5163.957	5167.662	-.017966
000010	2013-09-27	5	5160.281	5197.876	5149.494	5186.439	.003634
000010	2013-09-30	1	5214.986	5232.767	5188.151	5213.534	.005224
000010	2013-10-08	2	5203.049	5285.306	5167.557	5275.141	.011817
000010	2013-10-09	3	5253.859	5303.825	5234.661	5298.426	.004414
000010	2013-10-10	4	5303.914	5305.043	5219.487	5228.953	-.013112
000010	2013-10-11	5	5261.378	5333.420	5254.347	5327.928	.018928
000010	2013-10-14	1	5336.773	5349.521	5307.902	5326.885	-.000196
000010	2013-10-15	2	5334.217	5342.374	5276.609	5314.691	-.002289
000010	2013-10-16	3	5299.487	5299.487	5196.422	5222.076	-.017426
000010	2013-10-17	4	5248.188	5265.173	5190.930	5201.671	-.003907
000010	2013-10-18	5	5209.207	5251.077	5198.218	5224.235	.004338
000010	2013-10-21	1	5237.644	5318.847	5213.885	5314.212	.017223
000010	2013-10-22	2	5311.857	5311.857	5246.141	5259.757	-.010247
000010	2013-10-23	3	5273.607	5331.734	5204.253	5218.655	-.007814
000010	2013-10-24	4	5206.231	5226.615	5161.917	5172.403	-.008863
000010	2013-10-25	5	5170.431	5195.484	5079.092	5111.499	-.011775
000010	2013-10-28	1	5120.570	5130.204	5079.171	5111.090	-.000080
000010	2013-10-29	2	5120.052	5212.711	5043.909	5136.402	.004952
000010	2013-10-30	3	5135.978	5204.079	5114.560	5202.422	.012853
000010	2013-10-31	4	5180.336	5180.336	5121.428	5127.417	-.014417
000010	2013-11-01	5	5129.521	5183.769	5113.083	5163.110	.006961
000010	2013-11-04	1	5188.181	5205.860	5143.650	5153.390	-.001883
000010	2013-11-05	2	5124.965	5158.164	5072.358	5151.294	-.000407
000010	2013-11-06	3	5124.038	5153.663	5088.550	5090.441	-.011813
000010	2013-11-07	4	5088.860	5100.406	5041.539	5067.757	-.004456
000010	2013-11-08	5	5044.367	5073.902	4992.185	4998.117	-.013742
000010	2013-11-11	1	4996.330	5036.391	4973.216	5016.677	.003713
000010	2013-11-12	2	5025.501	5077.404	5024.856	5073.589	.011345
000010	2013-11-13	3	5042.203	5043.053	4953.280	4955.958	-.023185
000010	2013-11-14	4	4961.637	4991.176	4936.887	4987.409	.006346
000010	2013-11-15	5	4991.365	5147.099	4991.365	5090.720	.020714
000010	2013-11-18	1	5129.959	5285.413	5114.531	5283.183	.037807
000010	2013-11-19	2	5280.126	5280.489	5232.120	5246.533	-.006937
000010	2013-11-20	3	5278.973	5296.072	5230.416	5271.939	.004842
000010	2013-11-21	4	5243.498	5247.268	5175.495	5236.653	-.006693
000010	2013-11-22	5	5248.378	5255.625	5199.229	5209.632	-.005160
000010	2013-11-25	1	5184.712	5258.854	5171.644	5188.850	-.003989
000010	2013-11-26	2	5187.183	5211.398	5171.246	5184.358	-.000866
000010	2013-11-27	3	5183.420	5268.199	5176.373	5245.398	.011774
000010	2013-11-28	4	5254.546	5343.228	5248.571	5295.827	.009614
000010	2013-11-29	5	5304.851	5312.130	5281.117	5295.078	-.000141
000010	2013-12-02	1	5272.779	5370.686	5225.273	5288.456	-.001251
000010	2013-12-03	2	5270.768	5338.374	5260.112	5325.957	.007091
000010	2013-12-04	3	5319.766	5422.555	5308.330	5392.660	.012524
000010	2013-12-05	4	5395.021	5405.401	5362.003	5379.193	-.002497
000010	2013-12-06	5	5366.364	5381.531	5318.527	5332.983	-.008591
000010	2013-12-09	1	5349.755	5370.784	5314.627	5327.314	-.001063
000010	2013-12-10	2	5340.548	5362.935	5315.311	5332.014	.000882
000010	2013-12-11	3	5308.078	5308.078	5214.772	5239.026	-.017440
000010	2013-12-12	4	5225.764	5259.254	5216.531	5229.324	-.001852
000010	2013-12-13	5	5184.726	5234.586	5176.927	5215.416	-.002660
000010	2013-12-16	1	5219.239	5231.712	5132.431	5134.365	-.015541
000010	2013-12-17	2	5138.089	5147.875	5098.587	5112.354	-.004287
000010	2013-12-18	3	5112.049	5138.098	5098.281	5111.459	-.000175
000010	2013-12-19	4	5131.032	5142.261	5046.801	5049.469	-.012128
000010	2013-12-20	5	5053.305	5064.400	4921.752	4927.153	-.024224
000010	2013-12-23	1	4940.320	4971.944	4892.126	4941.992	.003012
000010	2013-12-24	2	4956.692	4998.198	4906.135	4944.137	.000434
000010	2013-12-25	3	4951.857	4978.216	4929.225	4976.708	.006588
000010	2013-12-26	4	4966.392	4968.178	4890.608	4894.078	-.016603
000010	2013-12-27	5	4902.442	5003.362	4892.858	4976.065	.016752
000010	2013-12-30	1	4999.381	5007.694	4962.226	4970.258	-.001167
000010	2013-12-31	2	4947.069	5050.166	4942.527	5040.270	.014086
000020	2009-01-05	1	410.547	420.311	409.061	420.218	.038255
000020	2009-01-06	2	419.686	433.590	417.398	433.392	.031350
000020	2009-01-07	3	433.693	438.946	431.937	435.708	.005344
000020	2009-01-08	4	429.358	432.339	422.426	425.874	-.022570
000020	2009-01-09	5	425.233	436.130	425.233	436.052	.023899
000020	2009-01-12	1	435.686	446.854	434.816	442.309	.014349
000020	2009-01-13	2	437.498	438.988	429.721	430.895	-.025805
000020	2009-01-14	3	430.160	446.997	430.160	446.929	.037211
000020	2009-01-15	4	443.512	456.405	442.181	451.011	.009133
000020	2009-01-16	5	452.617	460.344	452.617	454.777	.008350
000020	2009-01-19	1	457.812	460.421	449.381	455.063	.000629
000020	2009-01-20	2	454.007	458.171	449.629	458.055	.006575
000020	2009-01-21	3	452.753	460.913	451.078	457.705	-.000764
000020	2009-01-22	4	460.518	465.716	458.341	464.637	.015145
000020	2009-01-23	5	464.154	466.472	460.250	461.160	-.007483
000020	2009-02-02	1	465.769	476.136	463.366	476.072	.032336
000020	2009-02-03	2	475.755	488.952	474.496	488.868	.026878
000020	2009-02-04	3	490.516	498.434	488.472	498.291	.019275
000020	2009-02-05	4	498.073	500.651	487.112	490.918	-.014797
000020	2009-02-06	5	492.822	513.516	492.822	513.022	.045026
000020	2009-02-09	1	520.300	530.415	515.871	530.277	.033634
000020	2009-02-10	2	528.208	544.017	522.566	543.962	.025807
000020	2009-02-11	3	535.404	558.008	532.478	546.489	.004646
000020	2009-02-12	4	548.715	555.614	533.359	555.571	.016619
000020	2009-02-13	5	556.576	573.313	553.408	572.581	.030617
000020	2009-02-16	1	577.843	580.574	566.598	580.461	.013762
000020	2009-02-17	2	579.021	580.259	559.417	562.046	-.031725
000020	2009-02-18	3	550.817	561.944	541.988	542.409	-.034938
000020	2009-02-19	4	547.967	554.324	541.412	551.929	.017551
000020	2009-02-20	5	552.454	567.628	548.569	567.521	.028250
000020	2009-02-23	1	566.917	587.824	563.803	586.229	.032964
000020	2009-02-24	2	579.594	588.044	562.148	563.993	-.037931
000020	2009-02-25	3	568.050	572.639	548.126	565.356	.002417
000020	2009-02-26	4	564.259	570.222	519.481	525.941	-.069717
000020	2009-02-27	5	516.998	519.963	493.015	499.623	-.050040
000020	2009-03-02	1	493.669	513.640	492.819	513.091	.026956
000020	2009-03-03	2	500.306	521.823	496.823	515.912	.005498
000020	2009-03-04	3	516.694	545.068	516.694	544.353	.055128
000020	2009-03-05	4	549.864	554.758	535.005	547.206	.005241
000020	2009-03-06	5	538.114	548.108	535.604	543.690	-.006425
000020	2009-03-09	1	545.492	550.684	518.947	520.462	-.042723
000020	2009-03-10	2	514.224	532.366	512.953	532.212	.022576
000020	2009-03-11	3	540.914	542.315	526.930	529.801	-.004530
000020	2009-03-12	4	526.979	533.153	514.876	531.589	.003375
000020	2009-03-13	5	533.111	536.805	524.815	526.092	-.010341
000020	2009-03-16	1	524.478	533.121	520.324	533.016	.013161
000020	2009-03-17	2	533.898	552.671	531.325	551.165	.034050
000020	2009-03-18	3	553.523	564.659	552.500	556.657	.009964
000020	2009-03-19	4	557.715	569.698	556.786	569.549	.023160
000020	2009-03-20	5	570.160	571.241	556.827	568.075	-.002588
000020	2009-03-23	1	568.749	581.140	567.438	579.971	.020941
000020	2009-03-24	2	585.880	587.044	579.806	584.398	.007633
000020	2009-03-25	3	581.221	587.173	569.957	570.019	-.024605
000020	2009-03-26	4	570.671	583.843	562.026	583.681	.023968
000020	2009-03-27	5	587.118	592.462	584.035	589.800	.010483
000020	2009-03-30	1	589.901	594.588	587.287	590.129	.000558
000020	2009-03-31	2	578.512	598.290	575.380	598.133	.013563
000020	2009-04-01	3	599.531	609.930	599.385	607.471	.015612
000020	2009-04-02	4	609.574	613.361	604.977	607.443	-.000046
000020	2009-04-03	5	610.158	611.419	594.835	599.669	-.012798
000020	2009-04-07	2	600.229	606.852	597.749	606.717	.011753
000020	2009-04-08	3	604.849	607.061	587.434	587.571	-.031557
000020	2009-04-09	4	586.179	598.093	582.825	597.912	.017600
000020	2009-04-10	5	601.549	617.410	599.643	616.674	.031379
000020	2009-04-13	1	621.512	627.000	619.287	626.014	.015146
000020	2009-04-14	2	625.475	636.472	622.168	635.807	.015643
000020	2009-04-15	3	633.628	646.473	629.102	646.345	.016574
000020	2009-04-16	4	647.968	653.177	636.963	648.686	.003622
000020	2009-04-17	5	646.718	651.765	633.279	641.702	-.010766
000020	2009-04-20	1	640.301	658.385	639.921	658.226	.025750
000020	2009-04-21	2	652.358	662.172	646.161	658.869	.000977
000020	2009-04-22	3	661.470	665.347	622.768	627.701	-.047305
000020	2009-04-23	4	622.263	637.508	615.785	633.760	.009653
000020	2009-04-24	5	635.809	637.757	627.919	628.567	-.008194
000020	2009-04-27	1	627.989	630.288	604.523	606.813	-.034609
000020	2009-04-28	2	602.193	613.337	601.647	613.128	.010407
000020	2009-04-29	3	613.340	629.938	611.749	629.017	.025915
000020	2009-04-30	4	631.673	639.917	629.262	637.697	.013799
000020	2009-05-04	1	639.513	658.025	639.416	657.933	.031733
000020	2009-05-05	2	662.138	667.084	657.035	664.426	.009869
000020	2009-05-06	3	663.026	673.732	660.512	673.605	.013815
000020	2009-05-07	4	677.125	678.876	656.884	669.020	-.006807
000020	2009-05-08	5	665.504	672.112	657.870	669.337	.000474
000020	2009-05-11	1	671.491	672.561	644.778	644.813	-.036639
000020	2009-05-12	2	639.260	660.687	638.119	660.443	.024240
000020	2009-05-13	3	660.876	666.987	658.461	664.706	.006455
000020	2009-05-14	4	660.557	668.440	657.913	666.812	.003168
000020	2009-05-15	5	668.086	673.210	664.072	670.258	.005168
000020	2009-05-18	1	669.386	675.687	659.093	675.392	.007660
000020	2009-05-19	2	678.859	682.544	676.350	681.303	.008752
000020	2009-05-20	3	681.741	685.406	677.039	677.832	-.005095
000020	2009-05-21	4	674.954	678.780	662.274	667.417	-.015365
000020	2009-05-22	5	665.222	673.260	663.075	667.816	.000598
000020	2009-05-25	1	651.825	670.744	647.978	669.565	.002619
000020	2009-05-26	2	670.178	678.702	669.462	670.181	.000920
000020	2009-05-27	3	672.698	675.044	664.736	669.926	-.000380
000020	2009-06-01	1	677.405	685.267	676.269	684.916	.022376
000020	2009-06-02	2	687.776	691.786	684.935	688.128	.004690
000020	2009-06-03	3	687.991	694.799	687.571	694.626	.009443
000020	2009-06-04	4	691.928	693.457	680.505	690.706	-.005643
000020	2009-06-05	5	692.544	696.950	689.800	690.781	.000109
000020	2009-06-08	1	689.618	695.032	682.430	688.270	-.003635
000020	2009-06-09	2	687.680	690.464	673.545	690.347	.003018
000020	2009-06-10	3	691.525	698.256	689.110	698.128	.011271
000020	2009-06-11	4	697.121	701.939	691.167	694.223	-.005594
000020	2009-06-12	5	693.494	694.964	673.689	679.516	-.021185
000020	2009-06-15	1	677.576	689.123	676.572	688.995	.013950
000020	2009-06-16	2	683.889	691.472	681.170	690.665	.002424
000020	2009-06-17	3	690.009	702.395	688.156	701.023	.014997
000020	2009-06-18	4	702.363	707.144	701.284	707.041	.008585
000020	2009-06-19	5	707.806	709.412	703.035	707.652	.000864
000020	2009-06-22	1	710.928	712.141	700.744	703.513	-.005849
000020	2009-06-23	2	695.034	705.498	692.246	700.300	-.004567
000020	2009-06-24	3	700.756	710.653	698.923	710.536	.014617
000020	2009-06-25	4	712.472	713.383	705.938	709.041	-.002104
000020	2009-06-26	5	710.713	713.009	707.082	712.420	.004766
000020	2009-06-29	1	713.041	719.967	712.307	718.749	.008884
000020	2009-06-30	2	719.963	720.297	713.772	716.847	-.002646
000020	2009-07-01	3	714.626	724.306	713.932	724.186	.010238
000020	2009-07-02	4	727.076	730.074	723.626	729.898	.007887
000020	2009-07-03	5	726.555	736.650	724.000	736.504	.009051
000020	2009-07-06	1	737.631	738.437	730.674	736.497	-.000010
000020	2009-07-07	2	736.048	742.901	732.003	738.513	.002737
000020	2009-07-08	3	734.778	747.721	733.054	746.919	.011382
000020	2009-07-09	4	747.163	760.662	747.046	760.552	.018252
000020	2009-07-10	5	761.630	768.920	759.980	764.828	.005622
000020	2009-07-13	1	763.047	776.400	762.059	771.775	.009083
000020	2009-07-14	2	773.941	783.197	773.124	783.129	.014712
000020	2009-07-15	3	785.171	790.464	784.414	790.254	.009098
000020	2009-07-16	4	793.134	793.980	783.646	785.622	-.005861
000020	2009-07-17	5	784.807	791.709	781.679	790.004	.005578
000020	2009-07-20	1	791.901	801.299	791.030	801.160	.014121
000020	2009-07-21	2	801.953	802.101	782.870	784.835	-.020377
000020	2009-07-22	3	783.406	795.930	783.406	795.719	.013868
000020	2009-07-23	4	797.084	801.910	794.734	801.750	.007579
000020	2009-07-24	5	803.724	805.115	780.569	794.630	-.008881
000020	2009-07-27	1	797.038	809.681	796.351	809.522	.018741
000020	2009-07-28	2	810.478	817.460	802.485	817.279	.009582
000020	2009-07-29	3	815.201	815.594	749.160	766.488	-.062146
000020	2009-07-30	4	768.404	778.111	747.377	772.141	.007375
000020	2009-07-31	5	777.032	796.302	774.641	795.595	.030375
000020	2009-08-03	1	798.813	809.729	793.720	809.524	.017508
000020	2009-08-04	2	810.123	816.069	796.991	815.877	.007848
000020	2009-08-05	3	815.831	823.852	805.207	819.428	.004352
000020	2009-08-06	4	814.324	823.677	798.005	809.929	-.011592
000020	2009-08-07	5	809.770	814.649	786.497	790.490	-.024001
000020	2009-08-10	1	798.067	803.892	782.967	797.140	.008413
000020	2009-08-11	2	798.954	802.867	790.667	801.300	.005219
000020	2009-08-12	3	800.418	800.418	763.149	764.892	-.045436
000020	2009-08-13	4	765.549	770.539	751.848	765.036	.000188
000020	2009-08-14	5	765.503	766.548	730.475	730.646	-.044952
000020	2009-08-17	1	721.335	723.273	682.379	683.134	-.065027
000020	2009-08-18	2	676.106	696.386	671.851	693.844	.015678
000020	2009-08-19	3	693.660	696.906	653.825	659.764	-.049118
000020	2009-08-20	4	659.703	684.633	658.899	684.306	.037198
000020	2009-08-21	5	683.799	704.747	679.089	704.550	.029583
000020	2009-08-24	1	706.075	724.142	702.132	721.925	.024661
000020	2009-08-25	2	719.282	719.282	694.822	714.231	-.010658
000020	2009-08-26	3	710.466	739.864	705.876	735.434	.029686
000020	2009-08-27	4	733.911	748.517	729.586	742.773	.009979
000020	2009-08-28	5	740.602	741.823	720.044	724.742	-.024275
000020	2009-08-31	1	714.288	714.288	676.558	677.342	-.065403
000020	2009-09-01	2	670.534	684.609	662.251	672.048	-.007816
000020	2009-09-02	3	669.419	678.110	661.603	675.496	.005131
000020	2009-09-03	4	676.693	708.236	675.988	706.261	.045544
000020	2009-09-04	5	705.838	723.365	702.391	720.276	.019844
000020	2009-09-07	1	723.866	737.286	722.706	730.925	.014785
000020	2009-09-08	2	726.753	743.495	720.069	743.331	.016973
000020	2009-09-09	3	744.140	745.730	733.324	743.187	-.000194
000020	2009-09-10	4	740.104	743.933	730.414	735.323	-.010581
000020	2009-09-11	5	732.592	750.434	731.995	747.436	.016473
000020	2009-09-14	1	749.978	767.120	749.614	765.264	.023852
000020	2009-09-15	2	766.392	774.671	760.139	771.456	.008091
000020	2009-09-16	3	770.289	780.589	759.740	775.263	.004935
000020	2009-09-17	4	776.156	795.920	776.156	793.042	.022933
000020	2009-09-18	5	794.100	796.167	762.128	768.804	-.030563
000020	2009-09-21	1	761.258	781.110	749.006	780.868	.015692
000020	2009-09-22	2	779.138	787.661	763.656	763.814	-.021840
000020	2009-09-23	3	761.112	768.368	737.100	741.995	-.028566
000020	2009-09-24	4	736.791	743.778	716.044	733.655	-.011240
000020	2009-09-25	5	730.300	734.926	722.220	726.329	-.009986
000020	2009-09-28	1	727.808	735.210	702.685	706.145	-.027789
000020	2009-09-29	2	704.993	708.618	680.978	694.094	-.017066
000020	2009-09-30	3	698.464	708.670	698.419	700.086	.008633
000020	2009-10-09	5	712.087	734.672	711.992	734.572	.049260
000020	2009-10-12	1	737.592	744.008	730.379	738.275	.005041
000020	2009-10-13	2	737.283	749.134	735.187	748.884	.014370
000020	2009-10-14	3	750.881	762.034	750.527	756.370	.009996
000020	2009-10-15	4	759.084	762.798	751.252	756.016	-.000468
000020	2009-10-16	5	757.427	759.613	745.618	758.020	.002651
000020	2009-10-19	1	757.739	773.125	756.183	772.959	.019708
000020	2009-10-20	2	775.893	783.963	772.487	783.687	.013879
000020	2009-10-21	3	782.235	786.839	777.742	777.802	-.007509
000020	2009-10-22	4	775.056	784.770	772.966	780.248	.003145
000020	2009-10-23	5	781.097	793.448	781.097	790.564	.013221
000020	2009-10-26	1	791.704	793.126	783.235	791.811	.001577
000020	2009-10-27	2	787.067	787.067	771.301	771.463	-.025698
000020	2009-10-28	3	769.435	777.879	762.655	777.727	.008120
000020	2009-10-29	4	766.752	771.166	761.388	764.101	-.017520
000020	2009-10-30	5	772.110	782.027	768.725	775.120	.014421
000020	2009-11-02	1	761.866	801.505	758.266	801.443	.033960
000020	2009-11-03	2	804.512	818.772	804.187	818.631	.021446
000020	2009-11-04	3	819.662	825.847	816.534	824.559	.007241
000020	2009-11-05	4	824.683	834.333	822.213	832.921	.010141
000020	2009-11-06	5	836.997	841.429	833.553	836.079	.003791
000020	2009-11-09	1	837.381	842.347	831.951	842.141	.007251
000020	2009-11-10	2	845.292	849.475	842.322	844.087	.002311
000020	2009-11-11	3	842.844	850.346	838.987	849.109	.005950
000020	2009-11-12	4	850.542	859.497	848.929	852.214	.003657
000020	2009-11-13	5	849.883	862.177	842.359	862.043	.011533
000020	2009-11-16	1	867.068	881.482	867.068	880.792	.021749
000020	2009-11-17	2	883.399	886.977	875.179	884.488	.004196
000020	2009-11-18	3	884.415	888.151	878.733	887.950	.003914
000020	2009-11-19	4	888.772	900.907	887.333	900.746	.014411
000020	2009-11-20	5	898.905	912.847	894.879	906.005	.005838
000020	2009-11-23	1	907.417	923.909	907.308	923.722	.019555
000020	2009-11-24	2	926.239	927.141	872.334	875.701	-.051986
000020	2009-11-25	3	872.548	906.712	869.818	906.444	.035107
000020	2009-11-26	4	907.827	910.414	866.816	871.061	-.039035
000020	2009-11-27	5	858.861	877.501	846.395	852.692	-.021088
000020	2009-11-30	1	859.411	890.548	859.411	890.406	.044229
000020	2009-12-01	2	890.633	913.046	886.883	912.770	.025117
000020	2009-12-02	3	916.660	927.863	913.737	927.204	.015813
000020	2009-12-03	4	925.607	931.890	918.766	931.563	.004701
000020	2009-12-04	5	929.905	935.006	887.988	907.371	-.025969
000020	2009-12-07	1	906.808	921.453	906.808	921.453	.015520
000020	2009-12-08	2	921.429	922.452	908.094	917.735	-.004035
000020	2009-12-09	3	909.284	917.140	899.406	903.789	-.015196
000020	2009-12-10	4	907.487	913.916	900.248	910.311	.007216
000020	2009-12-11	5	911.844	916.977	905.972	909.994	-.000348
000020	2009-12-14	1	909.358	909.614	887.649	906.488	-.003853
000020	2009-12-15	2	905.931	912.064	903.019	908.695	.002435
000020	2009-12-16	3	906.424	913.016	903.775	907.403	-.001422
000020	2009-12-17	4	906.951	909.215	878.814	879.503	-.030747
000020	2009-12-18	5	871.635	871.635	847.044	848.658	-.035071
000020	2009-12-21	1	847.209	859.254	844.720	859.066	.012264
000020	2009-12-22	2	859.662	860.362	833.070	835.879	-.026991
000020	2009-12-23	3	834.559	849.237	833.329	848.997	.015694
000020	2009-12-24	4	849.639	876.213	848.801	874.943	.030561
000020	2009-12-25	5	874.283	883.887	870.291	880.704	.006584
000020	2009-12-28	1	882.789	894.198	882.777	893.989	.015085
000020	2009-12-29	2	894.434	897.011	882.889	896.807	.003152
000020	2009-12-30	3	896.218	897.944	885.899	894.133	-.002982
000020	2009-12-31	4	894.170	903.893	892.801	903.776	.010785
000020	2010-01-04	1	907.997	913.009	903.516	907.364	.003970
000020	2010-01-05	2	907.916	915.036	901.075	914.829	.008227
000020	2010-01-06	3	913.820	920.921	911.230	912.803	-.002215
000020	2010-01-07	4	910.810	913.588	889.905	894.387	-.020175
000020	2010-01-08	5	890.682	905.743	888.290	905.548	.012479
000020	2010-01-11	1	913.159	915.763	904.427	910.778	.005776
000020	2010-01-12	2	908.765	928.100	907.096	927.836	.018729
000020	2010-01-13	3	909.155	930.071	905.671	920.025	-.008419
000020	2010-01-14	4	922.159	945.309	922.159	945.240	.027407
000020	2010-01-15	5	946.688	953.726	945.306	952.783	.007980
000020	2010-01-18	1	952.047	968.508	950.822	968.349	.016337
000020	2010-01-19	2	968.835	972.856	961.404	969.390	.001075
000020	2010-01-20	3	968.750	969.053	932.627	935.703	-.034751
000020	2010-01-21	4	934.562	945.709	928.135	940.747	.005391
000020	2010-01-22	5	929.896	934.093	898.958	916.460	-.025817
000020	2010-01-25	1	910.700	918.636	902.725	903.779	-.013837
000020	2010-01-26	2	903.520	908.847	861.512	869.497	-.037932
000020	2010-01-27	3	868.991	878.838	856.033	864.983	-.005192
000020	2010-01-28	4	864.386	879.235	860.992	878.912	.016103
000020	2010-01-29	5	874.606	894.459	871.059	886.375	.008491
000020	2010-02-01	1	884.962	886.236	867.510	879.465	-.007796
000020	2010-02-02	2	881.435	889.144	872.346	873.302	-.007008
000020	2010-02-03	3	873.764	883.323	845.671	883.057	.011170
000020	2010-02-04	4	879.033	898.410	873.181	892.541	.010740
000020	2010-02-05	5	873.408	887.331	866.508	874.410	-.020314
000020	2010-02-08	1	872.522	878.186	868.932	874.548	.000158
000020	2010-02-09	2	872.513	879.523	868.583	874.355	-.000221
000020	2010-02-10	3	878.740	885.836	876.589	885.714	.012991
000020	2010-02-11	4	886.190	888.629	882.179	882.993	-.003072
000020	2010-02-12	5	884.592	895.818	884.586	895.598	.014275
000020	2010-02-22	1	894.932	904.473	892.758	898.292	.003008
000020	2010-02-23	2	897.098	908.744	886.807	908.590	.011464
000020	2010-02-24	3	904.783	927.949	900.827	927.764	.021103
000020	2010-02-25	4	929.704	942.131	928.933	941.906	.015243
000020	2010-02-26	5	940.254	947.786	936.967	942.497	.000627
000020	2010-03-01	1	943.230	954.407	943.230	953.553	.011731
000020	2010-03-02	2	955.316	957.406	947.414	952.371	-.001240
000020	2010-03-03	3	952.247	965.842	950.332	965.634	.013926
000020	2010-03-04	4	965.805	968.038	929.057	931.450	-.035401
000020	2010-03-05	5	932.548	940.716	924.052	935.887	.004764
000020	2010-03-08	1	937.789	947.522	936.770	945.549	.010324
000020	2010-03-09	2	944.979	947.009	935.508	944.332	-.001287
000020	2010-03-10	3	943.739	946.790	925.390	932.395	-.012641
000020	2010-03-11	4	931.224	934.073	916.790	925.731	-.007147
000020	2010-03-12	5	925.321	928.534	912.414	913.738	-.012955
000020	2010-03-15	1	912.467	914.894	901.437	907.286	-.007061
000020	2010-03-16	2	906.821	914.714	901.971	914.497	.007948
000020	2010-03-17	3	916.100	936.731	916.003	936.671	.024247
000020	2010-03-18	4	938.690	943.383	935.357	940.603	.004198
000020	2010-03-19	5	940.909	946.890	936.903	946.640	.006418
000020	2010-03-22	1	947.992	951.851	944.046	951.559	.005196
000020	2010-03-23	2	951.609	952.873	942.292	945.557	-.006308
000020	2010-03-24	3	946.254	951.296	946.251	949.422	.004088
000020	2010-03-25	4	947.730	947.741	935.411	938.097	-.011928
000020	2010-03-26	5	936.039	951.541	934.280	950.725	.013461
000020	2010-03-29	1	953.474	956.559	948.785	955.842	.005382
000020	2010-03-30	2	954.974	959.948	952.824	959.271	.003587
000020	2010-03-31	3	959.440	961.989	955.546	961.762	.002597
000020	2010-04-01	4	961.775	976.440	961.733	976.238	.015052
000020	2010-04-02	5	977.752	980.905	974.860	980.205	.004064
000020	2010-04-06	2	982.364	984.005	974.727	982.865	.002714
000020	2010-04-07	3	982.143	984.817	977.456	984.571	.001736
000020	2010-04-08	4	983.059	987.712	981.124	984.276	-.000300
000020	2010-04-09	5	984.616	999.225	984.516	999.135	.015096
000020	2010-04-12	1	1001.343	1009.383	1000.079	1009.284	.010158
000020	2010-04-13	2	1009.413	1012.896	973.164	997.728	-.011450
000020	2010-04-14	3	996.633	1012.211	993.871	1012.031	.014336
000020	2010-04-15	4	1011.288	1012.668	992.946	1000.122	-.011767
000020	2010-04-16	5	997.635	1004.030	987.981	996.683	-.003439
000020	2010-04-19	1	986.829	991.617	955.253	955.655	-.041165
000020	2010-04-20	2	952.797	969.008	939.989	968.807	.013762
000020	2010-04-21	3	970.095	997.349	970.022	997.049	.029151
000020	2010-04-22	4	995.163	1010.695	989.180	1002.208	.005174
000020	2010-04-23	5	1000.164	1007.392	989.298	994.448	-.007743
000020	2010-04-26	1	995.937	1000.573	990.576	994.079	-.000371
000020	2010-04-27	2	990.659	990.659	951.204	970.106	-.024116
000020	2010-04-28	3	958.222	974.721	953.132	963.637	-.006668
000020	2010-04-29	4	965.955	973.042	935.482	935.929	-.028754
000020	2010-04-30	5	931.073	932.716	892.899	910.126	-.027569
000020	2010-05-04	2	892.456	918.397	887.778	909.690	-.000479
000020	2010-05-05	3	901.324	937.049	898.835	936.869	.029877
000020	2010-05-06	4	935.492	940.703	910.550	911.364	-.027224
