,date,open,close,high,low,volume,amount,turnoverratio,code
317,2020-05-19 13:20,3.47,3.46,3.47,3.46,6912.0,{},0.0328,601988
318,2020-05-19 13:25,3.46,3.47,3.47,3.46,2523.0,{},0.0120,601988
319,2020-05-19 13:30,3.47,3.46,3.47,3.46,4617.0,{},0.0219,601988
320,2020-05-19 13:35,3.46,3.46,3.47,3.46,3655.0,{},0.0173,601988
321,2020-05-19 13:40,3.46,3.46,3.47,3.46,5207.0,{},0.0247,601988
322,2020-05-19 13:45,3.46,3.47,3.47,3.46,2953.0,{},0.0140,601988
323,2020-05-19 13:50,3.47,3.46,3.47,3.46,2923.0,{},0.0139,601988
324,2020-05-19 13:55,3.46,3.47,3.47,3.46,3789.0,{},0.0180,601988
325,2020-05-19 14:00,3.47,3.47,3.47,3.46,3493.0,{},0.0166,601988
326,2020-05-19 14:05,3.46,3.47,3.47,3.46,2665.0,{},0.0126,601988
327,2020-05-19 14:10,3.47,3.46,3.47,3.46,2647.0,{},0.0126,601988
328,2020-05-19 14:15,3.46,3.46,3.47,3.46,6179.0,{},0.0293,601988
329,2020-05-19 14:20,3.46,3.46,3.47,3.46,3051.0,{},0.0145,601988
330,2020-05-19 14:25,3.46,3.46,3.47,3.46,7724.0,{},0.0366,601988
331,2020-05-19 14:30,3.46,3.47,3.47,3.46,3666.0,{},0.0174,601988
332,2020-05-19 14:35,3.47,3.46,3.47,3.46,9178.0,{},0.0435,601988
333,2020-05-19 14:40,3.45,3.45,3.47,3.45,10860.0,{},0.0515,601988
334,2020-05-19 14:45,3.45,3.45,3.46,3.45,17403.0,{},0.0826,601988
335,2020-05-19 14:50,3.45,3.45,3.46,3.45,3681.0,{},0.0175,601988
336,2020-05-19 14:55,3.45,3.45,3.46,3.45,3703.0,{},0.0176,601988
337,2020-05-19 15:00,3.45,3.46,3.46,3.45,7615.0,{},0.0361,601988
338,2020-05-20 09:35,3.46,3.45,3.46,3.45,37771.0,{},0.1792,601988
339,2020-05-20 09:40,3.46,3.46,3.46,3.45,9380.0,{},0.0445,601988
340,2020-05-20 09:45,3.46,3.46,3.46,3.45,17140.0,{},0.0813,601988
341,2020-05-20 09:50,3.46,3.46,3.46,3.45,21648.0,{},0.1027,601988
342,2020-05-20 09:55,3.46,3.46,3.46,3.45,3675.0,{},0.0174,601988
343,2020-05-20 10:00,3.46,3.46,3.46,3.45,5687.0,{},0.0270,601988
344,2020-05-20 10:05,3.46,3.46,3.46,3.45,9202.0,{},0.0437,601988
345,2020-05-20 10:10,3.45,3.45,3.46,3.45,3647.0,{},0.0173,601988
346,2020-05-20 10:15,3.45,3.46,3.46,3.45,13770.0,{},0.0653,601988
347,2020-05-20 10:20,3.46,3.46,3.46,3.45,14683.0,{},0.0697,601988
348,2020-05-20 10:25,3.46,3.46,3.46,3.45,5246.0,{},0.0249,601988
349,2020-05-20 10:30,3.46,3.45,3.46,3.45,4739.0,{},0.0225,601988
350,2020-05-20 10:35,3.45,3.46,3.46,3.45,5905.0,{},0.0280,601988
351,2020-05-20 10:40,3.46,3.45,3.46,3.45,2606.0,{},0.0124,601988
352,2020-05-20 10:45,3.45,3.46,3.46,3.45,57636.0,{},0.2735,601988
353,2020-05-20 10:50,3.46,3.45,3.46,3.45,2943.0,{},0.0140,601988
354,2020-05-20 10:55,3.45,3.45,3.46,3.45,4341.0,{},0.0206,601988
355,2020-05-20 11:00,3.45,3.45,3.46,3.45,2384.0,{},0.0113,601988
356,2020-05-20 11:05,3.45,3.46,3.46,3.45,2704.0,{},0.0128,601988
357,2020-05-20 11:10,3.46,3.46,3.46,3.45,2399.0,{},0.0114,601988
358,2020-05-20 11:15,3.46,3.46,3.46,3.45,2984.0,{},0.0142,601988
359,2020-05-20 11:20,3.46,3.45,3.46,3.45,7629.0,{},0.0362,601988
360,2020-05-20 11:25,3.45,3.45,3.46,3.45,5567.0,{},0.0264,601988
361,2020-05-20 11:30,3.45,3.45,3.46,3.45,1912.0,{},0.0091,601988
362,2020-05-20 13:05,3.45,3.45,3.46,3.45,7702.0,{},0.0365,601988
363,2020-05-20 13:10,3.45,3.46,3.46,3.45,2952.0,{},0.0140,601988
364,2020-05-20 13:15,3.46,3.46,3.46,3.45,2468.0,{},0.0117,601988
365,2020-05-20 13:20,3.46,3.46,3.46,3.45,2025.0,{},0.0096,601988
366,2020-05-20 13:25,3.46,3.46,3.47,3.45,50057.0,{},0.2375,601988
367,2020-05-20 13:30,3.46,3.47,3.47,3.46,3748.0,{},0.0178,601988
368,2020-05-20 13:35,3.47,3.47,3.47,3.46,6258.0,{},0.0297,601988
369,2020-05-20 13:40,3.47,3.47,3.47,3.46,4268.0,{},0.0202,601988
370,2020-05-20 13:45,3.47,3.47,3.47,3.46,2901.0,{},0.0138,601988
371,2020-05-20 13:50,3.47,3.47,3.47,3.46,6228.0,{},0.0295,601988
372,2020-05-20 13:55,3.47,3.47,3.47,3.46,2557.0,{},0.0121,601988
373,2020-05-20 14:00,3.47,3.47,3.47,3.46,3062.0,{},0.0145,601988
374,2020-05-20 14:05,3.47,3.46,3.47,3.46,3716.0,{},0.0176,601988
375,2020-05-20 14:10,3.46,3.47,3.47,3.46,4711.0,{},0.0224,601988
376,2020-05-20 14:15,3.47,3.47,3.47,3.46,5291.0,{},0.0251,601988
377,2020-05-20 14:20,3.47,3.47,3.47,3.46,1789.0,{},0.0085,601988
378,2020-05-20 14:25,3.47,3.46,3.47,3.46,2358.0,{},0.0112,601988
379,2020-05-20 14:30,3.46,3.47,3.47,3.46,5301.0,{},0.0252,601988
380,2020-05-20 14:35,3.47,3.47,3.47,3.46,7378.0,{},0.0350,601988
381,2020-05-20 14:40,3.47,3.47,3.47,3.46,6348.0,{},0.0301,601988
382,2020-05-20 14:45,3.47,3.47,3.47,3.46,8573.0,{},0.0407,601988
383,2020-05-20 14:50,3.47,3.46,3.47,3.46,7533.0,{},0.0357,601988
384,2020-05-20 14:55,3.46,3.47,3.47,3.46,11396.0,{},0.0541,601988
385,2020-05-20 15:00,3.47,3.47,3.47,3.46,4182.0,{},0.0198,601988
386,2020-05-21 09:35,3.47,3.46,3.47,3.46,48657.0,{},0.2309,601988
387,2020-05-21 09:40,3.47,3.46,3.47,3.46,23373.0,{},0.1109,601988
388,2020-05-21 09:45,3.46,3.47,3.47,3.46,11448.0,{},0.0543,601988
389,2020-05-21 09:50,3.47,3.46,3.47,3.46,10041.0,{},0.0476,601988
390,2020-05-21 09:55,3.46,3.46,3.47,3.46,4198.0,{},0.0199,601988
391,2020-05-21 10:00,3.46,3.47,3.47,3.46,8230.0,{},0.0390,601988
392,2020-05-21 10:05,3.47,3.47,3.47,3.46,4726.0,{},0.0224,601988
393,2020-05-21 10:10,3.47,3.46,3.47,3.46,2611.0,{},0.0124,601988
394,2020-05-21 10:15,3.46,3.46,3.47,3.46,3448.0,{},0.0164,601988
395,2020-05-21 10:20,3.46,3.47,3.47,3.46,3762.0,{},0.0178,601988
396,2020-05-21 10:25,3.47,3.46,3.47,3.46,1344.0,{},0.0064,601988
397,2020-05-21 10:30,3.46,3.47,3.47,3.46,2531.0,{},0.0120,601988
398,2020-05-21 10:35,3.46,3.47,3.47,3.46,2368.0,{},0.0112,601988
399,2020-05-21 10:40,3.47,3.46,3.47,3.46,5715.0,{},0.0271,601988
400,2020-05-21 10:45,3.46,3.47,3.47,3.46,2166.0,{},0.0103,601988
401,2020-05-21 10:50,3.47,3.47,3.47,3.46,1822.0,{},0.0086,601988
402,2020-05-21 10:55,3.47,3.46,3.47,3.46,2981.0,{},0.0141,601988
403,2020-05-21 11:00,3.46,3.46,3.47,3.46,2078.0,{},0.0099,601988
404,2020-05-21 11:05,3.46,3.46,3.47,3.46,2838.0,{},0.0135,601988
405,2020-05-21 11:10,3.46,3.46,3.47,3.46,5148.0,{},0.0244,601988
406,2020-05-21 11:15,3.46,3.46,3.47,3.46,2531.0,{},0.0120,601988
407,2020-05-21 11:20,3.46,3.46,3.47,3.46,4060.0,{},0.0193,601988
408,2020-05-21 11:25,3.46,3.46,3.47,3.46,15301.0,{},0.0726,601988
409,2020-05-21 11:30,3.46,3.47,3.47,3.46,2709.0,{},0.0129,601988
410,2020-05-21 13:05,3.47,3.47,3.47,3.46,26660.0,{},0.1265,601988
411,2020-05-21 13:10,3.47,3.47,3.47,3.46,1957.0,{},0.0093,601988
412,2020-05-21 13:15,3.47,3.47,3.47,3.46,4727.0,{},0.0224,601988
413,2020-05-21 13:20,3.47,3.46,3.47,3.46,3395.0,{},0.0161,601988
414,2020-05-21 13:25,3.46,3.47,3.47,3.46,2896.0,{},0.0137,601988
415,2020-05-21 13:30,3.47,3.47,3.47,3.46,2753.0,{},0.0131,601988
416,2020-05-21 13:35,3.47,3.47,3.47,3.46,2985.0,{},0.0142,601988
417,2020-05-21 13:40,3.47,3.47,3.47,3.46,35680.0,{},0.1693,601988
418,2020-05-21 13:45,3.47,3.47,3.47,3.46,4132.0,{},0.0196,601988
419,2020-05-21 13:50,3.47,3.46,3.47,3.46,3620.0,{},0.0172,601988
420,2020-05-21 13:55,3.46,3.47,3.47,3.46,3128.0,{},0.0148,601988
421,2020-05-21 14:00,3.47,3.46,3.47,3.46,3227.0,{},0.0153,601988
422,2020-05-21 14:05,3.46,3.45,3.47,3.45,30420.0,{},0.1443,601988
423,2020-05-21 14:10,3.45,3.45,3.46,3.45,4566.0,{},0.0217,601988
424,2020-05-21 14:15,3.45,3.46,3.46,3.45,5893.0,{},0.0280,601988
425,2020-05-21 14:20,3.46,3.45,3.46,3.45,25560.0,{},0.1213,601988
426,2020-05-21 14:25,3.45,3.46,3.46,3.45,32128.0,{},0.1524,601988
427,2020-05-21 14:30,3.46,3.45,3.46,3.45,1890.0,{},0.0090,601988
428,2020-05-21 14:35,3.45,3.45,3.46,3.45,6426.0,{},0.0305,601988
429,2020-05-21 14:40,3.45,3.46,3.46,3.45,3836.0,{},0.0182,601988
430,2020-05-21 14:45,3.46,3.45,3.46,3.45,4919.0,{},0.0233,601988
431,2020-05-21 14:50,3.45,3.46,3.46,3.45,8245.0,{},0.0391,601988
432,2020-05-21 14:55,3.46,3.46,3.46,3.45,10464.0,{},0.0496,601988
433,2020-05-21 15:00,3.46,3.45,3.46,3.45,11128.0,{},0.0528,601988
434,2020-05-22 09:35,3.45,3.46,3.46,3.45,49681.0,{},0.2357,601988
435,2020-05-22 09:40,3.46,3.45,3.46,3.45,24520.0,{},0.1163,601988
436,2020-05-22 09:45,3.45,3.45,3.46,3.45,8118.0,{},0.0385,601988
437,2020-05-22 09:50,3.45,3.44,3.46,3.44,12872.0,{},0.0611,601988
438,2020-05-22 09:55,3.44,3.46,3.46,3.44,4751.0,{},0.0225,601988
439,2020-05-22 10:00,3.46,3.45,3.46,3.45,7068.0,{},0.0335,601988
440,2020-05-22 10:05,3.45,3.45,3.46,3.45,5315.0,{},0.0252,601988
441,2020-05-22 10:10,3.45,3.45,3.46,3.45,8728.0,{},0.0414,601988
442,2020-05-22 10:15,3.45,3.45,3.46,3.45,6099.0,{},0.0289,601988
443,2020-05-22 10:20,3.45,3.45,3.46,3.45,2234.0,{},0.0106,601988
444,2020-05-22 10:25,3.45,3.46,3.46,3.45,2661.0,{},0.0126,601988
445,2020-05-22 10:30,3.46,3.45,3.46,3.44,20222.0,{},0.0959,601988
446,2020-05-22 10:35,3.45,3.45,3.46,3.44,28936.0,{},0.1373,601988
447,2020-05-22 10:40,3.45,3.45,3.45,3.44,2099.0,{},0.0100,601988
448,2020-05-22 10:45,3.45,3.45,3.45,3.44,3403.0,{},0.0161,601988
449,2020-05-22 10:50,3.45,3.44,3.45,3.44,918.0,{},0.0044,601988
450,2020-05-22 10:55,3.44,3.44,3.45,3.44,2243.0,{},0.0106,601988
451,2020-05-22 11:00,3.44,3.45,3.45,3.44,2052.0,{},0.0097,601988
452,2020-05-22 11:05,3.45,3.44,3.45,3.44,2121.0,{},0.0101,601988
453,2020-05-22 11:10,3.44,3.44,3.45,3.44,3839.0,{},0.0182,601988
454,2020-05-22 11:15,3.44,3.44,3.45,3.44,2812.0,{},0.0133,601988
455,2020-05-22 11:20,3.44,3.45,3.45,3.44,6226.0,{},0.0295,601988
456,2020-05-22 11:25,3.45,3.45,3.45,3.44,2778.0,{},0.0132,601988
457,2020-05-22 11:30,3.45,3.45,3.45,3.44,6315.0,{},0.0300,601988
458,2020-05-22 13:05,3.45,3.44,3.45,3.44,10656.0,{},0.0506,601988
459,2020-05-22 13:10,3.44,3.44,3.45,3.44,15958.0,{},0.0757,601988
460,2020-05-22 13:15,3.45,3.44,3.45,3.44,18302.0,{},0.0868,601988
461,2020-05-22 13:20,3.44,3.45,3.45,3.44,7774.0,{},0.0369,601988
462,2020-05-22 13:25,3.45,3.45,3.45,3.44,9338.0,{},0.0443,601988
463,2020-05-22 13:30,3.45,3.44,3.45,3.44,28704.0,{},0.1362,601988
464,2020-05-22 13:35,3.44,3.44,3.45,3.44,4550.0,{},0.0216,601988
465,2020-05-22 13:40,3.44,3.45,3.45,3.44,11061.0,{},0.0525,601988
466,2020-05-22 13:45,3.45,3.45,3.45,3.44,8317.0,{},0.0395,601988
467,2020-05-22 13:50,3.45,3.44,3.45,3.44,11646.0,{},0.0553,601988
468,2020-05-22 13:55,3.44,3.45,3.45,3.44,8161.0,{},0.0387,601988
469,2020-05-22 14:00,3.45,3.45,3.45,3.44,5751.0,{},0.0273,601988
470,2020-05-22 14:05,3.45,3.45,3.45,3.43,119942.0,{},0.5691,601988
471,2020-05-22 14:10,3.45,3.44,3.45,3.44,2901.0,{},0.0138,601988
472,2020-05-22 14:15,3.45,3.45,3.45,3.44,4507.0,{},0.0214,601988
473,2020-05-22 14:20,3.45,3.45,3.45,3.44,7618.0,{},0.0361,601988
474,2020-05-22 14:25,3.45,3.44,3.45,3.44,11293.0,{},0.0536,601988
475,2020-05-22 14:30,3.44,3.44,3.45,3.44,12245.0,{},0.0581,601988
476,2020-05-22 14:35,3.44,3.44,3.45,3.43,35044.0,{},0.1663,601988
477,2020-05-22 14:40,3.44,3.44,3.44,3.43,18950.0,{},0.0899,601988
478,2020-05-22 14:45,3.43,3.43,3.44,3.42,92531.0,{},0.4390,601988
479,2020-05-22 14:50,3.42,3.43,3.43,3.42,16391.0,{},0.0778,601988
480,2020-05-22 14:55,3.43,3.43,3.43,3.42,17828.0,{},0.0846,601988
481,2020-05-22 15:00,3.42,3.42,3.43,3.42,13420.0,{},0.0637,601988
