Date Time,Open,High,Low,Close,Volume,Adj Close
2020-05-21 09:40,3.47,3.47,3.46,3.46,23373.0,3.46
2020-05-21 09:45,3.46,3.47,3.46,3.47,11448.0,3.47
2020-05-21 09:50,3.47,3.47,3.46,3.46,10041.0,3.46
2020-05-21 09:55,3.46,3.47,3.46,3.46,4198.0,3.46
2020-05-21 10:00,3.46,3.47,3.46,3.47,8230.0,3.47
2020-05-21 10:05,3.47,3.47,3.46,3.47,4726.0,3.47
2020-05-21 10:10,3.47,3.47,3.46,3.46,2611.0,3.46
2020-05-21 10:15,3.46,3.47,3.46,3.46,3448.0,3.46
2020-05-21 10:20,3.46,3.47,3.46,3.47,3762.0,3.47
2020-05-21 10:25,3.47,3.47,3.46,3.46,1344.0,3.46
2020-05-21 10:30,3.46,3.47,3.46,3.47,2531.0,3.47
2020-05-21 10:35,3.46,3.47,3.46,3.47,2368.0,3.47
2020-05-21 10:40,3.47,3.47,3.46,3.46,5715.0,3.46
2020-05-21 10:45,3.46,3.47,3.46,3.47,2166.0,3.47
2020-05-21 10:50,3.47,3.47,3.46,3.47,1822.0,3.47
2020-05-21 10:55,3.47,3.47,3.46,3.46,2981.0,3.46
2020-05-21 11:00,3.46,3.47,3.46,3.46,2078.0,3.46
2020-05-21 11:05,3.46,3.47,3.46,3.46,2838.0,3.46
2020-05-21 11:10,3.46,3.47,3.46,3.46,5148.0,3.46
2020-05-21 11:15,3.46,3.47,3.46,3.46,2531.0,3.46
2020-05-21 11:20,3.46,3.47,3.46,3.46,4060.0,3.46
2020-05-21 11:25,3.46,3.47,3.46,3.46,15301.0,3.46
2020-05-21 11:30,3.46,3.47,3.46,3.47,2709.0,3.47
2020-05-21 13:05,3.47,3.47,3.46,3.47,26660.0,3.47
2020-05-21 13:10,3.47,3.47,3.46,3.47,1957.0,3.47
2020-05-21 13:15,3.47,3.47,3.46,3.47,4727.0,3.47
2020-05-21 13:20,3.47,3.47,3.46,3.46,3395.0,3.46
2020-05-21 13:25,3.46,3.47,3.46,3.47,2896.0,3.47
2020-05-21 13:30,3.47,3.47,3.46,3.47,2753.0,3.47
2020-05-21 13:35,3.47,3.47,3.46,3.47,2985.0,3.47
2020-05-21 13:40,3.47,3.47,3.46,3.47,35680.0,3.47
2020-05-21 13:45,3.47,3.47,3.46,3.47,4132.0,3.47
2020-05-21 13:50,3.47,3.47,3.46,3.46,3620.0,3.46
2020-05-21 13:55,3.46,3.47,3.46,3.47,3128.0,3.47
2020-05-21 14:00,3.47,3.47,3.46,3.46,3227.0,3.46
2020-05-21 14:05,3.46,3.47,3.45,3.45,30420.0,3.45
2020-05-21 14:10,3.45,3.46,3.45,3.45,4566.0,3.45
2020-05-21 14:15,3.45,3.46,3.45,3.46,5893.0,3.46
2020-05-21 14:20,3.46,3.46,3.45,3.45,25560.0,3.45
2020-05-21 14:25,3.45,3.46,3.45,3.46,32128.0,3.46
2020-05-21 14:30,3.46,3.46,3.45,3.45,1890.0,3.45
2020-05-21 14:35,3.45,3.46,3.45,3.45,6426.0,3.45
2020-05-21 14:40,3.45,3.46,3.45,3.46,3836.0,3.46
2020-05-21 14:45,3.46,3.46,3.45,3.45,4919.0,3.45
2020-05-21 14:50,3.45,3.46,3.45,3.46,8245.0,3.46
2020-05-21 14:55,3.46,3.46,3.45,3.46,10464.0,3.46
2020-05-21 15:00,3.46,3.46,3.45,3.45,11128.0,3.45
2020-05-22 09:35,3.45,3.46,3.45,3.46,49681.0,3.46
2020-05-22 09:40,3.46,3.46,3.45,3.45,24520.0,3.45
2020-05-22 09:45,3.45,3.46,3.45,3.45,8118.0,3.45
2020-05-22 09:50,3.45,3.46,3.44,3.44,12872.0,3.44
2020-05-22 09:55,3.44,3.46,3.44,3.46,4751.0,3.46
2020-05-22 10:00,3.46,3.46,3.45,3.45,7068.0,3.45
2020-05-22 10:05,3.45,3.46,3.45,3.45,5315.0,3.45
2020-05-22 10:10,3.45,3.46,3.45,3.45,8728.0,3.45
2020-05-22 10:15,3.45,3.46,3.45,3.45,6099.0,3.45
2020-05-22 10:20,3.45,3.46,3.45,3.45,2234.0,3.45
2020-05-22 10:25,3.45,3.46,3.45,3.46,2661.0,3.46
2020-05-22 10:30,3.46,3.46,3.44,3.45,20222.0,3.45
2020-05-22 10:35,3.45,3.46,3.44,3.45,28936.0,3.45
2020-05-22 10:40,3.45,3.45,3.44,3.45,2099.0,3.45
2020-05-22 10:45,3.45,3.45,3.44,3.45,3403.0,3.45
2020-05-22 10:50,3.45,3.45,3.44,3.44,918.0,3.44
2020-05-22 10:55,3.44,3.45,3.44,3.44,2243.0,3.44
2020-05-22 11:00,3.44,3.45,3.44,3.45,2052.0,3.45
2020-05-22 11:05,3.45,3.45,3.44,3.44,2121.0,3.44
2020-05-22 11:10,3.44,3.45,3.44,3.44,3839.0,3.44
2020-05-22 11:15,3.44,3.45,3.44,3.44,2812.0,3.44
2020-05-22 11:20,3.44,3.45,3.44,3.45,6226.0,3.45
2020-05-22 11:25,3.45,3.45,3.44,3.45,2778.0,3.45
2020-05-22 11:30,3.45,3.45,3.44,3.45,6315.0,3.45
2020-05-22 13:05,3.45,3.45,3.44,3.44,10656.0,3.44
2020-05-22 13:10,3.44,3.45,3.44,3.44,15958.0,3.44
2020-05-22 13:15,3.45,3.45,3.44,3.44,18302.0,3.44
2020-05-22 13:20,3.44,3.45,3.44,3.45,7774.0,3.45
2020-05-22 13:25,3.45,3.45,3.44,3.45,9338.0,3.45
2020-05-22 13:30,3.45,3.45,3.44,3.44,28704.0,3.44
2020-05-22 13:35,3.44,3.45,3.44,3.44,4550.0,3.44
2020-05-22 13:40,3.44,3.45,3.44,3.45,11061.0,3.45
2020-05-22 13:45,3.45,3.45,3.44,3.45,8317.0,3.45
2020-05-22 13:50,3.45,3.45,3.44,3.44,11646.0,3.44
2020-05-22 13:55,3.44,3.45,3.44,3.45,8161.0,3.45
2020-05-22 14:00,3.45,3.45,3.44,3.45,5751.0,3.45
2020-05-22 14:05,3.45,3.45,3.43,3.45,119942.0,3.45
2020-05-22 14:10,3.45,3.45,3.44,3.44,2901.0,3.44
2020-05-22 14:15,3.45,3.45,3.44,3.45,4507.0,3.45
2020-05-22 14:20,3.45,3.45,3.44,3.45,7618.0,3.45
2020-05-22 14:25,3.45,3.45,3.44,3.44,11293.0,3.44
2020-05-22 14:30,3.44,3.45,3.44,3.44,12245.0,3.44
2020-05-22 14:35,3.44,3.45,3.43,3.44,35044.0,3.44
2020-05-22 14:40,3.44,3.44,3.43,3.44,18950.0,3.44
2020-05-22 14:45,3.43,3.44,3.42,3.43,92531.0,3.43
2020-05-22 14:50,3.42,3.43,3.42,3.43,16391.0,3.43
2020-05-22 14:55,3.43,3.43,3.42,3.43,17828.0,3.43
2020-05-22 15:00,3.42,3.43,3.42,3.42,13420.0,3.42
2020-05-25 09:35,3.43,3.43,3.42,3.43,42708.0,3.43
