,0
2019-01-16,-0.0030877836931213487
2019-01-17,-0.00568574142891809
2019-01-18,0.05673650610904368
2019-01-21,0.0050860112119124334
2019-01-22,-0.008199710267884797
2019-01-23,-0.00603923274892415
2019-01-24,0.003896973666505321
2019-01-25,0.006511483971924248
2019-01-28,-0.0007671996066769271
2019-01-29,0.03596843389954141
2019-01-30,-0.00420642101053359
2019-01-31,0.014938880508891694
2019-02-01,0.01362233756693243
2019-02-11,0.008642319712799162
2019-02-12,0.04421141047595678
2019-02-13,0.015024840360336356
2019-02-14,-0.0008535177334823008
2019-02-15,-0.011751995927548942
2019-02-18,0.019683744372503087
2019-02-19,-0.0009022152759247115
2019-02-20,0.02364234397322207
2019-02-21,-0.00037892009983497843
2019-02-22,0.010495327154592893
2019-02-25,0.03658364115738433
2019-02-26,-0.013669734690800128
2019-02-27,0.00845881391687775
2019-02-28,-0.0016372144348447693
2019-03-01,0.014690764577309334
2019-03-04,0.007609404574111522
2019-03-05,0.0017710298994066953
2019-03-06,0.004302999203593227
2019-03-07,-0.008901262113137909
2019-03-08,-0.02255355134878645
2019-03-11,0.00946271982797775
2019-03-12,0.0432583840769436
2019-03-13,-0.002753655000345634
2019-03-14,0.0008569423097906093
2019-03-15,0.007553662435661579
2019-03-18,0.018091075626316178
2019-03-19,-0.0024669701264978805
2019-03-20,-0.0003347013544604538
2019-03-21,0.00042781714389916736
2019-03-22,0.033105495872649104
2019-03-25,-0.0250800934842218
2019-03-26,-0.0017141400247404626
2019-03-27,0.007317416720772574
2019-03-28,-0.006084146476821761
2019-03-29,0.04739577879257917
2019-04-01,0.01875495131974403
2019-04-02,0.0006082983154127586
2019-04-03,0.009991280407193104
2019-04-04,0.00635680557676932
2019-04-08,-0.0017578673159646119
2019-04-09,0.0023009062167183014
2019-04-10,-0.00010935188875926816
2019-04-11,-0.0021435314188911203
2019-04-12,-0.0017024343255527263
2019-04-15,0.02224255616731341
2019-04-16,0.010202705281744162
2019-04-17,-0.00031184919450377713
2019-04-18,-0.0019142170042124595
2019-04-19,0.004816030515862213
2019-04-22,-0.006065411481429139
2019-04-23,0.002823616322750633
2019-04-24,0.029575019318530016
2019-04-25,-0.002238803557587765
2019-04-26,-0.0005385184909344476
2019-04-29,0.006852540771286053
2019-04-30,-0.0010085360356349993
2019-05-06,0.0002954575994602582
2019-05-07,0.02867349387700724
2019-05-08,-0.012268399872128244
2019-05-09,-0.004838163451686639
2019-05-10,0.00435243035681232
2019-05-13,-0.004011311734130718
2019-05-14,-0.010068667901025119
2019-05-15,0.008580274927610265
2019-05-16,0.00405648146622184
2019-05-17,0.0024737105156651396
2019-05-20,0.01892629501191978
2019-05-21,-0.002733331198359279
2019-05-22,-0.0013626564320748935
2019-05-23,-0.006458708111972911
2019-05-24,-0.0009758857315932401
2019-05-27,-0.0022200387816220246
2019-05-28,0.012890769530355062
2019-05-29,-0.004534172410558535
2019-05-30,0.007800984396195032
2019-05-31,-0.004124932271246773
2019-06-03,-0.006068022890813651
2019-06-04,-0.006379028249707264
2019-06-05,0.012342324755772571
2019-06-06,0.0018932130206423814
2019-06-10,0.015145815604877821
2019-06-11,0.005037868869999018
2019-06-12,-0.003775708570580183
2019-06-13,0.018417327382185045
2019-06-14,0.0018874281876464227
2019-06-17,0.0008886593191803627
2019-06-18,0.0024826301572735687
2019-06-19,0.0059639462842369095
2019-06-20,0.005529548890240488
2019-06-21,-0.0014718968787752473
2019-06-24,0.02130141465517288
2019-06-25,-0.004332024219360631
2019-06-26,-0.005482016386276101
2019-06-27,0.004751209331756989
2019-06-28,-0.0015562424727970647
2019-07-01,0.03576655402471873
2019-07-02,-0.001993119199014126
2019-07-03,0.002189591189856399
2019-07-04,0.002268838407032847
2019-07-05,0.0022996342166481387
2019-07-08,0.013079144306736179
2019-07-09,-0.0037568687533249268
2019-07-10,0.0053970610002995745
2019-07-11,0.006058972957708075
2019-07-12,-0.0004350546439793046
2019-07-15,0.004141649173410311
2019-07-16,0.019892064490943717
2019-07-17,-0.0026643170663046556
2019-07-18,-0.005885564102027896
2019-07-19,0.006324073302336641
2019-07-22,-0.005787696694339761
2019-07-23,0.005498619038639241
2019-07-24,0.0025374681433032453
2019-07-25,0.004478883572576642
2019-07-26,-0.0026563734769852188
2019-07-29,0.00196334210435567
2019-07-30,0.01031769898955659
2019-07-31,-0.0016312713708449555
2019-08-01,-0.00032747198758598106
2019-08-02,-0.00013369529105144995
2019-08-05,-0.006143272585903192
2019-08-06,0.01306942231474606
2019-08-07,0.0031049951661359376
2019-08-08,0.00632129626901512
2019-08-09,0.006151880170304214
2019-08-12,0.001261527761493797
2019-08-13,-0.008975910910864693
2019-08-14,0.009428404632139342
2019-08-15,-0.010728520597516056
2019-08-16,0.017188275350124682
2019-08-19,0.00996180398231572
2019-08-20,0.002313916803037941
2019-08-21,-0.0024710235419836968
2019-08-22,0.003494058634210706
2019-08-23,0.0026344097515649256
2019-08-26,-0.011840780389147931
2019-08-27,0.028280343604687896
2019-08-28,-0.0007858415963132304
2019-08-29,-0.0012965956045736249
2019-08-30,0.007839334627442351
2019-09-02,-0.000147823988313589
2019-09-03,-0.0009715583999829747
2019-09-04,0.004207133597652346
2019-09-05,0.004112314168055464
2019-09-06,0.005458300112199499
2019-09-09,0.0018976012608922233
2019-09-10,-0.0049119307356962905
2019-09-11,0.016232497451206473
2019-09-12,0.005812673857103157
2019-09-16,-0.0058762810151717915
2019-09-17,0.015556245688282955
2019-09-18,0.003212575763830161
2019-09-19,9.76512691306386e-05
2019-09-20,0.0015420660105367467
2019-09-23,-0.003096192269985809
2019-09-24,-0.0004552487956174245
2019-09-25,-0.008005906842412203
2019-09-26,0.019375364339343504
2019-09-27,-0.00048210032185203033
2019-09-30,-0.004891756391200763
2019-10-08,0.0029400897956020078
2019-10-09,-0.0069917172177993425
2019-10-10,0.0030278928584104303
2019-10-11,0.006369936932147713
2019-10-14,0.004262565402922469
2019-10-15,0.0016130658865747272
2019-10-16,0.00404690232013083
2019-10-17,0.0161966386852066
2019-10-18,-0.002210752115970549
2019-10-21,-0.002756529724672996
2019-10-22,0.00480295425599464
2019-10-23,-0.006691994614378194
2019-10-24,0.0029593389294479966
2019-10-25,0.01321269693587701
2019-10-28,0.006950133249758572
2019-10-29,0.00330791926781826
2019-10-30,-0.004006476647264945
2019-10-31,0.0027372201169622024
2019-11-01,0.003242174610894155
2019-11-04,0.003993874535750619
2019-11-05,0.0032109169604479515
2019-11-06,0.012303333351521895
2019-11-07,-0.0005524461848578355
2019-11-08,-0.002009579788958882
2019-11-11,0.0010654852617819621
2019-11-12,0.002461605224263641
2019-11-13,8.88679075534693e-05
2019-11-14,0.001295485419886555
2019-11-15,0.0017141805643545727
2019-11-18,0.003198680010636279
2019-11-19,0.003867079094039605
2019-11-20,-0.0035373405692438187
2019-11-21,-0.0027925242902421266
2019-11-22,-0.0001397842422515838
2019-11-25,0.004058969880070373
2019-11-26,0.023967567282085822
2019-11-27,-0.0017088093131337745
2019-11-28,0.002905862010765814
2019-11-29,-0.0019150283645662514
2019-12-02,0.004501164729141971
2019-12-03,-0.005665591300560435
2019-12-04,-0.00627159626463325
2019-12-05,0.003249273820852494
2019-12-06,0.015455776194680526
2019-12-09,0.004426060017969302
2019-12-10,-0.002821089275379385
2019-12-11,-0.0025304877142154902
2019-12-12,0.003457378127114552
2019-12-13,0.006301771952985202
2019-12-16,0.0037647960042106465
2019-12-17,0.022499657183462363
2019-12-18,-0.005354911856623734
2019-12-19,-0.0020820617713966927
2019-12-20,0.005665595658361111
2019-12-23,0.0009592008719585543
2019-12-24,0.0031740370820105834
2019-12-25,-0.0026539516257306772
2019-12-26,0.02067277602166806
2019-12-27,0.004546178784211152
2019-12-30,0.0007157556428900591
2019-12-31,-0.0021443231494747694
2020-01-02,0.009545317954859689
2020-01-03,0.00198745075180895
2020-01-06,-0.007426300932032226
2020-01-07,0.023524756846631245
2020-01-08,-0.007611961863273509
2020-01-09,0.013248783361152316
2020-01-10,0.012420132302362497
2020-01-13,0.0003236877318613107
2020-01-14,0.006212793446717102
2020-01-15,0.00041806056567872396
2020-01-16,0.01951862191318443
2020-01-17,0.0068957974488104146
2020-01-20,-0.008412952255055006
2020-01-21,-0.006834307185900834
2020-01-22,0.0067673981686502405
2020-01-23,0.0026963958859684833
2020-02-03,-0.039077251831745596
2020-02-04,0.02361859778355524
2020-02-05,0.02532588848208661
2020-02-06,0.020709186141892433
2020-02-07,0.0039127179533973155
2020-02-10,0.0039762049918785625
2020-02-11,0.022778638417187524
2020-02-12,0.015954027643692914
2020-02-13,0.03292499173135899
2020-02-14,-0.026091304210240862
2020-02-17,-0.0023875178646342032
2020-02-18,-0.021328025255132
2020-02-19,-0.005714992179178147
2020-02-20,0.0060295612965830525
2020-02-21,-0.014834249973198488
2020-02-24,-0.02574208793863464
2020-02-25,0.01990157007987947
2020-02-26,-0.011422376335827655
2020-02-27,-0.0076222376403400904
2020-02-28,-0.03247011080142481
2020-03-02,0.029008438248506074
2020-03-03,0.0036973283736685403
2020-03-04,0.0012511438942965913
2020-03-05,0.0037887177270949923
2020-03-06,-0.014762366158661666
2020-03-09,-0.041654319937880935
2020-03-10,0.02872256359888592
2020-03-11,-0.01243827158888311
2020-03-12,-0.010327213437230864
2020-03-13,-0.017393163158060054
2020-03-16,-0.0028301722341554925
2020-03-17,-0.0020509655432622287
2020-03-18,0.0015600066682017744
2020-03-19,-0.0008705367771678629
2020-03-20,-0.0013830083678502136
2020-03-23,0.001966591695117703
2020-03-24,-0.00223917290207587
2020-03-25,-0.0016762219999615358
2020-03-26,0.0011378594041135948
2020-03-27,0.0008454943323097375
2020-03-30,0.0009001754903334991
2020-03-31,-6.918199255312452e-05
2020-04-01,0.0004566327416135607
2020-04-02,-0.0007883692857405533
2020-04-03,0.0006367298228684426
2020-04-07,0.01228501937322446
2020-04-08,0.00018721415283073917
2020-04-09,-0.00011613302460911079
2020-04-10,0.00044272317917437576
2020-04-13,0.00031004224844499717
2020-04-14,-0.0006799699723240016
2020-04-15,-0.0008170657075556864
2020-04-16,0.00946000873981645
2020-04-17,-0.00097939970871741
2020-04-20,4.339075509340873e-05
2020-04-21,0.00014779334667180954
2020-04-22,-0.000619555767991331
2020-04-23,-0.0004178150447129436
2020-04-24,9.364054678395739e-05
2020-04-27,-0.001103226614056596
2020-04-28,0.009627565839053664
2020-04-29,0.004488683555323281
2020-04-30,0.00018485296147452424
2020-05-06,-3.482093280071652e-05
2020-05-07,-0.00016607484700703612
2020-05-08,2.4111643419200135e-05
2020-05-11,0.016039320373590682
2020-05-12,0.00045351511189672955
2020-05-13,0.00015022466955216807
2020-05-14,0.00012121573425560861
2020-05-15,-0.00030827221751106304
2020-05-18,0.015020606247389212
2020-05-19,-0.00020253597262154255
2020-05-20,-2.597141048099605e-05
2020-05-21,-0.0002649152671290178
2020-05-22,-0.0002493980854818556
2020-05-25,-0.0005872711238661399
2020-05-26,0.009850523512245024
2020-05-27,-0.00011199986352816715
2020-05-28,0.00011587490576125958
2020-05-29,0.00028965370080791253
2020-06-01,0.0011273918552554552
2020-06-02,0.00015040674209876315
2020-06-03,-0.00013881611382715597
2020-06-04,-6.170461618471013e-05
2020-06-05,0.0002699743544727351
2020-06-08,0.02026505519342514
2020-06-09,0.0003796988434325854
2020-06-10,6.296194079635775e-05
2020-06-11,-0.00044070583787980677
2020-06-12,0.0009069945843036553
2020-06-15,2.517146362723821e-05
2020-06-16,0.014196353806343653
2020-06-17,-0.0001092013906014433
2020-06-18,0.0008228230576134976
2020-06-19,0.0007390638907487368
2020-06-22,0.00026269435014314446
2020-06-23,-0.00010282030601616032
2020-06-24,0.0004559248616342604
2020-06-29,0.00027491628731546314
2020-06-30,0.010978662972989994
2020-07-01,0.00153072135409138
2020-07-02,0.0012180066048226301
2020-07-03,0.0012871637828668625
