code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
000570,苏常柴Ａ,机械基件,江苏,53.93,4.11,5.61,35.38,23.11,4.37,1.64,0.29,0.049,3.7,1.44,19940701,7.56,1.35,4.34,44.84,15.56,2.37,46936.0
300691,联合光电,元器件,广东,0.0,0.99,2.23,16.66,11.47,3.21,4.52,2.03,-0.04,4.1,3.9,20170811,2.42,1.09,-34.0,-179.87,15.81,-6.47,11950.0
300195,长荣股份,轻工机械,天津,72.59,3.03,4.33,52.91,21.89,7.51,27.34,6.31,0.024,6.49,1.09,20110329,-3.36,-0.78,-8.53,-55.01,33.3,4.75,23094.0
002438,江苏神通,机械基件,江苏,27.57,4.54,4.86,34.14,23.17,6.15,8.14,1.68,0.19399999999999998,4.2,2.54,20100623,6.78,1.4,-14.93,2.5,35.37,14.11,16259.0
300530,达志科技,化工原料,广东,0.0,0.97,1.58,12.05,5.64,0.93,2.09,1.32,-0.022000000000000002,3.52,12.65,20160809,2.11,1.33,-72.23,-138.98,47.31,-29.38,3911.0
688558,国盛智科,机床制造,江苏,88.0,0.3,1.32,7.49,4.84,1.51,1.96,1.49,0.10099999999999999,8.53,4.18,20200630,2.78,2.11,0.0,0.0,29.41,13.74,27534.0
002939,长城证券,证券,深圳,30.0,16.64,31.03,696.5,0.0,1.66,92.2,2.97,0.11900000000000001,5.57,2.56,20181026,26.05,0.84,41.84,26.52,0.0,25.55,90141.0
300538,同益股份,批发业,深圳,92.12,0.77,1.52,9.6,8.68,0.16,1.14,0.75,0.063,3.06,7.61,20160826,1.85,1.22,80.13,12.02,7.09,1.87,18283.0
603010,万盛股份,化工原料,浙江,34.99,3.44,3.47,21.04,9.24,7.39,3.3,0.95,0.308,3.71,5.8,20141010,5.5,1.59,-5.87,43.21,28.66,12.06,13303.0
000949,新乡化纤,化纤,河南,79.3,12.57,12.58,86.81,31.43,48.72,16.93,1.35,0.023,3.02,1.19,19991021,6.1,0.49,-24.89,-57.87,17.92,1.55,69251.0
000682,东方电子,软件服务,山东,45.35,9.78,13.41,61.85,52.16,5.88,11.99,0.89,0.03,2.46,2.19,19970121,7.36,0.55,3.13,2.0,34.12,6.52,119082.0
603966,法兰泰克,机械基件,江苏,25.57,2.1,2.11,26.23,17.41,2.23,3.44,1.63,0.317,5.06,3.2,20170125,4.26,2.02,18.49,54.26,28.0,12.68,13970.0
002491,通鼎互联,通信设备,江苏,0.0,11.69,12.5,82.85,45.35,12.56,13.68,1.09,-0.042,2.27,2.38,20101021,0.89,0.07,-4.12,-325.54,17.74,-6.46,94236.0
605166,聚合顺,化工原料,浙江,52.67,0.79,3.16,11.97,6.59,5.05,0.75,0.24,0.06,3.39,3.73,20200618,2.23,0.71,0.0,0.0,9.92,4.24,29585.0
600475,华光环能,专用机械,江苏,12.45,5.44,5.59,139.42,69.84,17.19,1.21,0.22,0.5820000000000001,10.78,1.34,20030721,42.77,7.64,-31.08,13.19,20.2,12.56,16473.0
601616,广电电气,电气设备,上海,42.57,9.36,9.36,34.21,20.05,3.21,13.48,1.44,0.043,2.78,1.31,20110201,1.99,0.21,99.9,107.17,31.76,6.97,64783.0
300403,汉宇集团,家用电器,广东,23.29,3.81,6.03,17.11,7.17,3.08,1.78,0.3,0.11699999999999999,2.26,2.42,20141030,4.5,0.75,-3.4,5.92,36.69,18.24,15639.0
603819,神力股份,电气设备,江苏,194.5,2.17,2.18,11.55,7.8,3.16,4.07,1.87,0.021,3.59,4.56,20161125,2.19,1.01,-11.12,-38.32,11.34,2.04,9631.0
600767,ST运盛,医疗保健,四川,0.0,3.41,3.41,3.44,1.55,0.01,0.34,0.1,-0.005,0.62,5.85,19961115,-1.39,-0.41,-30.6,25.88,22.95,-13.89,26347.0
600076,康欣新材,其他建材,山东,0.0,10.34,10.34,70.06,40.58,10.85,5.15,0.5,-0.027000000000000003,3.95,0.93,19970526,24.34,2.35,-69.19,-120.0,10.93,-16.91,51209.0
000679,*ST友谊,百货,辽宁,0.0,3.56,3.56,45.01,35.08,2.36,0.69,0.19,-0.192,1.52,2.42,19970124,-0.82,-0.23,-53.6,-10.99,13.63,-65.95,23192.0
300651,金陵体育,文教休闲,江苏,411.23,0.69,1.29,9.09,4.18,3.16,1.96,1.52,0.021,5.22,6.69,20170509,3.14,2.44,-25.75,23.28,40.0,6.64,4723.0
603889,新澳股份,纺织,浙江,15.52,5.12,5.12,32.58,19.11,9.81,9.59,1.87,0.17800000000000002,4.65,1.19,20141231,8.04,1.57,-31.63,-31.07,15.16,8.45,11987.0
688200,华峰测控,专用机械,北京,93.81,0.14,0.61,20.64,18.99,0.18,16.68,27.27,1.59,32.67,8.39,20200218,2.47,4.03,80.01,135.37,81.33,48.57,7819.0
002542,中化岩土,建筑工程,北京,31.23,13.43,18.06,95.02,68.87,12.04,7.78,0.43,0.059000000000000004,2.22,1.66,20110128,12.56,0.7,16.23,4.1,19.27,5.22,57543.0
603615,茶花股份,家居用品,福建,59.87,2.42,2.45,14.23,7.61,4.92,7.03,2.87,0.077,5.13,1.8,20170213,2.81,1.15,-22.09,-46.77,33.92,6.51,18800.0
600665,天地源,全国地产,陕西,21.29,8.64,8.64,283.59,273.25,1.32,2.07,0.24,0.043,4.34,0.85,19930709,23.59,2.73,-58.61,-75.81,22.47,7.64,39403.0
600533,栖霞建设,区域地产,江苏,6.74,10.5,10.5,202.33,174.67,0.29,10.5,1.0,0.138,3.82,0.97,20020328,15.46,1.47,159.91,-33.23,30.53,16.94,61219.0
300591,万里马,服饰,广东,0.0,1.88,3.12,12.14,9.43,1.65,0.95,0.31,-0.08,1.57,4.73,20170110,0.64,0.2,-66.78,-550.75,16.04,-65.25,21752.0
300013,新宁物流,仓储物流,江苏,0.0,4.09,4.47,18.44,9.59,2.65,7.57,1.69,-0.011000000000000001,1.8,4.13,20091030,-4.11,-0.92,-28.51,-154.8,27.9,-3.07,21824.0
600380,健康元,化学制药,深圳,32.34,19.48,19.48,238.92,149.43,40.12,24.85,1.28,0.14,5.47,3.4,20010608,57.23,2.94,-4.63,-8.39,64.7,8.78,88061.0
600311,*ST荣华,黄金,甘肃,0.0,6.66,6.66,9.58,4.73,2.27,2.19,0.33,-0.016,0.93,2.0,20010626,-3.2,-0.48,293.36,-1.59,-14.67,-31.89,85140.0
603018,中设集团,建筑工程,江苏,34.87,5.57,5.57,78.02,67.26,3.83,6.68,1.2,0.107,5.25,2.83,20141013,16.8,3.01,-26.99,-22.28,30.46,10.38,18759.0
002126,银轮股份,汽车配件,浙江,28.99,7.58,7.92,90.6,53.38,19.82,9.82,1.24,0.257,4.9,3.04,20070418,19.61,2.48,11.66,0.92,24.75,6.76,24338.0
002016,世荣兆业,区域地产,广东,10.72,6.46,8.09,87.91,78.45,1.12,1.35,0.17,0.174,4.09,1.82,20040708,20.12,2.49,-28.96,-33.09,59.09,33.4,26167.0
600020,中原高速,路桥,河南,0.0,22.47,22.47,492.43,61.51,139.87,13.62,0.61,-0.2,4.4,0.85,20030808,47.65,2.12,-60.5,-193.77,-4.86,-63.46,88412.0
603798,康普顿,石油加工,山东,17.26,1.97,2.0,10.92,6.8,3.28,2.62,1.31,0.163,4.73,2.39,20160406,4.42,2.21,-20.22,-33.87,34.19,14.73,13944.0
600383,金地集团,全国地产,深圳,13.14,45.15,45.15,3547.04,2877.42,10.98,37.11,0.82,0.28600000000000003,11.69,1.29,20010412,417.51,9.25,-33.4,-13.73,33.55,17.61,44346.0
600405,动力源,电气设备,北京,0.0,5.53,5.6,25.26,13.38,8.78,5.18,0.92,-0.079,1.79,3.17,20040401,-0.56,-0.1,-42.52,-141.74,25.77,-46.41,87920.0
603022,新通联,广告包装,上海,404.16,2.0,2.0,8.27,3.93,2.31,1.35,0.67,0.011000000000000001,3.2,5.32,20150518,2.81,1.41,-11.17,-61.72,22.07,1.6,14164.0
603489,八方股份,电气设备,江苏,75.76,0.3,1.2,23.46,22.56,0.25,13.75,11.45,0.594,17.11,10.52,20191111,5.03,4.19,0.0,0.0,44.09,28.59,12298.0
002903,宇环数控,机床制造,湖南,186.62,0.66,1.52,8.03,6.2,0.96,2.53,1.66,0.040999999999999995,4.03,3.76,20171013,1.75,1.15,152.45,179.51,40.41,8.65,24028.0
600026,中远海能,水运,上海,14.39,27.36,47.63,725.72,131.97,481.44,119.22,2.5,0.16,7.11,1.07,20020523,140.02,2.94,5.73,46.9,24.5,15.46,86017.0
600667,太极实业,半导体,江苏,55.91,21.06,21.06,213.07,126.79,57.14,31.17,1.48,0.051,3.25,3.51,19930728,14.68,0.7,-1.33,11.94,11.1,2.86,126262.0
002875,安奈儿,服饰,深圳,0.0,0.79,1.7,12.12,9.98,1.38,4.15,2.44,-0.005,6.64,1.72,20170601,3.14,1.84,-27.31,-101.98,53.38,-0.36,11045.0
002432,九安医疗,医疗保健,天津,26.96,4.33,4.33,21.73,13.01,2.07,13.06,3.02,0.106,3.96,2.89,20100610,-0.58,-0.13,99.03,230.12,45.16,15.25,73000.0
000778,新兴铸管,钢加工,河北,10.64,38.85,39.91,504.52,242.14,163.99,86.02,2.16,0.09,5.4,0.71,19970606,85.23,2.14,-22.51,12.63,15.37,4.39,163488.0
000600,建投能源,火力发电,河北,6.49,10.9,17.92,329.31,67.44,183.81,44.55,2.49,0.221,6.62,0.87,19960606,48.53,2.71,-2.79,26.76,23.61,10.03,68017.0
300525,博思软件,软件服务,福建,0.0,1.88,2.78,16.67,10.67,1.36,6.82,2.45,-0.166,4.21,9.57,20160726,2.85,1.03,-12.26,-97.04,45.68,-63.96,16732.0
300310,宜通世纪,通信设备,广东,287.61,6.8,8.82,23.81,19.52,1.06,22.41,2.54,0.005,1.98,2.91,20120425,-13.77,-1.56,-26.82,-74.58,11.38,1.01,61704.0
603269,海鸥股份,机械基件,江苏,0.0,1.13,1.13,16.06,12.44,1.39,2.26,2.01,-0.16,7.41,1.82,20170517,3.1,2.75,-71.06,-318.38,36.0,-41.95,7956.0
601339,百隆东方,纺织,浙江,20.25,15.0,15.0,140.35,63.68,43.98,23.58,1.57,0.048,5.37,0.72,20120612,35.7,2.38,-10.24,-41.94,14.75,5.23,34882.0
603551,奥普家居,家居用品,浙江,0.0,0.4,4.0,22.46,15.42,4.63,7.17,1.79,-0.077,4.22,4.1,20200115,4.87,1.22,0.0,0.0,47.94,-24.84,21927.0
002420,ST毅昌,塑料,广东,32.17,3.92,4.01,19.74,13.35,4.18,8.08,2.01,0.03,1.28,3.01,20100601,-7.26,-1.81,-36.35,62.78,11.84,1.87,20133.0
603636,南威软件,软件服务,福建,0.0,5.91,5.91,36.95,18.31,2.04,13.39,2.27,-0.027999999999999997,4.28,3.16,20141230,5.82,0.98,-3.82,-172.45,42.09,-15.89,32811.0
600987,航民股份,纺织,浙江,12.91,9.21,10.81,69.67,47.0,19.29,0.56,0.05,0.225,4.46,1.3,20040809,33.0,3.05,-33.83,-24.77,22.96,10.61,22808.0
600135,乐凯胶片,化工原料,河北,175.38,3.73,5.53,31.67,22.7,4.02,12.62,2.28,0.011000000000000001,4.6,1.68,19980122,4.12,0.75,-33.81,-77.57,16.12,1.64,34488.0
300666,江丰电子,元器件,浙江,164.55,1.7,2.23,18.84,10.54,3.86,4.14,1.86,0.19,4.14,14.55,20170615,2.53,1.13,53.56,196.11,30.9,7.66,43122.0
000810,创维数字,家用电器,四川,39.7,10.12,10.63,98.28,82.56,7.84,5.09,0.48,0.07,3.54,3.31,19980602,21.73,2.04,-16.65,-33.39,18.34,4.58,50078.0
002003,伟星股份,服饰,浙江,48.55,6.47,7.58,35.79,15.83,12.49,5.99,0.79,0.03,3.22,1.82,20040625,7.83,1.03,-20.96,18.6,34.98,5.65,24612.0
600217,中再资环,环境保护,陕西,53.82,13.89,13.89,58.13,49.74,5.07,0.0,0.0,0.027000000000000003,1.33,4.44,19991216,9.88,0.71,-42.48,-56.18,47.74,9.76,37752.0
600649,城投控股,区域地产,上海,85.03,25.3,25.3,400.92,309.16,0.17,18.08,0.71,0.017,7.64,0.77,19930518,126.42,5.0,-68.38,-85.79,30.44,80.36,88995.0
002248,华东数控,机床制造,山东,0.0,2.97,3.07,5.79,3.48,1.16,7.34,2.39,-0.031,0.4,19.76,20080612,-9.9,-3.22,36.06,38.91,10.93,-27.74,21604.0
600500,中化国际,商贸代理,上海,367.84,27.08,27.61,583.72,306.57,91.57,37.94,1.37,0.004,4.21,1.4,20000301,50.2,1.82,-4.46,-95.41,14.88,0.09,64042.0
600903,贵州燃气,供气供热,贵州,61.62,6.32,11.38,89.14,20.45,42.51,1.92,0.17,0.096,2.34,5.05,20171107,7.51,0.66,-5.07,-21.44,20.05,5.67,65800.0
002125,湘潭电化,化工原料,湖南,245.63,5.53,6.29,36.47,12.93,18.12,4.62,0.73,0.01,2.18,3.63,20070403,1.65,0.26,-20.26,-71.91,25.17,2.46,33735.0
300147,香雪制药,中成药,广东,20.25,6.51,6.61,95.56,39.64,19.44,20.95,3.17,0.122,5.42,1.83,20101215,7.88,1.19,22.19,161.13,37.98,10.12,42976.0
601828,美凯龙,其他商业,上海,24.59,4.35,39.05,1254.96,151.73,17.05,41.46,1.06,0.10099999999999999,11.74,0.84,20180117,350.17,8.97,-27.69,-70.08,62.99,15.38,65946.0
603188,ST亚邦,染料涂料,江苏,0.0,5.76,5.76,46.99,16.3,21.63,4.23,0.73,-0.129,5.0,1.19,20140909,16.87,2.93,-71.59,-162.78,28.26,-51.9,24483.0
300615,欣天科技,元器件,深圳,300.11,0.87,1.87,5.36,3.97,1.09,1.51,0.81,0.026000000000000002,2.56,6.21,20170215,1.08,0.58,-8.11,-37.79,29.34,4.61,15467.0
600734,*ST实达,IT设备,福建,0.0,5.19,6.22,24.44,14.21,2.46,20.78,3.34,-0.10099999999999999,-0.88,-2.26,19960808,-32.35,-5.2,-65.41,-78.57,11.55,-49.79,58400.0
603101,汇嘉时代,百货,新疆,140.78,4.7,4.7,39.01,8.61,14.67,3.41,0.73,0.011000000000000001,2.94,2.03,20160506,6.67,1.42,-29.84,-42.9,17.55,0.58,17479.0
002900,哈三联,化学制药,黑龙江,29.62,1.19,3.17,26.36,16.53,6.71,10.73,3.39,0.10099999999999999,5.89,2.03,20170922,4.39,1.39,-42.32,-40.25,63.24,11.08,23570.0
601608,中信重工,专用机械,河南,206.54,43.39,43.39,204.26,121.09,33.92,19.79,0.46,0.005,1.65,2.42,20120706,1.09,0.03,1.49,53.02,24.47,1.95,118602.0
603823,百合花,染料涂料,浙江,45.09,0.98,3.15,26.02,15.08,8.7,4.32,1.37,0.1,5.14,3.5,20161220,8.59,2.73,-15.3,-15.38,22.02,8.09,7941.0
002011,盾安环境,工程机械,浙江,0.0,9.14,9.17,81.72,54.18,11.46,21.17,2.31,-0.017,2.57,1.56,20040705,-8.62,-0.94,-46.89,-130.04,17.81,-1.32,67724.0
300537,广信材料,染料涂料,江苏,85.52,1.25,1.93,18.48,6.67,2.69,8.36,4.33,0.094,6.91,2.32,20160830,2.74,1.42,-26.78,-65.47,37.31,6.08,29064.0
002103,广博股份,互联网,浙江,0.0,3.61,5.34,17.54,11.36,2.78,7.24,1.35,-0.027000000000000003,1.9,3.17,20070110,-2.61,-0.49,-10.6,-205.39,13.94,-3.99,31187.0
600901,江苏租赁,多元金融,江苏,9.56,17.91,29.87,785.32,0.0,4.36,42.68,1.43,0.315,4.04,1.49,20180301,33.14,1.11,30.81,19.61,0.0,50.5,86356.0
002106,莱宝高科,元器件,深圳,42.42,7.04,7.06,53.82,39.42,11.23,20.38,2.89,0.095,5.84,2.76,20070112,10.72,1.52,21.32,733.87,13.78,6.13,57443.0
603739,蔚蓝生物,农业综合,山东,50.05,0.74,1.55,13.82,7.92,2.36,3.09,2.0,0.141,6.36,4.44,20190116,4.85,3.14,13.23,109.76,48.33,11.11,17101.0
000881,中广核技,综合类,辽宁,0.0,6.92,9.45,112.52,73.04,24.74,32.23,3.41,-0.066,5.99,1.69,19980902,14.14,1.5,-21.63,-452.6,11.8,-6.64,31000.0
600476,湘邮科技,软件服务,湖南,0.0,1.61,1.61,3.69,2.98,0.35,1.36,0.84,-0.08800000000000001,0.95,14.93,20031210,-1.57,-0.98,-84.7,-444.26,2.39,-68.96,24492.0
603389,*ST亚振,家居用品,江苏,0.0,2.63,2.63,7.9,3.95,1.85,3.34,1.27,-0.069,2.42,1.68,20161215,0.14,0.05,-41.8,40.26,46.55,-18.16,10627.0
002010,传化智联,仓储物流,浙江,328.29,31.83,32.58,315.88,112.79,16.85,64.95,1.99,0.005,4.46,1.37,20040629,38.51,1.18,-24.99,-90.56,13.6,0.43,33204.0
600323,瀚蓝环境,水务,广东,23.72,7.66,7.66,227.7,38.33,50.31,14.79,1.93,0.602,8.94,3.19,20001225,41.46,5.41,17.43,0.02,29.57,14.7,20594.0
000333,美的集团,家用电器,广东,25.32,68.39,70.22,3016.69,2158.44,213.95,204.0,2.91,0.7,15.15,4.58,20130918,775.28,11.04,-22.86,-21.51,25.14,8.29,246617.0
600618,氯碱化工,化工原料,上海,26.83,7.5,11.56,60.7,31.29,14.48,16.73,1.45,0.076,4.1,2.0,19921113,16.59,1.43,-20.71,-61.03,12.91,7.67,84853.0
603638,艾迪精密,专用机械,山东,62.69,5.59,5.99,31.88,18.31,9.58,6.19,1.03,0.491,3.72,16.57,20170120,9.01,1.51,47.26,61.93,43.31,26.88,9792.0
600606,绿地控股,全国地产,上海,6.83,121.68,121.68,11303.99,9973.18,416.75,101.2,0.83,0.301,6.34,1.3,19920327,534.86,4.4,-11.94,-16.88,16.53,4.6,119273.0
300101,振芯科技,通信设备,四川,436.48,5.51,5.58,16.21,11.4,0.98,1.2,0.21,0.008,1.67,8.61,20100806,2.5,0.45,-33.38,36.45,50.59,6.82,59989.0
002508,老板电器,家用电器,浙江,39.93,9.35,9.49,103.38,87.07,8.05,4.02,0.42,0.258,7.49,5.5,20101123,52.99,5.58,-23.77,-23.35,56.52,19.36,55021.0
688078,龙软科技,软件服务,北京,67.45,0.17,0.71,5.29,5.08,0.12,3.26,4.61,0.306,6.82,6.05,20191230,0.72,1.01,26.38,5.7,48.23,26.08,6741.0
000563,陕国投Ａ,多元金融,陕西,20.06,39.64,39.64,162.53,0.0,0.68,41.11,1.04,0.10300000000000001,2.91,1.42,19940110,23.92,0.6,11.3,17.3,0.0,44.07,110181.0
002893,华通热力,供气供热,北京,4.29,1.11,2.05,18.78,9.99,3.94,2.57,1.25,0.602,3.72,2.78,20170915,3.55,1.73,3.35,9.59,30.48,21.23,18584.0
000687,*ST华讯,通信设备,河北,0.0,7.53,7.66,19.33,14.77,2.06,8.97,1.17,-0.053,-0.23,-9.02,19970221,-17.86,-2.33,-97.91,-95.9,-29.54,-618.86,66000.0
300294,博雅生物,生物制药,江西,51.58,4.33,4.33,55.22,31.87,7.12,19.47,4.49,0.23,9.25,4.94,20120308,16.51,3.81,-0.11,7.51,56.36,14.74,17392.0
300683,海特生物,生物制药,湖北,340.91,0.95,1.03,21.72,14.6,2.02,9.9,9.57,0.040999999999999995,16.99,3.3,20170808,6.1,5.9,-58.61,-85.76,79.28,6.57,13809.0
002878,元隆雅图,文教休闲,北京,59.43,1.86,2.22,12.09,9.76,0.09,2.77,1.25,0.087,3.24,6.41,20170606,2.78,1.25,8.38,-23.3,21.99,5.83,17130.0
002008,大族激光,电器仪表,深圳,93.06,9.93,10.67,188.58,118.54,14.67,8.79,0.82,0.1,9.13,4.1,20040625,63.34,5.94,-28.96,-33.25,39.48,7.1,102582.0
002247,*ST聚力,互联网,浙江,0.0,5.45,8.51,14.24,7.49,3.32,30.24,3.55,-0.027000000000000003,0.49,4.24,20080612,-35.14,-4.13,-83.39,-165.96,22.92,-17.2,24000.0
000046,泛海控股,多元金融,北京,0.0,51.75,51.96,1790.62,1379.97,9.73,71.91,1.38,-0.023,4.13,1.01,19940912,69.21,1.33,-76.79,-105.77,39.8,-74.48,43890.0
600232,金鹰股份,纺织,浙江,0.0,3.65,3.65,18.91,14.16,3.89,4.01,1.1,-0.006999999999999999,3.05,2.05,20000602,2.57,0.7,-29.35,-138.19,12.77,-1.37,31313.0
000668,荣丰控股,区域地产,上海,0.0,1.47,1.47,27.14,23.69,0.03,0.8,0.55,-0.08800000000000001,6.42,3.25,19961210,4.99,3.4,-68.41,-224.08,35.25,-133.9,7217.0
603903,中持股份,环境保护,北京,27.52,2.02,2.02,28.27,11.93,0.34,3.98,1.97,0.114,4.56,2.75,20170314,3.68,1.82,21.53,149.54,45.66,12.5,13705.0
000530,冰山冷热,机械基件,辽宁,0.0,5.99,8.43,55.42,23.02,9.75,7.27,0.86,-0.07,3.94,1.06,19931208,9.8,1.16,-18.03,-154.94,10.55,-12.67,45003.0
300495,美尚生态,环境保护,江苏,0.0,4.61,6.74,92.49,49.36,0.8,23.49,3.48,-0.05,5.97,1.4,20151222,9.26,1.37,-59.7,-402.48,32.21,-34.33,36439.0
002031,巨轮智能,汽车配件,广东,180.17,18.89,21.99,56.74,31.99,11.98,0.4,0.02,0.003,1.4,1.5,20040816,6.86,0.31,-1.08,-6.67,25.08,1.97,114443.0
300502,新易盛,通信设备,四川,56.53,2.39,3.31,20.31,14.15,4.53,2.98,0.9,0.578,4.5,14.5,20160303,8.15,2.46,74.16,137.06,37.5,22.86,27823.0
300018,中元股份,电气设备,湖北,1177.67,3.92,4.81,12.21,9.06,0.54,6.03,1.25,0.003,2.17,2.92,20091030,-0.72,-0.15,-3.75,-78.27,47.95,1.01,33097.0
002700,ST浩源,供气供热,新疆,26.2,3.16,4.22,13.13,7.96,3.47,0.23,0.05,0.04,2.59,1.63,20120921,5.69,1.35,-26.28,2.82,24.04,16.56,30150.0
300812,易天股份,专用机械,深圳,177.99,0.19,0.78,10.91,10.54,0.1,4.27,5.51,0.071,9.63,5.28,20200109,2.17,2.8,0.0,0.0,42.41,10.16,15654.0
600239,云南城投,区域地产,云南,0.0,16.06,16.06,857.53,547.6,25.06,13.88,0.86,-0.08,1.3,3.25,19991202,-12.74,-0.79,76.46,68.23,31.0,-7.77,49006.0
603256,宏和科技,玻璃,上海,98.88,1.36,8.78,17.84,9.16,2.43,2.94,0.34,0.032,1.66,7.69,20190719,2.33,0.27,-10.16,-7.66,38.86,19.09,25039.0
000088,盐 田 港,港口,深圳,290.57,22.49,22.49,110.54,10.43,21.09,8.11,0.36,0.01,3.67,2.32,19970728,33.84,1.5,-24.09,-69.9,23.31,17.14,63470.0
000090,天健集团,建筑工程,深圳,4.05,18.68,18.69,399.82,351.55,4.0,15.62,0.84,0.526,4.64,1.83,19990721,42.39,2.27,221.06,1440.52,49.05,22.82,34615.0
603696,安记食品,食品,福建,73.63,2.35,2.35,5.78,3.19,0.61,2.08,0.88,0.10099999999999999,2.32,6.42,20151209,0.6,0.26,-14.52,-15.83,27.17,13.35,28717.0
600169,太原重工,工程机械,山西,0.0,25.64,25.64,341.43,239.23,58.61,16.51,0.64,-0.11900000000000001,1.17,1.82,19980904,-14.81,-0.58,8.37,-1793.36,17.57,-7.84,132277.0
000543,皖能电力,火力发电,安徽,18.36,17.9,22.67,336.43,46.97,161.59,38.17,1.68,0.057999999999999996,5.99,0.71,19931220,43.55,1.92,-15.39,-10.75,7.52,3.78,61124.0
300289,利德曼,生物制药,北京,0.0,4.18,4.21,16.93,7.32,5.8,2.43,0.58,-0.013999999999999999,3.1,2.06,20120216,5.93,1.41,-29.98,-172.92,53.04,-3.38,16446.0
600333,长春燃气,供气供热,吉林,0.0,6.09,6.09,58.08,10.39,36.46,9.9,1.63,-0.166,3.3,1.3,20001211,2.28,0.37,-17.88,-62.08,23.48,-15.39,40338.0
002601,龙蟒佰利,化工原料,河南,18.47,14.18,20.32,298.91,110.91,73.08,95.37,4.69,0.636,6.6,3.56,20110715,11.22,0.55,17.98,1.84,40.69,20.44,35701.0
300357,我武生物,生物制药,浙江,147.41,4.69,5.24,14.25,10.25,1.56,1.28,0.24,0.204,2.45,24.58,20140121,5.07,0.97,-5.43,-17.95,94.54,41.27,19282.0
002577,雷柏科技,IT设备,深圳,66.23,2.83,2.83,11.29,8.85,0.14,9.58,3.39,0.114,3.65,4.14,20110428,-2.25,-0.8,-10.6,1058.49,27.25,16.81,33408.0
601108,财通证券,证券,浙江,70.14,24.07,35.89,718.19,0.0,2.94,82.66,2.3,0.054000000000000006,5.87,2.58,20171024,54.48,1.52,0.0,-50.47,0.0,0.0,145601.0
600814,杭州解百,百货,浙江,0.0,7.15,7.15,54.11,34.14,7.65,0.14,0.02,-0.0,3.59,1.81,19940114,16.86,2.36,-33.12,-100.08,18.79,0.0,30443.0
601500,通用股份,汽车配件,江苏,128.41,8.72,8.72,69.18,24.05,14.35,15.2,1.74,0.013000000000000001,4.15,1.57,20160919,10.81,1.24,-39.6,-66.19,13.97,1.96,41308.0
000650,仁和药业,中成药,江西,19.62,11.8,12.38,51.26,34.22,5.37,2.95,0.24,0.083,3.16,2.07,19961210,21.24,1.72,-25.89,-27.73,42.4,11.7,149019.0
601878,浙商证券,证券,浙江,42.15,35.22,35.22,740.6,0.0,8.89,39.81,1.13,0.1,4.56,3.35,20170626,49.94,1.42,51.19,16.84,0.0,16.94,114108.0
600828,茂业商业,百货,四川,24.91,17.31,17.32,186.13,31.13,45.79,0.75,0.04,0.044000000000000004,3.9,1.12,19940224,26.72,1.54,-77.55,-77.43,67.35,9.99,22506.0
300110,华仁药业,化学制药,山东,73.9,11.77,11.82,27.06,13.37,11.46,5.28,0.45,0.03,1.86,2.36,20100825,4.27,0.36,-17.61,170.83,48.53,5.99,48757.0
002118,紫鑫药业,中成药,吉林,0.0,12.81,12.81,106.57,81.66,14.14,15.34,1.2,-0.085,3.38,1.3,20070302,14.19,1.11,-63.87,-489.77,56.11,-185.79,87501.0
002410,广联达,软件服务,北京,370.61,9.04,11.84,59.34,29.44,7.94,5.71,0.48,0.05,3.01,22.05,20100525,13.97,1.18,19.82,-4.32,94.1,9.67,29869.0
000688,国城矿业,铅锌,重庆,239.03,11.37,11.37,26.24,5.69,9.56,1.89,0.17,0.02,1.9,11.63,19970120,10.71,0.94,-38.49,-77.2,33.62,13.62,12532.0
600719,大连热电,供气供热,辽宁,77.99,4.05,4.05,20.68,4.56,12.44,1.02,0.25,0.027999999999999997,1.84,2.4,19960716,0.67,0.17,-11.14,-30.07,26.33,2.69,19651.0
300762,上海瀚讯,通信设备,上海,0.0,1.08,2.13,16.15,15.65,0.1,7.33,3.44,-0.032,5.68,7.83,20190314,2.98,1.4,-6.02,-42.1,64.97,-16.89,16162.0
603960,克来机电,专用机械,上海,110.61,2.55,2.61,11.72,7.77,1.62,1.15,0.44,0.12,2.58,18.99,20170314,2.88,1.1,3.82,20.21,34.41,17.18,8074.0
600805,悦达投资,综合类,江苏,0.0,8.5,8.51,109.15,39.78,9.72,2.83,0.33,-0.408,6.89,0.65,19940103,40.32,4.74,-21.1,-270.88,3.33,-33.84,46052.0
600018,上港集团,港口,上海,15.61,231.74,231.74,1439.17,407.79,297.28,97.87,0.42,0.07200000000000001,3.62,1.24,20061026,433.31,1.87,-33.83,-13.3,34.41,30.87,230044.0
603566,普莱柯,生物制药,河南,36.47,3.21,3.21,18.46,8.35,3.58,4.49,1.4,0.185,5.03,5.36,20150518,8.26,2.57,31.12,311.98,64.31,30.75,12936.0
603868,飞科电器,家用电器,上海,44.43,4.36,4.36,33.76,17.13,6.05,6.88,1.58,0.657,5.69,10.26,20160418,11.39,2.61,-13.77,-14.97,41.46,19.25,12569.0
600963,岳阳林纸,造纸,湖南,28.92,18.05,18.05,154.33,94.35,39.34,55.43,3.07,0.078,4.62,0.97,20040525,9.21,0.51,-2.65,384.18,19.33,4.61,56609.0
