nohup: ignoring input
/opt/conda/envs/tensorflow/lib/python3.7/site-packages/pandas_datareader/compat/__init__.py:7: FutureWarning: pandas.util.testing is deprecated. Use the functions in the public API at pandas.testing instead.
  from pandas.util.testing import assert_frame_equal
/opt/conda/envs/tensorflow/lib/python3.7/site-packages/sklearn/externals/joblib/__init__.py:15: FutureWarning: sklearn.externals.joblib is deprecated in 0.21 and will be removed in 0.23. Please import this functionality directly from joblib, which can be installed with: pip install joblib. If this warning is raised when loading pickled models, you may need to re-serialize those models with scikit-learn 0.21+.
  warnings.warn(msg, category=FutureWarning)
第1次尝试:a1 = 4509, a2 = 2611, a3 = 840, a4 = 8327, a5 = 4854, 年化收益率: 0.20529001068966277

第4915次尝试:a1 = 4782, a2 = 6827, a3 = 8503, a4 = 8515, a5 = 2842, 年化收益率: 0.1905196109583225

第4916次尝试:a1 = 5849, a2 = 1038, a3 = 4149, a4 = 4151, a5 = 92, 年化收益率: 0.3335459574366949

第4917次尝试:a1 = 218, a2 = 5978, a3 = 4835, a4 = 1769, a5 = 5723, 年化收益率: 0.15836815832849596

第4918次尝试:a1 = 9561, a2 = 9833, a3 = 848, a4 = 9318, a5 = 3469, 年化收益率: 0.20685564301235046

第4919次尝试:a1 = 50, a2 = 2809, a3 = 6999, a4 = 7966, a5 = 4925, 年化收益率: 0.1373794553092869

第4920次尝试:a1 = 1442, a2 = 939, a3 = 5007, a4 = 2556, a5 = 6631, 年化收益率: 0.11520264925873801

第4921次尝试:a1 = 7216, a2 = 6011, a3 = 1509, a4 = 451, a5 = 2212, 年化收益率: 0.14134346654037594

第4922次尝试:a1 = 7158, a2 = 7307, a3 = 2971, a4 = 157, a5 = 8582, 年化收益率: 0.15836815832849596

第4923次尝试:a1 = 9741, a2 = 3851, a3 = 7119, a4 = 3740, a5 = 8458, 年化收益率: 0.1583681583284961

第4924次尝试:a1 = 4045, a2 = 6323, a3 = 1941, a4 = 9766, a5 = 7711, 年化收益率: 0.1373794553092869

第4925次尝试:a1 = 9590, a2 = 5560, a3 = 8212, a4 = 6601, a5 = 9633, 年化收益率: 0.1583681583284961

第4926次尝试:a1 = 9061, a2 = 2200, a3 = 7434, a4 = 2962, a5 = 2475, 年化收益率: 0.14799967941832176

第4927次尝试:a1 = 6776, a2 = 3381, a3 = 2831, a4 = 1419, a5 = 7610, 年化收益率: 0.1583681583284961

第4928次尝试:a1 = 2405, a2 = 4796, a3 = 1762, a4 = 397, a5 = 8979, 年化收益率: 0.1583681583284961

第4929次尝试:a1 = 2391, a2 = 5900, a3 = 3083, a4 = 6356, a5 = 5331, 年化收益率: 0.13382638318657

第4930次尝试:a1 = 2227, a2 = 9842, a3 = 403, a4 = 1711, a5 = 1529, 年化收益率: 0.19357057237267228

第4931次尝试:a1 = 9356, a2 = 7771, a3 = 2101, a4 = 101, a5 = 3464, 年化收益率: 0.1392403060411806

第4932次尝试:a1 = 9131, a2 = 6938, a3 = 3661, a4 = 8150, a5 = 3972, 年化收益率: 0.11174583917034087

第4933次尝试:a1 = 1243, a2 = 2012, a3 = 3392, a4 = 1088, a5 = 3573, 年化收益率: 0.1583681583284961

第4934次尝试:a1 = 6508, a2 = 1454, a3 = 5300, a4 = 4844, a5 = 435, 年化收益率: 0.3335459574366949

第4935次尝试:a1 = 3624, a2 = 6591, a3 = 5444, a4 = 8993, a5 = 9672, 年化收益率: 0.1583681583284961

第4936次尝试:a1 = 6623, a2 = 391, a3 = 816, a4 = 1493, a5 = 9618, 年化收益率: 0.0261004348113588

第4937次尝试:a1 = 1168, a2 = 564, a3 = 495, a4 = 6226, a5 = 2721, 年化收益率: 0.23123446224294497

第4938次尝试:a1 = 8117, a2 = 8922, a3 = 6343, a4 = 5510, a5 = 4470, 年化收益率: 0.12270861340298482

第4939次尝试:a1 = 1799, a2 = 9810, a3 = 9363, a4 = 3781, a5 = 2453, 年化收益率: 0.1294917268415062

第4940次尝试:a1 = 577, a2 = 2582, a3 = 2142, a4 = 1766, a5 = 2696, 年化收益率: 0.15836815832849596

第4941次尝试:a1 = 7326, a2 = 8362, a3 = 1876, a4 = 8, a5 = 468, 年化收益率: 0.16832369587909657

第4942次尝试:a1 = 5134, a2 = 3538, a3 = 3276, a4 = 7471, a5 = 4588, 年化收益率: 0.1373794553092869

第4943次尝试:a1 = 9604, a2 = 1878, a3 = 6472, a4 = 3909, a5 = 5028, 年化收益率: 0.1583681583284961

第4944次尝试:a1 = 3782, a2 = 9745, a3 = 4339, a4 = 5897, a5 = 975, 年化收益率: 0.19463868117829

第4945次尝试:a1 = 6138, a2 = 5246, a3 = 241, a4 = 3351, a5 = 4823, 年化收益率: 0.15836815832849596

第4946次尝试:a1 = 5943, a2 = 6507, a3 = 3795, a4 = 3281, a5 = 297, 年化收益率: 0.21154564596929648

第4947次尝试:a1 = 2349, a2 = 1720, a3 = 1998, a4 = 2272, a5 = 9896, 年化收益率: 0.1490343513874224

第4948次尝试:a1 = 6635, a2 = 4082, a3 = 4663, a4 = 9319, a5 = 1956, 年化收益率: 0.2941758092252983

第4949次尝试:a1 = 5784, a2 = 4739, a3 = 6944, a4 = 6472, a5 = 3767, 年化收益率: 0.13737945530928686

第4950次尝试:a1 = 476, a2 = 5403, a3 = 2152, a4 = 1773, a5 = 5283, 年化收益率: 0.15836815832849596

第4951次尝试:a1 = 5578, a2 = 6526, a3 = 7304, a4 = 6457, a5 = 3900, 年化收益率: 0.12270861340298482

第4952次尝试:a1 = 635, a2 = 8275, a3 = 3765, a4 = 1820, a5 = 6626, 年化收益率: 0.13382638318656995

第4953次尝试:a1 = 6298, a2 = 6434, a3 = 1161, a4 = 2427, a5 = 9769, 年化收益率: 0.1583681583284961

第4954次尝试:a1 = 3083, a2 = 1766, a3 = 4068, a4 = 8348, a5 = 4490, 年化收益率: 0.28496325703309927

第4955次尝试:a1 = 7111, a2 = 2955, a3 = 9384, a4 = 751, a5 = 505, 年化收益率: 0.17195069526459825

第4956次尝试:a1 = 7350, a2 = 7031, a3 = 4650, a4 = 3109, a5 = 4775, 年化收益率: 0.13382638318656995

第4957次尝试:a1 = 5379, a2 = 7955, a3 = 9166, a4 = 8854, a5 = 131, 年化收益率: 0.19414046089132894

第4958次尝试:a1 = 799, a2 = 2810, a3 = 2175, a4 = 1587, a5 = 9639, 年化收益率: 0.11520264925873794

第4959次尝试:a1 = 5049, a2 = 6581, a3 = 2822, a4 = 6471, a5 = 3086, 年化收益率: 0.1578665151666299

第4960次尝试:a1 = 5315, a2 = 8644, a3 = 4018, a4 = 4348, a5 = 1967, 年化收益率: 0.17810605319579328

第4961次尝试:a1 = 2678, a2 = 9679, a3 = 1071, a4 = 5112, a5 = 3885, 年化收益率: 0.18387198584947373

第4962次尝试:a1 = 6381, a2 = 8649, a3 = 6642, a4 = 673, a5 = 6622, 年化收益率: 0.13382638318656995

第4963次尝试:a1 = 8611, a2 = 6069, a3 = 9359, a4 = 5774, a5 = 476, 年化收益率: 0.16490339585460448

第4964次尝试:a1 = 9931, a2 = 4336, a3 = 2095, a4 = 385, a5 = 8277, 年化收益率: 0.1583681583284961

第4965次尝试:a1 = 4671, a2 = 262, a3 = 2677, a4 = 1290, a5 = 598, 年化收益率: 0.09639989008131379

第4966次尝试:a1 = 9945, a2 = 3308, a3 = 2972, a4 = 1068, a5 = 9307, 年化收益率: 0.15836815832849596

第4967次尝试:a1 = 7650, a2 = 5149, a3 = 309, a4 = 1637, a5 = 3965, 年化收益率: 0.13382638318657

第4968次尝试:a1 = 1935, a2 = 1991, a3 = 1341, a4 = 3277, a5 = 5100, 年化收益率: 0.15836815832849596

第4969次尝试:a1 = 7992, a2 = 4351, a3 = 20, a4 = 3469, a5 = 4254, 年化收益率: 0.15836815832849596

第4970次尝试:a1 = 8841, a2 = 4524, a3 = 7157, a4 = 482, a5 = 1275, 年化收益率: 0.12949172684150628

第4971次尝试:a1 = 5306, a2 = 2912, a3 = 819, a4 = 7775, a5 = 8331, 年化收益率: 0.1202715399278403

第4972次尝试:a1 = 6118, a2 = 9580, a3 = 5395, a4 = 5950, a5 = 1736, 年化收益率: 0.17810605319579317

第4973次尝试:a1 = 8394, a2 = 1903, a3 = 7315, a4 = 4325, a5 = 1051, 年化收益率: 0.13306395013643735

第4974次尝试:a1 = 1318, a2 = 2266, a3 = 8958, a4 = 1304, a5 = 8387, 年化收益率: 0.11520264925873801

第4975次尝试:a1 = 507, a2 = 7853, a3 = 5682, a4 = 1910, a5 = 6369, 年化收益率: 0.13382638318656995

第4976次尝试:a1 = 9107, a2 = 2987, a3 = 1265, a4 = 8360, a5 = 5431, 年化收益率: 0.1373794553092869

第4977次尝试:a1 = 8708, a2 = 4403, a3 = 4067, a4 = 7227, a5 = 5312, 年化收益率: 0.1373794553092869

第4978次尝试:a1 = 80, a2 = 9962, a3 = 581, a4 = 317, a5 = 4065, 年化收益率: 0.1392403060411806

第4979次尝试:a1 = 435, a2 = 4051, a3 = 5126, a4 = 8657, a5 = 700, 年化收益率: 0.41371492195824267

第4980次尝试:a1 = 4810, a2 = 4649, a3 = 6830, a4 = 1024, a5 = 6126, 年化收益率: 0.15836815832849596

第4981次尝试:a1 = 647, a2 = 6382, a3 = 703, a4 = 7952, a5 = 7006, 年化收益率: 0.15836815832849596

第4982次尝试:a1 = 8569, a2 = 4658, a3 = 3472, a4 = 5833, a5 = 4791, 年化收益率: 0.15836815832849596

第4983次尝试:a1 = 3808, a2 = 1644, a3 = 213, a4 = 124, a5 = 1358, 年化收益率: 0.13382638318657

第4984次尝试:a1 = 1947, a2 = 1023, a3 = 719, a4 = 3256, a5 = 5019, 年化收益率: 0.1490343513874224

第4985次尝试:a1 = 6526, a2 = 3610, a3 = 5444, a4 = 1113, a5 = 6860, 年化收益率: 0.1583681583284961

第4986次尝试:a1 = 7885, a2 = 4963, a3 = 5340, a4 = 9092, a5 = 7774, 年化收益率: 0.1583681583284961

第4987次尝试:a1 = 6703, a2 = 6406, a3 = 2026, a4 = 5741, a5 = 7484, 年化收益率: 0.15836815832849596

第4988次尝试:a1 = 8322, a2 = 7429, a3 = 4213, a4 = 9069, a5 = 1825, 年化收益率: 0.2922775362888511

第4989次尝试:a1 = 1293, a2 = 7459, a3 = 7075, a4 = 4306, a5 = 2877, 年化收益率: 0.12318816936113525

第4990次尝试:a1 = 4449, a2 = 7187, a3 = 4865, a4 = 8943, a5 = 6357, 年化收益率: 0.13737945530928686

第4991次尝试:a1 = 983, a2 = 2174, a3 = 4401, a4 = 5406, a5 = 5891, 年化收益率: 0.1583681583284961

第4992次尝试:a1 = 9363, a2 = 1762, a3 = 1371, a4 = 3591, a5 = 3882, 年化收益率: 0.1583681583284961

第4993次尝试:a1 = 4424, a2 = 131, a3 = 7391, a4 = 3700, a5 = 2815, 年化收益率: 0.14459684520190882

第4994次尝试:a1 = 7544, a2 = 9831, a3 = 3783, a4 = 3030, a5 = 8165, 年化收益率: 0.13382638318657

第4995次尝试:a1 = 3149, a2 = 8403, a3 = 7934, a4 = 8726, a5 = 6149, 年化收益率: 0.13382638318656995

第4996次尝试:a1 = 8644, a2 = 7528, a3 = 1503, a4 = 8295, a5 = 4677, 年化收益率: 0.11174583917034087

第4997次尝试:a1 = 5515, a2 = 6459, a3 = 5383, a4 = 2851, a5 = 5208, 年化收益率: 0.13382638318656995

第4998次尝试:a1 = 3216, a2 = 97, a3 = 2173, a4 = 644, a5 = 8357, 年化收益率: 0.0689196889801249

第4999次尝试:a1 = 7863, a2 = 3146, a3 = 3880, a4 = 7211, a5 = 3385, 年化收益率: 0.1373794553092869

第5000次尝试:a1 = 7556, a2 = 1168, a3 = 1478, a4 = 5277, a5 = 2562, 年化收益率: 0.20529001068966277

第5001次尝试:a1 = 5812, a2 = 1345, a3 = 4099, a4 = 8651, a5 = 5142, 年化收益率: 0.2104425147973716

第5002次尝试:a1 = 9662, a2 = 2819, a3 = 485, a4 = 9612, a5 = 1375, 年化收益率: 0.3804012518476547

第5003次尝试:a1 = 8951, a2 = 1497, a3 = 7961, a4 = 1799, a5 = 2819, 年化收益率: 0.14799967941832176

第5004次尝试:a1 = 5301, a2 = 3933, a3 = 2156, a4 = 2706, a5 = 3989, 年化收益率: 0.15836815832849596

第5005次尝试:a1 = 1033, a2 = 7711, a3 = 5363, a4 = 7762, a5 = 1437, 年化收益率: 0.28049784257908505

第5006次尝试:a1 = 6589, a2 = 1401, a3 = 4312, a4 = 5084, a5 = 5043, 年化收益率: 0.1202715399278403

第5007次尝试:a1 = 7174, a2 = 8825, a3 = 7772, a4 = 8990, a5 = 3303, 年化收益率: 0.16523997848201583

第5008次尝试:a1 = 9214, a2 = 4020, a3 = 3176, a4 = 3673, a5 = 976, 年化收益率: 0.17810605319579328

第5009次尝试:a1 = 1193, a2 = 2254, a3 = 2837, a4 = 7276, a5 = 4503, 年化收益率: 0.21573439536634245

第5010次尝试:a1 = 954, a2 = 5316, a3 = 4275, a4 = 1620, a5 = 5701, 年化收益率: 0.15836815832849596

第5011次尝试:a1 = 7181, a2 = 5871, a3 = 8917, a4 = 4869, a5 = 940, 年化收益率: 0.16490339585460448

第5012次尝试:a1 = 3747, a2 = 6268, a3 = 3297, a4 = 744, a5 = 5400, 年化收益率: 0.13382638318657

第5013次尝试:a1 = 2600, a2 = 7774, a3 = 746, a4 = 8630, a5 = 3863, 年化收益率: 0.18336736742042423

第5014次尝试:a1 = 8206, a2 = 2279, a3 = 5506, a4 = 1734, a5 = 3878, 年化收益率: 0.1583681583284961

第5015次尝试:a1 = 6893, a2 = 3501, a3 = 9263, a4 = 4839, a5 = 5987, 年化收益率: 0.15836815832849596

第5016次尝试:a1 = 376, a2 = 3250, a3 = 8238, a4 = 4567, a5 = 6541, 年化收益率: 0.1583681583284961

第5017次尝试:a1 = 7060, a2 = 2924, a3 = 1525, a4 = 7920, a5 = 2224, 年化收益率: 0.2976499102585559

第5018次尝试:a1 = 5626, a2 = 3230, a3 = 7516, a4 = 7945, a5 = 1795, 年化收益率: 0.3039363634614022

第5019次尝试:a1 = 7368, a2 = 8760, a3 = 4758, a4 = 7604, a5 = 8157, 年化收益率: 0.15836815832849596

第5020次尝试:a1 = 1203, a2 = 9220, a3 = 8619, a4 = 4258, a5 = 7396, 年化收益率: 0.13382638318656995

第5021次尝试:a1 = 7363, a2 = 4753, a3 = 733, a4 = 6382, a5 = 4234, 年化收益率: 0.1373794553092869

第5022次尝试:a1 = 2573, a2 = 3401, a3 = 3931, a4 = 6658, a5 = 8952, 年化收益率: 0.1583681583284961

第5023次尝试:a1 = 7648, a2 = 4127, a3 = 7739, a4 = 27, a5 = 1820, 年化收益率: 0.13178554618743804

第5024次尝试:a1 = 1446, a2 = 991, a3 = 8868, a4 = 9836, a5 = 5349, 年化收益率: 0.28496325703309927

第5025次尝试:a1 = 4347, a2 = 4290, a3 = 9534, a4 = 6891, a5 = 9533, 年化收益率: 0.1583681583284961

第5026次尝试:a1 = 6262, a2 = 9583, a3 = 1331, a4 = 2243, a5 = 49, 年化收益率: 0.19463868117829

第5027次尝试:a1 = 2853, a2 = 223, a3 = 6257, a4 = 7460, a5 = 9747, 年化收益率: 0.07429863530439068

第5028次尝试:a1 = 5949, a2 = 5326, a3 = 434, a4 = 2986, a5 = 5307, 年化收益率: 0.15836815832849596

第5029次尝试:a1 = 3728, a2 = 3203, a3 = 3119, a4 = 840, a5 = 5145, 年化收益率: 0.1583681583284961

第5030次尝试:a1 = 2367, a2 = 9428, a3 = 7355, a4 = 3177, a5 = 8975, 年化收益率: 0.15836815832849596

第5031次尝试:a1 = 2316, a2 = 5944, a3 = 9446, a4 = 5492, a5 = 6639, 年化收益率: 0.15836815832849596

第5032次尝试:a1 = 212, a2 = 5107, a3 = 5361, a4 = 3701, a5 = 6542, 年化收益率: 0.15836815832849596

第5033次尝试:a1 = 7317, a2 = 930, a3 = 2223, a4 = 9417, a5 = 61, 年化收益率: 0.3762457533654066

第5034次尝试:a1 = 9026, a2 = 1970, a3 = 3244, a4 = 6732, a5 = 34, 年化收益率: 0.3737704100089196

第5035次尝试:a1 = 3493, a2 = 9467, a3 = 3464, a4 = 5521, a5 = 9892, 年化收益率: 0.15836815832849596

第5036次尝试:a1 = 7177, a2 = 3698, a3 = 9337, a4 = 4743, a5 = 3447, 年化收益率: 0.14799967941832176

第5037次尝试:a1 = 9864, a2 = 4539, a3 = 8778, a4 = 7520, a5 = 441, 年化收益率: 0.25782678647485435

第5038次尝试:a1 = 1208, a2 = 941, a3 = 9642, a4 = 4682, a5 = 5147, 年化收益率: 0.12918407602172152

第5039次尝试:a1 = 5127, a2 = 6231, a3 = 5323, a4 = 8809, a5 = 8914, 年化收益率: 0.1583681583284961

第5040次尝试:a1 = 3021, a2 = 8992, a3 = 5598, a4 = 6601, a5 = 4787, 年化收益率: 0.13382638318656995

第5041次尝试:a1 = 4136, a2 = 2773, a3 = 543, a4 = 57, a5 = 7372, 年化收益率: 0.15836815832849596

第5042次尝试:a1 = 1161, a2 = 4673, a3 = 1928, a4 = 5770, a5 = 7126, 年化收益率: 0.1583681583284961

第5043次尝试:a1 = 1117, a2 = 900, a3 = 6987, a4 = 2532, a5 = 6106, 年化收益率: 0.11520264925873801

第5044次尝试:a1 = 88, a2 = 3269, a3 = 9607, a4 = 8996, a5 = 548, 年化收益率: 0.3696028177865281

第5045次尝试:a1 = 6052, a2 = 1060, a3 = 1864, a4 = 2161, a5 = 5054, 年化收益率: 0.11520264925873801

第5046次尝试:a1 = 3783, a2 = 5042, a3 = 1634, a4 = 1927, a5 = 69, 年化收益率: 0.19463868117829

第5047次尝试:a1 = 6066, a2 = 1024, a3 = 2867, a4 = 7865, a5 = 3318, 年化收益率: 0.28496325703309927

第5048次尝试:a1 = 5408, a2 = 2142, a3 = 9414, a4 = 561, a5 = 1346, 年化收益率: 0.16064108789298542

第5049次尝试:a1 = 4688, a2 = 3470, a3 = 2354, a4 = 6542, a5 = 3681, 年化收益率: 0.1373794553092869

第5050次尝试:a1 = 736, a2 = 3570, a3 = 7072, a4 = 3009, a5 = 4724, 年化收益率: 0.15836815832849596

第5051次尝试:a1 = 8062, a2 = 1593, a3 = 8336, a4 = 9362, a5 = 4015, 年化收益率: 0.2849632570330993

第5052次尝试:a1 = 7398, a2 = 8620, a3 = 915, a4 = 3295, a5 = 3911, 年化收益率: 0.1392403060411806

第5053次尝试:a1 = 8896, a2 = 9965, a3 = 5799, a4 = 8166, a5 = 8693, 年化收益率: 0.13382638318657

第5054次尝试:a1 = 4852, a2 = 1313, a3 = 1545, a4 = 959, a5 = 9283, 年化收益率: 0.0689196889801249

第5055次尝试:a1 = 8133, a2 = 1872, a3 = 8606, a4 = 6159, a5 = 3033, 年化收益率: 0.149065151116506

第5056次尝试:a1 = 9112, a2 = 2157, a3 = 8159, a4 = 6109, a5 = 3777, 年化收益率: 0.1373794553092869

第5057次尝试:a1 = 3798, a2 = 687, a3 = 8011, a4 = 8200, a5 = 8829, 年化收益率: 0.12027153992784023

第5058次尝试:a1 = 8799, a2 = 2607, a3 = 2685, a4 = 2759, a5 = 1466, 年化收益率: 0.12270861340298482

第5059次尝试:a1 = 6290, a2 = 5744, a3 = 3433, a4 = 5565, a5 = 466, 年化收益率: 0.2707968026768721

第5060次尝试:a1 = 5112, a2 = 1021, a3 = 7011, a4 = 6478, a5 = 6368, 年化收益率: 0.1202715399278403

第5061次尝试:a1 = 1919, a2 = 7180, a3 = 4180, a4 = 2494, a5 = 9137, 年化收益率: 0.15836815832849596

第5062次尝试:a1 = 806, a2 = 3891, a3 = 8377, a4 = 1864, a5 = 6465, 年化收益率: 0.1583681583284961

第5063次尝试:a1 = 678, a2 = 5231, a3 = 4481, a4 = 5742, a5 = 3505, 年化收益率: 0.13382638318656995

第5064次尝试:a1 = 680, a2 = 7003, a3 = 5870, a4 = 8838, a5 = 2890, 年化收益率: 0.24414982241651575

第5065次尝试:a1 = 4746, a2 = 9072, a3 = 4422, a4 = 6482, a5 = 9043, 年化收益率: 0.15836815832849596

第5066次尝试:a1 = 8554, a2 = 5719, a3 = 1034, a4 = 1165, a5 = 4037, 年化收益率: 0.13382638318656995

第5067次尝试:a1 = 4747, a2 = 636, a3 = 3532, a4 = 5079, a5 = 6837, 年化收益率: 0.1490343513874224

第5068次尝试:a1 = 788, a2 = 1231, a3 = 8663, a4 = 6889, a5 = 8190, 年化收益率: 0.1202715399278403

第5069次尝试:a1 = 7909, a2 = 3957, a3 = 7325, a4 = 1452, a5 = 1886, 年化收益率: 0.13178554618743804

第5070次尝试:a1 = 7654, a2 = 9841, a3 = 274, a4 = 3054, a5 = 5708, 年化收益率: 0.13382638318656995

第5071次尝试:a1 = 5807, a2 = 5157, a3 = 2395, a4 = 2287, a5 = 8591, 年化收益率: 0.1583681583284961

第5072次尝试:a1 = 4380, a2 = 4379, a3 = 9761, a4 = 6596, a5 = 8624, 年化收益率: 0.1583681583284961

第5073次尝试:a1 = 1665, a2 = 5096, a3 = 9392, a4 = 380, a5 = 7391, 年化收益率: 0.15836815832849596

第5074次尝试:a1 = 747, a2 = 2826, a3 = 2779, a4 = 8203, a5 = 787, 年化收益率: 0.4137149219582428

第5075次尝试:a1 = 9850, a2 = 9364, a3 = 1909, a4 = 7673, a5 = 1173, 年化收益率: 0.28471752957638313

第5076次尝试:a1 = 4, a2 = 7713, a3 = 7107, a4 = 1843, a5 = 3078, 年化收益率: 0.12318816936113525

第5077次尝试:a1 = 1739, a2 = 3005, a3 = 7430, a4 = 3624, a5 = 5962, 年化收益率: 0.1583681583284961

第5078次尝试:a1 = 8131, a2 = 5948, a3 = 2059, a4 = 7059, a5 = 4117, 年化收益率: 0.13737945530928686

第5079次尝试:a1 = 8226, a2 = 3602, a3 = 4221, a4 = 3275, a5 = 6927, 年化收益率: 0.1583681583284961

第5080次尝试:a1 = 1798, a2 = 3730, a3 = 7252, a4 = 7151, a5 = 4547, 年化收益率: 0.1373794553092869

第5081次尝试:a1 = 7943, a2 = 8493, a3 = 5824, a4 = 3460, a5 = 3666, 年化收益率: 0.11810234378658115

第5082次尝试:a1 = 2988, a2 = 1295, a3 = 8123, a4 = 6255, a5 = 2528, 年化收益率: 0.2680466022448233

第5083次尝试:a1 = 5729, a2 = 9110, a3 = 7613, a4 = 9862, a5 = 9921, 年化收益率: 0.15836815832849596

第5084次尝试:a1 = 2943, a2 = 5911, a3 = 8797, a4 = 5532, a5 = 8965, 年化收益率: 0.1583681583284961

第5085次尝试:a1 = 1238, a2 = 7328, a3 = 1684, a4 = 9707, a5 = 8737, 年化收益率: 0.15836815832849596

第5086次尝试:a1 = 5937, a2 = 962, a3 = 9920, a4 = 4838, a5 = 4910, 年化收益率: 0.12918407602172152

第5087次尝试:a1 = 8614, a2 = 8423, a3 = 8150, a4 = 6827, a5 = 96, 年化收益率: 0.21154564596929648

第5088次尝试:a1 = 6227, a2 = 772, a3 = 1439, a4 = 4079, a5 = 3299, 年化收益率: 0.1202715399278403

第5089次尝试:a1 = 4958, a2 = 7667, a3 = 5788, a4 = 7431, a5 = 7548, 年化收益率: 0.15836815832849596

第5090次尝试:a1 = 4033, a2 = 5908, a3 = 1524, a4 = 8352, a5 = 6789, 年化收益率: 0.1373794553092869

第5091次尝试:a1 = 7484, a2 = 4737, a3 = 6959, a4 = 4477, a5 = 1929, 年化收益率: 0.12318816936113525

第5092次尝试:a1 = 9397, a2 = 3815, a3 = 787, a4 = 5817, a5 = 5095, 年化收益率: 0.15836815832849596

第5093次尝试:a1 = 4100, a2 = 5785, a3 = 642, a4 = 1046, a5 = 5534, 年化收益率: 0.15836815832849596

第5094次尝试:a1 = 1683, a2 = 1643, a3 = 9768, a4 = 7248, a5 = 8948, 年化收益率: 0.14903435138742246

第5095次尝试:a1 = 1192, a2 = 1628, a3 = 2633, a4 = 4727, a5 = 109, 年化收益率: 0.4137149219582428

第5096次尝试:a1 = 4338, a2 = 8379, a3 = 8402, a4 = 8672, a5 = 8968, 年化收益率: 0.15836815832849596

第5097次尝试:a1 = 8410, a2 = 6791, a3 = 9917, a4 = 1290, a5 = 3157, 年化收益率: 0.12318816936113525

第5098次尝试:a1 = 810, a2 = 9460, a3 = 2893, a4 = 9974, a5 = 1585, 年化收益率: 0.3291337756898447

第5099次尝试:a1 = 404, a2 = 1650, a3 = 5176, a4 = 718, a5 = 2568, 年化收益率: 0.14799967941832176

第5100次尝试:a1 = 2310, a2 = 4045, a3 = 2377, a4 = 5626, a5 = 4560, 年化收益率: 0.1373794553092869

第5101次尝试:a1 = 417, a2 = 2753, a3 = 1344, a4 = 274, a5 = 7760, 年化收益率: 0.15836815832849596

第5102次尝试:a1 = 9806, a2 = 6378, a3 = 4945, a4 = 8581, a5 = 6197, 年化收益率: 0.1373794553092869

第5103次尝试:a1 = 118, a2 = 6903, a3 = 6995, a4 = 6796, a5 = 2428, 年化收益率: 0.1905196109583225

第5104次尝试:a1 = 5447, a2 = 3791, a3 = 5000, a4 = 7425, a5 = 5318, 年化收益率: 0.1373794553092869

第5105次尝试:a1 = 7509, a2 = 7126, a3 = 8786, a4 = 3949, a5 = 1756, 年化收益率: 0.1294917268415062

第5106次尝试:a1 = 927, a2 = 3087, a3 = 3927, a4 = 6672, a5 = 2876, 年化收益率: 0.24998233557695063

第5107次尝试:a1 = 8879, a2 = 9110, a3 = 7564, a4 = 5127, a5 = 6206, 年化收益率: 0.13382638318656995

第5108次尝试:a1 = 9543, a2 = 9970, a3 = 9720, a4 = 2138, a5 = 9994, 年化收益率: 0.15836815832849596

第5109次尝试:a1 = 3677, a2 = 5902, a3 = 8359, a4 = 2430, a5 = 2984, 年化收益率: 0.12318816936113525

第5110次尝试:a1 = 5832, a2 = 8990, a3 = 8772, a4 = 3671, a5 = 6993, 年化收益率: 0.13382638318656995

第5111次尝试:a1 = 5391, a2 = 818, a3 = 9268, a4 = 6827, a5 = 8938, 年化收益率: 0.1490343513874224

第5112次尝试:a1 = 5044, a2 = 9935, a3 = 9724, a4 = 4397, a5 = 5635, 年化收益率: 0.12270861340298482

第5113次尝试:a1 = 6564, a2 = 5579, a3 = 6578, a4 = 2829, a5 = 1957, 年化收益率: 0.12318816936113525

第5114次尝试:a1 = 1137, a2 = 8032, a3 = 1753, a4 = 4925, a5 = 1037, 年化收益率: 0.23720101609171784

第5115次尝试:a1 = 725, a2 = 5706, a3 = 8735, a4 = 195, a5 = 4759, 年化收益率: 0.14799967941832176

第5116次尝试:a1 = 6914, a2 = 2832, a3 = 2763, a4 = 9557, a5 = 160, 年化收益率: 0.43727176292925185

第5117次尝试:a1 = 874, a2 = 3682, a3 = 2320, a4 = 1517, a5 = 2736, 年化收益率: 0.13382638318656995

第5118次尝试:a1 = 138, a2 = 6797, a3 = 2969, a4 = 2571, a5 = 5898, 年化收益率: 0.13382638318657

第5119次尝试:a1 = 8793, a2 = 9489, a3 = 9898, a4 = 9871, a5 = 3946, 年化收益率: 0.16523997848201583

第5120次尝试:a1 = 9574, a2 = 820, a3 = 3531, a4 = 7097, a5 = 9188, 年化收益率: 0.1490343513874224

第5121次尝试:a1 = 1292, a2 = 5739, a3 = 5279, a4 = 665, a5 = 1140, 年化收益率: 0.1294917268415062

第5122次尝试:a1 = 1616, a2 = 2057, a3 = 8476, a4 = 5307, a5 = 788, 年化收益率: 0.269116065330267

