"","X600000","X600016","X600018","X600028","X600048"
"2012-05-04",0.003171,0.002941,0.003401,-0.008186,0.005405
"2012-05-07",-0.007376,0,-0.00339,0.002751,-0.002304
"2012-05-08",-0.006369,-0.007331,-0.003401,-0.005487,0
"2012-05-09",-0.017094,-0.007386,-0.010239,-0.01931,-0.018476
"2012-05-10",-0.004348,-0.010417,0.003448,0.001406,0.003137
"2012-05-11",0,-0.001504,-0.003436,NA,-0.01251
"2012-05-14",-0.008734,-0.003012,0,-0.011236,0.011085
"2012-05-15",-0.004405,-0.006042,-0.006897,-0.005682,0.015662
"2012-05-16",-0.014381,-0.018237,0.003472,-0.008571,-0.023901
"2012-05-17",0.006734,0.013932,0.020761,0.012968,0.018167
"2012-05-18",-0.012263,-0.007634,NA,-0.015647,-0.012413
"2012-05-21",0.001129,0.009231,-0.016949,0.008671,-0.000786
"2012-05-22",0.010147,0.012195,0,0.004298,0.054245
"2012-05-23",-0.007813,-0.013554,-0.013793,-0.002853,0.014914
"2012-05-24",-0.004499,-0.022901,-0.003497,-0.004292,-0.011756
"2012-05-25",-0.00678,-0.010938,-0.007018,0.00431,0.005204
"2012-05-28",0.009101,0.011058,0.017668,-0.001431,0.032544
"2012-05-29",0.009019,0.010938,0.006944,0.001475,0
"2012-05-30",-0.014525,-0.007728,0,-0.002946,-0.010029
"2012-05-31",-0.005669,-0.007788,-0.013793,-0.013294,-0.013025
"2012-06-01",0.00114,-0.00471,0,0.002994,0.002199
"2012-06-04",-0.02164,-0.028391,-0.048951,-0.031343,-0.030724
"2012-06-05",-0.003492,0.012987,-0.011029,0.001541,0.020377
"2012-06-06",0.007009,0.008013,0.007435,0,0
"2012-06-07",-0.006961,0.00318,0.01107,-0.003077,0.008876
"2012-06-08",-0.025701,-0.03645,-0.007299,-0.00463,-0.000733
"2012-06-11",0,-0.004934,0.007353,0.010853,0.032282
"2012-06-12",-0.005995,-0.003306,-0.014599,-0.006135,0.039801
"2012-06-13",NA,0.011609,0.007407,-0.003086,-0.002734
"2012-06-14",-0.002413,-0.014754,-0.003676,-0.00774,0.008225
"2012-06-15",0.024184,NA,0.02583,0.01248,-0.023114
"2012-06-18",-0.001181,0.021631,-0.010791,-0.003082,0.016214
"2012-06-19",0.003546,0.011401,-0.007273,-0.007728,-0.021685
"2012-06-20",0.001178,0.009662,0,0.003115,-0.016198
"2012-06-21",-0.007059,-0.004785,-0.007326,-0.006211,-0.003466
"2012-06-25",-0.010664,0.003205,-0.01476,-0.004688,-0.048696
"2012-06-26",0.001197,0.001597,-0.014981,-0.00471,0.027422
"2012-06-27",-0.001241,-0.01005,0.003802,0,0.016014
"2012-06-28",-0.004969,-0.006768,-0.007576,-0.007886,-0.010508
"2012-06-29",0.014981,0.020443,0.015267,0.00159,0.00354
"2012-07-02",-0.00492,-0.001669,0,-0.007937,0.022928
"2012-07-03",0,0.011706,0.015038,0.0032,0.031897
"2012-07-04",0.003708,0.008264,0.003704,-0.001595,0.001671
"2012-07-05",-0.006158,-0.003279,-0.01107,-0.023962,0.018349
"2012-07-06",-0.012392,-0.006579,0.014925,-0.00491,0.049959
"2012-07-09",-0.037641,-0.031457,-0.007353,-0.046053,0.014041
"2012-07-10",0.003911,0.003419,-0.003704,0.006897,-0.036154
"2012-07-11",0.001299,0.001704,-0.004461,-0.003425,-0.007981
"2012-07-12",-0.005188,0.001701,0.003906,0.005155,0.034594
"2012-07-13",0.007823,0.013582,-0.003891,0.017094,-0.004666
"2012-07-16",-0.012937,-0.005025,-0.019531,-0.006723,-0.041406
"2012-07-17",0.007864,0.011785,0.007968,0.005076,0.008965
"2012-07-18",-0.002601,-0.008319,0.003953,0.008418,-0.048465
"2012-07-19",0.002608,-0.001678,0.007874,0.021703,-0.018676
"2012-07-20",-0.010403,-0.005042,-0.003906,-0.006536,-0.018166
"2012-07-23",-0.021025,-0.016892,-0.011765,-0.009868,-0.013216
"2012-07-24",0.001342,-0.003436,0.003968,0.008306,0.021429
"2012-07-25",-0.006702,0,-0.003953,-0.003295,-0.02535
"2012-07-26",-0.00135,-0.005172,-0.003968,0.003306,-0.038565
"2012-07-27",0.012162,0.013865,-0.003984,0.00659,0.016791
"2012-07-30",0.009346,0.008547,0.008,-0.001637,0.009174
"2012-07-31",0.013228,0.018644,-0.011905,-0.008197,0.036364
"2012-08-01",-0.001305,0,0.004016,-0.001653,-0.005263
"2012-08-02",0.013072,0.001664,0,-0.014901,-0.091711
"2012-08-03",-0.00129,-0.004983,0.012,0.021849,0.017476
"2012-08-06",-0.002584,0.001669,0.011858,0.003289,0.014313
"2012-08-07",-0.003886,-0.003333,0.007813,0.003279,-0.004704
"2012-08-08",0.005202,0.006689,-0.003876,-0.003268,0.016068
"2012-08-09",0.002587,0.001661,0,0.008197,0.015814
"2012-08-10",0.006452,0.004975,0.003891,-0.003252,-0.026557
"2012-08-13",-0.00641,-0.00165,-0.011628,-0.001631,-0.041392
"2012-08-14",0.006452,0.003306,0.011765,0.011438,0.029441
"2012-08-15",-0.028205,-0.019769,-0.015504,-0.009693,-0.00286
"2012-08-16",-0.006596,-0.003361,-0.007874,0,0.000956
"2012-08-17",0.002656,0.006745,0,0.009788,-0.013372
"2012-08-20",-0.003974,-0.008375,-0.003968,-0.011309,-0.03001
"2012-08-21",-0.00133,-0.001689,0.003984,0.004902,-0.018962
"2012-08-22",0.001332,-0.010152,0,-0.014634,-0.034588
"2012-08-23",0,0.005128,0.003968,0.00165,-0.00843
"2012-08-24",-0.003989,-0.001701,-0.011858,-0.008237,0.001063
"2012-08-27",-0.012016,-0.003407,-0.012,-0.018272,0
"2012-08-28",0.027027,0.018803,0.008097,0.054146,-0.019108
"2012-08-29",-0.006579,0.003356,-0.012048,-0.030498,-0.015152
"2012-08-30",0.007947,0.003344,0.004065,0.006623,0.003297
"2012-08-31",0,-0.005,0.004049,-0.006579,0.030668
"2012-09-03",-0.003942,-0.006701,-0.004032,0.001656,0.076514
"2012-09-04",-0.015831,-0.017301,-0.008097,0.009917,-0.017769
"2012-09-05",-0.018767,-0.036972,-0.004082,-0.00982,0.029146
"2012-09-06",0.008197,0.038391,0.004098,-0.004959,-0.003906
"2012-09-07",0.02981,0.026408,0.032653,0.026578,0.044118
"2012-09-10",-0.005263,-0.012007,-0.003953,0.006472,0
"2012-09-11",-0.009259,-0.003472,-0.011905,-0.012862,-0.015023
"2012-09-12",-0.001335,-0.003484,0.004016,0.001629,-0.00286
"2012-09-13",-0.004011,-0.008741,0,-0.004878,-0.002868
"2012-09-14",0.009396,0.012346,0.012,0.003268,-0.001918
"2012-09-17",-0.014628,-0.015679,-0.023715,-0.008144,-0.067243
"2012-09-18",-0.008097,-0.019469,-0.004049,-0.008347,0.011329
"2012-09-19",-0.001361,-0.00361,0.004065,0,-0.002037
"2012-09-20",-0.014986,-0.009058,-0.016194,-0.015152,-0.02449
"2012-09-21",-0.002766,0.003656,0.00823,0.015385,0.030335
"2012-09-24",-0.005548,0.007286,-0.016327,-0.008418,0.027411
"2012-09-25",-0.001395,-0.007233,0,0.003396,0.004941
"2012-09-26",-0.006983,-0.003643,-0.012448,-0.013536,-0.013766
"2012-09-27",0.029536,0.023766,0.012605,0.017153,0.030907
"2012-09-28",0.008197,0.008929,0.008299,0.010118,0.040619
"2012-10-08",-0.00813,-0.00531,0,0,-0.02974
"2012-10-09",0.01776,0.021352,0.016461,0.03172,0.033525
"2012-10-10",-0.001342,-0.005226,0.008097,0.004854,0.006487
"2012-10-11",-0.004032,0.003503,-0.008032,-0.004831,-0.015654
"2012-10-12",0.005398,0.008726,-0.004049,-0.012945,-0.009355
"2012-10-15",-0.005369,0,-0.00813,0.006557,0.004721
"2012-10-16",0.006748,0.008651,-0.008197,-0.003257,-0.00094
"2012-10-17",0.012064,0.003431,0.004132,0.017974,-0.002822
"2012-10-18",0.009272,0.018803,0.016461,0.017657,0.064151
"2012-10-19",-0.005249,0.006711,0,0.004732,-0.005319
"2012-10-22",0.009235,0.015,0.004049,0.00471,0.012478
"2012-10-23",-0.010458,-0.011494,-0.008065,-0.015625,-0.014965
"2012-10-24",0.002642,-0.009967,0.004065,0.001587,0.002681
"2012-10-25",-0.007905,0.001678,0.020243,-0.014263,-0.024064
"2012-10-26",-0.009296,0.001675,-0.027778,-0.008039,-0.021005
"2012-10-29",0.00134,0.008361,0.004082,0.011345,-0.000933
"2012-10-30",0.001339,-0.011609,0.004065,-0.00641,0.02521
"2012-10-31",0.004011,0.010067,0,0.004839,0.01184
"2012-11-01",0.01731,0.001661,0.012146,0.024077,0.044104
"2012-11-02",0.005236,0.011609,0.008,0.004702,0.016379
"2012-11-05",0.00651,0.008197,0.003968,0,-0.003393
"2012-11-06",-0.006468,0,0.003953,-0.0078,-0.012766
"2012-11-07",0.001302,0.001626,-0.011811,0.006289,-0.017241
"2012-11-08",-0.019506,-0.00974,-0.007968,-0.015625,-0.017544
"2012-11-09",-0.001326,0.001639,0,-0.006349,0.005357
"2012-11-12",0.01328,0.01964,0.004016,-0.003195,0.031972
"2012-11-13",-0.018349,-0.014446,-0.012,-0.008013,-0.013769
"2012-11-14",0.001335,0.001629,-0.004049,0.003231,-0.02007
"2012-11-15",-0.010667,-0.003252,-0.00813,-0.008052,-0.008905
"2012-11-16",-0.008086,-0.006525,-0.008197,-0.019481,0.002695
"2012-11-19",0.001359,0,0.008264,0.003311,-0.015233
"2012-11-20",-0.002714,-0.003284,0,-0.006601,0.019108
"2012-11-21",0.016327,0.00659,0.016393,0.01495,0.022321
"2012-11-22",-0.004016,0.003273,-0.004032,-0.011457,0.000873
"2012-11-23",0.009409,-0.004894,0.004049,0.003311,0.002618
"2012-11-26",-0.005326,0.006557,0.004032,0.0033,-0.005222
"2012-11-27",-0.001339,0.013029,-0.016064,-0.008224,-0.00175
"2012-11-28",-0.002681,0.008039,-0.008163,0.003317,-0.035057
"2012-11-29",-0.004032,-0.001595,0,-0.013223,0.008174
"2012-11-30",0.006748,0.004792,0.012346,0.008375,0.033333
"2012-12-03",-0.014745,-0.015898,-0.00813,0.01495,0.024412
"2012-12-04",0.010884,0.01454,0.008197,0,0.008511
"2012-12-05",0.060565,0.044586,0.01626,0.02946,0.019409
"2012-12-06",0.001269,0.004573,0,-0.004769,0.015728
"2012-12-07",0.046895,0.039454,0.008,0.020767,-0.008965
"2012-12-10",0.008475,0.024818,0.007937,0.001565,0.019737
"2012-12-11",-0.006002,-0.017094,-0.011811,-0.009375,-0.020968
"2012-12-12",0.014493,0.015942,0.007968,-0.001577,0.012356
"2012-12-13",-0.013095,-0.017118,-0.007905,-0.007899,0.012205
"2012-12-14",0.073583,0.08418,0.031873,0.039809,0.037781
"2012-12-17",0.019101,0.004016,-0.003861,0.012251,-0.024787
"2012-12-18",0.007718,0.002667,-0.003876,-0.001513,-0.035743
"2012-12-19",-0.009847,-0.00133,0,0.00303,-0.000824
"2012-12-20",0.001105,-0.010652,-0.003891,0.015106,0.014839
"2012-12-21",-0.009934,-0.013459,-0.023438,-0.008929,-0.015435
"2012-12-24",0.013378,0.00955,0.004,-0.009009,0.011551
"2012-12-25",0.039604,0.047297,0.015936,0.024242,0.047308
"2012-12-26",0.001058,0,0,0.013314,0.01947
"2012-12-27",-0.0074,-0.014194,0.011765,-0.008759,-0.015279
"2012-12-28",0.021299,0.007853,0.011628,0.001473,0.020946
"2012-12-31",0.034411,0.020779,0.007663,0.017647,0.033435
"2013-01-04",0.010081,0.015267,0,0.00578,0.043382
"2013-01-07",0.02994,0.042607,-0.007605,-0.011494,-0.017618
"2013-01-08",-0.01938,-0.015625,0.003831,0.00436,-0.011478
"2013-01-09",0.001976,-0.001221,0.007634,-0.001447,0.015239
"2013-01-10",-0.009862,-0.006112,0.003788,0.02029,0.012866
"2013-01-11",-0.021912,-0.01476,-0.022642,-0.014205,-0.045166
"2013-01-14",0.053971,0.067416,0.027027,0.024496,0.042129
"2013-01-15",-0.001932,0.005848,0.003759,-0.005626,-0.004255
"2013-01-16",-0.020329,-0.006977,-0.007491,-0.02546,-0.034188
"2013-01-17",-0.008893,-0.010539,0,-0.018868,-0.000737
"2013-01-18",0.012961,0.039053,0.015094,0.014793,0.054613
"2013-01-21",0.023622,0.026196,0.026022,0.002915,-0.022393
"2013-01-22",0.007692,-0.014428,0.014493,-0.008721,-0.020759
"2013-01-23",0.01145,0.036036,0.010714,0.010264,-0.002193
"2013-01-24",0.000943,0.01087,-0.017668,0.004354,-0.012454
"2013-01-25",0.004713,0.003226,0.010791,-0.010116,-0.035608
"2013-01-28",0.04878,0.071811,0.010676,0.021898,0.042308
"2013-01-29",0.010733,0.026,0.021127,-0.001429,0.009594
"2013-01-30",-0.00531,0.009747,0.031034,0.017167,0.029971
"2013-01-31",0.021352,-0.004826,-0.010033,-0.005626,-0.061746
"2013-02-01",0.040941,0.089234,0.003378,0.001414,0.003782
"2013-02-04",0.010042,0.026714,-0.010101,-0.004237,-0.01055
"2013-02-05",-0.01657,0.015611,-0.003401,-0.021277,0.022087
"2013-02-06",0.010952,-0.000854,-0.006826,0,-0.020864
"2013-02-07",-0.0475,-0.059829,0,0,-0.009132
"2013-02-08",-0.007874,-0.043636,0.013746,0.018841,0.000768
"2013-02-18",-0.007055,-0.009506,0.010169,0.018492,-0.012279
"2013-02-19",-0.01421,0.011516,-0.013423,0,-0.050505
"2013-02-20",-0.026126,-0.014231,-0.003401,0.01676,0.013912
"2013-02-21",-0.054579,-0.059673,-0.017065,-0.027473,-0.007264
"2013-02-22",-0.007828,-0.027636,-0.003472,-0.014124,0.00813
"2013-02-25",0.017751,0.010526,-0.010453,0.027221,-0.020968
"2013-02-26",0.000969,0.00625,-0.003521,-0.005579,-0.018122
"2013-02-27",0.005808,0.017598,-0.007067,-0.00561,0.038591
"2013-02-28",0.064485,0.053917,0.021352,0.019746,0.035541
"2013-03-01",0.009946,-0.017375,0,-0.002766,-0.014821
"2013-03-04",-0.06983,-0.06778,-0.027875,-0.009709,-0.099762
"2013-03-05",0.065448,0.074816,-0.007168,0.001401,-0.010554
"2013-03-06",0.003613,0.034314,0.018051,0.015385,0.008889
"2013-03-07",-0.031503,-0.015166,-0.003546,0.006887,0.001762
"2013-03-08",-0.004647,0.016362,-0.007117,0.010944,0.00088
"2013-03-11",-0.022409,-0.032197,-0.007168,-0.005413,0.016696
"2013-03-12",-0.017192,-0.046967,-0.01444,0.016327,0.000864
"2013-03-13",-0.003887,0.004107,-0.018315,0,-0.037997
"2013-03-14",0.019512,0.00818,-0.011194,-0.004016,-0.003591
"2013-03-15",0.005742,0.013185,0.011321,0.012097,-0.040541
"2013-03-18",-0.002854,0.006006,-0.018657,-0.049137,0.010329
"2013-03-19",0.016221,0.025871,0,0.026536,0.039963
"2013-03-20",0.050704,0.066925,0.019011,0.008163,0.042002
"2013-03-21",-0.008043,-0.005455,0.003731,0.014845,-0.006003
"2013-03-22",-0.003604,-0.003656,-0.003717,0.026596,0.013805
"2013-03-25",-0.001808,0.009174,0,-0.015544,0.014468
"2013-03-26",-0.030797,-0.045455,-0.003731,-0.021053,0
"2013-03-27",0.005607,0.004762,0.022472,0.004032,0.011745
"2013-03-28",-0.068773,-0.088152,0.003663,-0.006693,-0.024046
"2013-03-29",0.010978,0.002079,0,-0.004043,-0.024639
"2013-04-01",-0.007897,0.004149,0.007299,-0.001353,0.029617
"2013-04-02",-0.00199,-0.005165,-0.007246,-0.017615,0.014382
"2013-04-03",0.002991,0.005192,-0.018248,-0.001379,-0.01251
"2013-04-08",-0.013917,-0.009298,-0.003717,-0.005525,-0.021115
"2013-04-09",0.012097,0.01147,0.003731,0,0.016393
"2013-04-10",-0.003984,-0.006186,-0.003717,-0.005556,0.002547
"2013-04-11",0.002,0.001037,-0.003731,0.002793,-0.016935
"2013-04-12",-0.007984,-0.005181,-0.007491,-0.01532,-0.009475
"2013-04-15",-0.011066,0.005208,0,-0.029703,0.022609
"2013-04-16",-0.009156,-0.013472,0.003774,0.001458,0.059524
"2013-04-17",-0.0154,-0.028361,0.003759,-0.001456,0.004815
"2013-04-18",0.004171,0.010811,0,-0.005831,0
"2013-04-19",0.05296,0.081283,0.018727,0.017595,0.011182
"2013-04-22",0.00789,0.012859,-0.003676,-0.005764,-0.026066
"2013-04-23",-0.037182,-0.046875,-0.01476,-0.03913,-0.04704
"2013-04-24",0.019309,0.03791,0.007491,0.016591,0.018723
"2013-04-25",-0.011964,-0.019743,-0.007435,0.005935,-0.032581
"2013-04-26",-0.003027,-0.011078,-0.007491,-0.007375,0.004318
"2013-05-02",-0.006073,0.01833,-0.003774,-0.007429,0.020636
"2013-05-03",0.019348,0.023,0.011364,0.013473,0.014322
"2013-05-06",0.011988,0.00391,0.007491,0.017725,0.004153
"2013-05-07",-0.00691,0.00779,0,-0.005806,0.01158
"2013-05-08",-0.000994,0.001932,0.007435,0,0
"2013-05-09",-0.00796,-0.001929,0,-0.020438,-0.020442
"2013-05-10",0.006018,0.000966,0.01107,-0.004471,0.010851
"2013-05-13",-0.000997,-0.006757,0,0.001497,-0.013212
"2013-05-14",-0.00499,-0.017493,0.00365,-0.011958,-0.030126
"2013-05-15",0.002006,0.002967,0,0.001513,-0.001726
"2013-05-16",0.016016,0.030572,0.007273,0.007553,0.043215
"2013-05-17",0.008867,0.002871,0.00722,0.016492,0.025684
"2013-05-20",0.016602,0.022901,0,0.019174,-0.010501
"2013-05-21",-0.006724,-0.005597,-0.010753,-0.008683,0.005714
"2013-05-22",0.001934,-0.001876,0.021739,-0.00438,0.006494
"2013-05-23",-0.02027,-0.021617,0.014184,-0.010264,-0.012097
"2013-05-24",0.004926,0.001921,0.013986,-0.007407,0.000816
"2013-05-27",0.008824,0.001918,-0.006897,0.002985,-0.001631
"2013-05-28",0.025267,0.027751,-0.003472,0.011905,0.03268
"2013-05-29",-0.002844,-0.010242,0.003484,0,0.012658
"2013-05-30",0.001901,-0.011289,-0.006944,-0.007353,0.002344
"2013-05-31",-0.006641,-0.004757,-0.003497,-0.001481,-0.028059
"2013-06-03",-0.007641,-0.007648,0,0,0.008981
"2013-06-04",-0.010163,-0.009634,-0.017544,-0.001484,-0.013765
"2013-06-05",-0.00924,-0.01751,-0.003571,-0.002972,-0.002463
"2013-06-06",-0.020725,-0.009901,-0.010753,0,-0.032099
"2013-06-07",-0.010582,-0.001,0.003623,-0.016393,-0.020408
"2013-06-13",-0.035294,-0.011011,-0.021661,-0.031818,-0.045139
"2013-06-14",0,0.008097,0.01107,-0.015649,0.006364
"2013-06-17",-0.001109,-0.00502,-0.00365,0.009539,-0.009033
"2013-06-18",0.006659,0.004036,-0.007326,0,0.013674
"2013-06-19",-0.019846,-0.020101,-0.01107,-0.010394,-0.016187
"2013-06-20",-0.052868,-0.047179,-0.014925,-0.038462,-0.030165
"2013-06-21",-0.016627,0.017223,-0.003788,-0.011111,-0.001885
"2013-06-24",-0.091787,-0.099471,-0.034221,-0.053933,-0.100094
"2013-06-25",0.037234,-0.008226,-0.015748,-0.004751,-0.024134
"2013-06-26",-0.003846,-0.016588,-0.008,-0.02148,0.001075
"2013-06-27",0.014157,0.007228,0,0.002439,0.002148
"2013-06-28",0.050761,0.043849,0,0.017032,0.062165
"2013-07-01",-0.013285,0.002334,0.020161,0.021531,0.008073
"2013-07-02",-0.002448,-0.012806,0.027668,-0.007026,-0.012012
"2013-07-03",-0.013497,-0.004717,-0.015385,0.002358,-0.021277
"2013-07-04",0.00995,0.004739,0.0625,-0.007059,0.028986
"2013-07-05",-0.001232,0.001179,-0.022059,-0.007109,0.047284
"2013-07-08",-0.024661,-0.011779,-0.056391,-0.011933,0
"2013-07-09",0.001264,0.001192,0.007968,0.045894,-0.027858
"2013-07-10",0.02399,0.02381,0.019763,0.064665,0.054348
"2013-07-11",0.092478,0.098837,0.01938,0.008677,0.060918
"2013-07-12",-0.041761,-0.035979,-0.019011,-0.012903,-0.036219
"2013-07-15",0.008245,0.005488,0.003876,-0.006536,0.001833
"2013-07-16",-0.002336,0.003275,0.003861,-0.013158,0.007319
"2013-07-17",-0.010539,-0.016322,0.019231,-0.011111,0
"2013-07-18",-0.029586,-0.034292,0,-0.011236,-0.02089
"2013-07-19",-0.020732,-0.036655,-0.011321,0.011364,-0.055659
"2013-07-22",-0.009963,0.001189,0.007634,0,-0.019646
"2013-07-23",0.023899,0.026128,0.011364,0.006742,0.036072
"2013-07-24",-0.017199,-0.019676,-0.009738,-0.011161,-0.030948
"2013-07-25",0.0025,-0.008264,-0.003984,-0.011287,0.005988
"2013-07-26",-0.006234,0,-0.02,-0.006849,0.000992
"2013-07-29",-0.028858,-0.029762,-0.012245,-0.02069,-0.039643
"2013-07-30",0.01292,0.014724,0.004132,0.025822,0.018576
"2013-07-31",0.002551,0.001209,0.00823,0.002288,0.032421
"2013-08-01",0.016539,0.021739,0.008163,0.011416,0.034347
"2013-08-02",-0.001252,-0.004728,-0.004049,0.002257,0.037002
"2013-08-05",0.010025,0.009501,0,0.004505,0.004575
"2013-08-06",-0.003722,-0.001176,0.012195,-0.004484,-0.014572
"2013-08-07",-0.002491,0.005889,0.004016,-0.011261,0.023105
"2013-08-08",-0.002497,-0.005855,0,-0.004556,-0.009937
"2013-08-09",0.002503,-0.008245,-0.004,0.004577,-0.007299
"2013-08-12",0.037453,0.055819,0.024096,0.031891,0.049632
"2013-08-13",0.013237,0.017998,0.007843,0.002208,0
"2013-08-14",-0.013064,-0.003315,0.003891,-0.002203,-0.001751
"2013-08-15",-0.01083,-0.014412,-0.015504,-0.006623,-0.023684
"2013-08-16",0.010949,0.014623,-0.011811,0.004444,-0.008985
"2013-08-19",0.016847,0.039911,0.035857,-0.004425,0.004533
"2013-08-20",0.007101,-0.002132,0.003846,-0.015556,-0.020758
"2013-08-21",-0.007051,-0.009615,-0.003831,0,-0.026728
"2013-08-22",-0.001183,0.003236,-0.019231,-0.006772,-0.010417
"2013-08-23",-0.00237,-0.015054,0.101961,-0.009091,0.011483
"2013-08-26",0.038005,0.018559,0.099644,0.016055,0.019868
"2013-08-27",0.024027,-0.007503,0.100324,-0.006772,-0.007421
"2013-08-28",0.005587,-0.012959,0.1,0.009091,-0.024299
"2013-08-29",-0.008889,-0.002188,0.09893,-0.002252,0.01341
"2013-08-30",0.007848,-0.009868,0.099757,-0.004515,-0.013233
"2013-09-02",-0.002225,0.008859,0.061947,0,-0.022989
"2013-09-03",0.013378,0.021954,-0.058333,0.00907,0.046078
"2013-09-04",0.005501,0.003222,0.099558,0.004494,-0.009372
"2013-09-05",-0.001094,0.002141,0.100604,0,0.000946
"2013-09-06",0.048193,0.00641,0.100548,0.006711,-0.020794
"2013-09-09",0.100313,0.082803,0.099668,0.024444,0.041506
"2013-09-10",0.082621,0.001764,0.02568,0.008677,0.017609
"2013-09-11",-0.011404,-0.005964,0.014728,0.008602,0.032787
"2013-09-12",0.086957,0.024,-0.030479,0.008528,-0.007937
"2013-09-13",-0.027755,-0.039063,-0.025449,-0.012931,-0.001778
"2013-09-16",-0.035264,0.034553,0.001536,0,-0.020481
"2013-09-17",-0.057441,0.006876,-0.099693,-0.024017,-0.037273
"2013-09-18",0.015697,-0.00878,0.035775,-0.002237,0.00661
"2013-09-23",0.016364,-0.000984,0.032895,0.006726,0.008443
"2013-09-24",-0.033095,-0.041379,0.100318,0,-0.030698
"2013-09-25",-0.002775,-0.007194,0.002894,-0.008909,-0.015355
"2013-09-26",-0.056586,-0.017598,-0.099567,-0.008989,-0.010721
"2013-09-27",0.006883,-0.001054,-0.096154,0.006803,-0.019704
"2013-09-30",-0.014648,0.008439,-0.003546,0,-0.007035
"2013-10-08",0.013875,0.008368,0.035587,0.006757,0.050607
"2013-10-09",0.00391,0.011411,0.020619,0.004474,-0.016378
"2013-10-10",-0.028238,-0.025641,-0.053872,-0.011136,-0.006856
"2013-10-11",0.057114,0.02,0.05516,0.006757,0.002959
"2013-10-14",-0.024645,-0.023736,-0.030354,-0.004474,-0.026549
"2013-10-15",-0.017493,-0.014799,0,-0.006742,-0.006061
"2013-10-16",-0.019782,-0.01824,-0.088696,-0.00905,-0.023374
"2013-10-17",-0.009082,-0.00765,-0.028626,0,0.003122
"2013-10-18",0.00611,0.005507,0.005894,-0.002283,0.007261
"2013-10-21",0.024291,0.006572,0.027344,0.006865,0.005149
"2013-10-22",-0.018775,-0.020675,-0.015209,-0.002273,-0.017418
"2013-10-23",0.009063,0.007778,0.003861,-0.006834,0
"2013-10-24",-0.003992,-0.017641,-0.015385,-0.009174,-0.017727
"2013-10-25",0.009018,0.007856,-0.070313,-0.011574,0
"2013-10-28",0.007944,-0.011136,0.014706,0.002342,-0.024416
"2013-10-29",0.032512,0.030405,0.049689,0.014019,-0.005441
"2013-10-30",0.010496,0.003279,-0.021696,0.034562,0.021882
"2013-10-31",-0.024551,-0.023965,-0.022177,0.004454,0.018201
"2013-11-01",0.008712,0.023438,0.024742,0.004435,0.019979
"2013-11-04",-0.011516,-0.003272,-0.006036,-0.002208,-0.012371
"2013-11-05",-0.009709,-0.007659,0.016194,0.022124,-0.007307
"2013-11-06",-0.016667,-0.018743,-0.035857,0.021645,-0.02103
"2013-11-07",0.001994,0.003371,-0.016529,0.014831,-0.007519
"2013-11-08",-0.006965,-0.017917,0.010504,-0.002088,-0.010823
"2013-11-11",-0.001002,0.011403,-0.070686,-0.002092,-0.020788
"2013-11-12",0.015045,0.007892,0.008949,-0.002096,0.011173
"2013-11-13",-0.047431,-0.043624,-0.008869,-0.016807,0
"2013-11-14",-0.01556,-0.00117,0.006711,-0.008547,-0.01547
"2013-11-15",0.020021,0.010539,0.013333,0.025862,0.025814
"2013-11-18",0.043388,0.031286,0.041667,0.037815,0.02407
"2013-11-19",-0.012871,-0.019101,0.023158,0.002024,-0.008547
"2013-11-20",0.008024,0,-0.004115,-0.00404,-0.00431
"2013-11-21",0.00199,-0.017182,0.016529,0.018256,-0.030303
"2013-11-22",-0.000993,-0.002331,-0.028455,0.005976,-0.013393
"2013-11-25",-0.012922,-0.005841,0.014644,-0.039604,0.001131
"2013-11-26",-0.003021,-0.0047,-0.008247,-0.026804,-0.012429
"2013-11-27",0.00303,0.008264,0.010395,0,0.003432
"2013-11-28",0.003021,0.004684,0,0.016949,0.019384
"2013-11-29",0.003012,0.001166,-0.002058,-0.004167,-0.004474
"2013-12-02",0.033033,0.008149,-0.068041,0.048117,-0.011236
"2013-12-03",-0.005814,-0.009238,0.013274,-0.015968,0.011364
"2013-12-04",0.013645,0.003497,0.100437,0.002028,0.011236
"2013-12-05",-0.004808,-0.005807,0.077381,-0.002024,0.005556
"2013-12-06",-0.01256,-0.001168,-0.020258,-0.002028,-0.005525
"2013-12-09",-0.010763,-0.007018,-0.005639,0.006098,-0.013333
"2013-12-10",0.002967,-0.002356,0.028355,-0.020202,0.007883
"2013-12-11",-0.02071,-0.01771,-0.018382,-0.02268,-0.017877
"2013-12-12",-0.005035,-0.004808,0.001873,0.014768,-0.010239
"2013-12-13",-0.005061,-0.001208,0.013084,-0.012474,0.006897
"2013-12-16",-0.009156,-0.010883,-0.001845,-0.010526,-0.005708
"2013-12-17",-0.005133,-0.006112,-0.03512,-0.002128,-0.013777
"2013-12-18",0.002064,-0.00246,-0.021073,-0.004264,0
"2013-12-19",-0.010299,-0.02836,-0.003914,-0.012848,-0.022119
"2013-12-20",-0.026015,-0.01269,0.078585,-0.013015,-0.038095
"2013-12-23",-0.002137,-0.014139,-0.029144,0.013187,-0.011139
"2013-12-24",0,0,-0.02439,-0.008677,0.001252
"2013-12-25",-0.007495,0,0,0.002188,0.015
"2013-12-26",-0.019417,-0.013038,-0.007692,-0.021834,-0.018473
"2013-12-27",0.016502,0.01321,0.013566,0,0.023839
"2013-12-30",-0.004329,-0.013038,0.007648,-0.011161,-0.015931
